Drug1_ID,Drug2_ID,Y,Neg samples
DB00228,DB01567,48,DB00314$t
DB00261,DB02546,19,DB08824$h
DB00425,DB00844,15,DB00446$t
DB00489,DB01149,72,DB08994$t
DB00924,DB09166,48,DB01166$h
DB00821,DB00764,48,DB01169$t
DB00297,DB04920,48,DB00891$t
DB00694,DB12332,46,DB00564$t
DB00381,DB00881,48,DB05528$t
DB12532,DB13025,48,DB01244$t
DB01041,DB00327,15,DB06769$h
DB00690,DB00807,48,DB09352$t
DB06605,DB09074,72,DB05265$t
DB00790,DB07615,48,DB00258$t
DB01609,DB00324,74,DB00713$h
DB00918,DB01367,48,DB13146$h
DB00295,DB00737,48,DB00331$h
DB12598,DB01166,5,DB08903$h
DB01195,DB00321,19,DB00184$h
DB09245,DB01054,59,DB06689$t
DB08868,DB00951,46,DB00758$t
DB09204,DB06292,48,DB01105$t
DB09082,DB08868,33,DB09245$h
DB00752,DB01288,48,DB09015$t
DB00252,DB00201,3,DB11342$h
DB00175,DB06287,72,DB09516$h
DB01154,DB00241,48,DB00839$t
DB01247,DB00765,59,DB00883$t
DB00321,DB08893,46,DB00467$t
DB00206,DB01197,48,DB08916$h
DB03754,DB01380,2,DB00933$t
DB01410,DB00619,46,DB01351$h
DB00590,DB00678,48,DB00660$t
DB00906,DB04855,46,DB01607$t
DB00933,DB00333,46,DB00595$t
DB00238,DB00278,3,DB04908$t
DB00853,DB08895,33,DB01183$t
DB04930,DB00997,46,DB01218$t
DB01452,DB05271,31,DB00813$t
DB01081,DB01501,48,DB09220$h
DB00230,DB00458,7,DB00334$h
DB00680,DB00327,59,DB00601$h
DB01356,DB00244,72,DB01011$h
DB01012,DB00268,46,DB00797$t
DB01624,DB01615,48,DB09167$t
DB00818,DB00750,48,DB01238$t
DB00794,DB00950,48,DB00585$t
DB01626,DB00881,59,DB00266$t
DB01167,DB09235,48,DB00801$t
DB01267,DB01567,48,DB00649$t
DB00235,DB00233,48,DB00703$t
DB09292,DB01014,48,DB00758$t
DB00790,DB00765,59,DB09276$t
DB00620,DB00677,48,DB00883$h
DB00210,DB01044,26,DB00712$t
DB00455,DB06282,48,DB06204$t
DB00297,DB01355,48,DB00896$t
DB01118,DB00915,19,DB00586$h
DB00401,DB06290,72,DB01157$h
DB00233,DB08994,48,DB00485$t
DB01155,DB00104,19,DB01232$t
DB00559,DB11581,74,DB00292$h
DB01082,DB09216,71,DB00565$t
DB00768,DB00959,48,DB08897$h
DB00204,DB00726,19,DB00309$h
DB00850,DB00470,15,DB09082$h
DB00648,DB01241,74,DB01188$t
DB00975,DB00335,53,DB11619$t
DB01035,DB00540,19,DB04552$h
DB01154,DB00872,59,DB00790$h
DB00706,DB00668,4,DB06637$h
DB00960,DB09084,36,DB04571$t
DB00195,DB00968,48,DB04861$h
DB01440,DB00409,48,DB00255$h
DB01195,DB00238,46,DB11135$h
DB00661,DB00903,48,DB09185$t
DB00818,DB06716,48,DB00694$t
DB00527,DB01176,48,DB08826$h
DB00347,DB08820,72,DB00957$t
DB01065,DB09224,48,DB09389$h
DB00191,DB00988,48,DB00556$h
DB00374,DB00582,46,DB00255$t
DB09396,DB06636,46,DB01008$t
DB00679,DB01614,48,DB00245$t
DB01590,DB01200,72,DB00981$h
DB00594,DB09038,48,DB00115$h
DB00842,DB09118,72,DB00398$t
DB00734,DB04871,46,DB00560$t
DB00312,DB00637,3,DB06401$h
DB09212,DB00035,48,DB06695$t
DB01151,DB00178,72,DB00303$h
DB01656,DB04572,33,DB06410$h
DB00925,DB01224,48,DB00354$t
DB00683,DB00492,72,DB00970$h
DB05039,DB00808,82,DB00459$t
DB00924,DB11148,48,DB00469$t
DB00622,DB09063,72,DB01233$h
DB01174,DB01143,59,DB00208$t
DB01197,DB08808,59,DB11575$h
DB09280,DB06712,3,DB01101$h
DB00872,DB00377,72,DB01708$h
DB00691,DB01024,48,DB00150$h
DB00208,DB01076,48,DB01411$t
DB00514,DB09039,46,DB00923$h
DB01075,DB01580,48,DB00577$t
DB00774,DB09286,48,DB11793$h
DB00559,DB00734,74,DB00640$h
DB01261,DB08804,8,DB11699$h
DB00792,DB06702,76,DB01127$t
DB00519,DB00233,36,DB00652$t
DB04855,DB00263,46,DB00726$t
DB00945,DB00263,46,DB01107$h
DB00514,DB01075,46,DB00423$t
DB00686,DB01050,5,DB00399$h
DB01267,DB01232,19,DB01141$t
DB08922,DB01219,48,DB01321$t
DB01220,DB01203,74,DB01078$t
DB00623,DB00169,46,DB00990$t
DB06603,DB00757,81,DB00456$t
DB00343,DB05219,46,DB09555$h
DB09166,DB02703,72,DB00196$t
DB06480,DB01037,72,DB00220$h
DB00612,DB01319,46,DB06724$t
DB00972,DB06636,46,DB09212$h
DB00617,DB06290,72,DB01070$t
DB00679,DB01377,66,DB06413$t
DB00972,DB00195,46,DB08958$t
DB09183,DB00678,46,DB00749$t
DB01120,DB00182,8,DB00310$h
DB00645,DB01618,48,DB00204$t
DB00961,DB01202,48,DB13873$h
DB00296,DB01501,48,DB00560$t
DB06737,DB00158,69,DB01336$t
DB00589,DB00334,48,DB00243$t
DB00690,DB00220,46,DB01084$t
DB08822,DB01283,48,DB00209$t
DB00199,DB00673,72,DB01154$t
DB00469,DB00502,48,DB01165$h
DB00361,DB00511,57,DB00555$t
DB08880,DB01355,74,DB00958$h
DB00564,DB09183,3,DB09070$h
DB00615,DB00309,3,DB06820$h
DB01178,DB01544,48,DB01216$h
DB00991,DB12332,46,DB08984$h
DB00714,DB00248,18,DB01418$h
DB00908,DB09104,71,DB01063$h
DB00542,DB00328,48,DB00413$h
DB08873,DB00691,74,DB04846$h
DB01232,DB00367,74,DB00201$h
DB00683,DB00660,48,DB01207$h
DB00652,DB01068,48,DB06626$t
DB00648,DB09048,74,DB09277$h
DB06414,DB00646,72,DB00810$t
DB00252,DB00341,48,DB11943$t
DB09224,DB04953,48,DB02703$h
DB01224,DB00227,46,DB00435$h
DB01174,DB00335,59,DB08912$t
DB01114,DB00363,46,DB01244$h
DB00214,DB00800,59,DB00395$h
DB00814,DB00678,46,DB06480$h
DB01463,DB00341,48,DB04865$h
DB00921,DB09330,72,DB01619$t
DB00323,DB08883,15,DB00746$t
DB00578,DB01082,74,DB01611$h
DB00624,DB00678,46,DB11641$t
DB00238,DB00184,3,DB01624$h
DB01609,DB01181,74,DB00568$t
DB06694,DB00458,36,DB01210$t
DB01356,DB08822,72,DB00795$h
DB00674,DB06717,72,DB00259$h
DB00956,DB01211,72,DB00279$t
DB13142,DB00258,48,DB08883$t
DB00768,DB09065,46,DB09162$t
DB01105,DB00673,72,DB01076$h
DB06802,DB13158,48,DB00615$h
DB01247,DB00899,48,DB00674$t
DB00685,DB13231,66,DB00604$t
DB09345,DB00285,48,DB04711$t
DB01214,DB04743,36,DB00378$h
DB00188,DB01197,48,DB06701$t
DB06209,DB00283,46,DB00856$t
DB09291,DB00976,46,DB00687$h
DB00845,DB00208,46,DB06207$t
DB00564,DB01393,3,DB09040$h
DB08895,DB00989,53,DB04572$t
DB01609,DB01196,74,DB11793$t
DB00744,DB01264,46,DB01260$t
DB00857,DB00482,46,DB13231$t
DB00599,DB00584,59,DB09020$h
DB00652,DB00844,48,DB00387$t
DB00281,DB00726,48,DB06218$t
DB00499,DB06413,46,DB09279$t
DB01551,DB01118,46,DB00503$h
DB00408,DB01154,48,DB01424$h
DB00216,DB09128,48,DB04918$t
DB01136,DB00723,4,DB08816$h
DB08932,DB00188,46,DB00855$t
DB13323,DB06204,15,DB00689$h
DB00374,DB00870,48,DB01037$h
DB00542,DB02709,48,DB04835$t
DB00296,DB00903,48,DB00530$h
DB08807,DB09080,13,DB05039$h
DB00949,DB06700,48,DB00745$h
DB00477,DB09082,19,DB00679$t
DB01053,DB06696,74,DB00661$h
DB13167,DB01325,69,DB00876$t
DB01155,DB01370,66,DB00434$t
DB00238,DB09102,74,DB00889$t
DB00788,DB01088,69,DB00570$h
DB01083,DB05541,74,DB00153$h
DB11574,DB01072,46,DB00276$t
DB00608,DB07615,48,DB00932$t
DB01580,DB00625,48,DB11575$h
DB08912,DB09053,74,DB01576$h
DB00421,DB01136,48,DB11633$h
DB00238,DB01435,3,DB00761$h
DB09227,DB01149,72,DB08964$h
DB09280,DB08864,74,DB09321$t
DB00726,DB00263,46,DB00949$t
DB00324,DB08873,46,DB04841$h
DB12001,DB00246,46,DB01301$t
DB00278,DB00573,5,DB09018$h
DB06204,DB01247,48,DB01298$h
DB00872,DB00903,48,DB00134$h
DB00401,DB00283,46,DB04339$t
DB08916,DB00747,72,DB01177$h
DB01551,DB00695,48,DB01336$t
DB00921,DB01588,15,DB01426$t
DB00475,DB01463,48,DB01120$h
DB00734,DB00241,48,DB00935$h
DB00387,DB01339,48,DB00319$t
DB01612,DB06292,48,DB01263$t
DB00592,DB00285,46,DB00699$t
DB01001,DB00696,70,DB00663$h
DB00772,DB01226,16,DB13878$h
DB00921,DB09290,38,DB06212$t
DB01234,DB00839,69,DB01325$t
DB00753,DB06738,48,DB00267$t
DB00420,DB08872,48,DB09154$h
DB12070,DB00502,46,DB09147$h
DB09048,DB05219,46,DB09085$h
DB00781,DB00314,20,DB00513$t
DB09216,DB00429,69,DB00428$t
DB00584,DB01018,48,DB01431$h
DB00393,DB01023,48,DB07615$h
DB07615,DB01240,52,DB09224$t
DB01169,DB00343,48,DB00866$t
DB00296,DB00508,48,DB00469$t
DB01159,DB00780,48,DB09084$t
DB00897,DB01463,48,DB00222$t
DB00514,DB01263,46,DB01013$t
DB08905,DB00999,82,DB01264$h
DB01578,DB01396,74,DB00622$h
DB00214,DB00565,16,DB01108$t
DB00457,DB08941,48,DB01291$t
DB00768,DB04576,26,DB06802$t
DB09225,DB00455,48,DB00605$h
DB06216,DB09038,69,DB00421$t
DB01192,DB04871,46,DB01380$t
DB01421,DB00821,71,DB01326$h
DB01437,DB09009,48,DB06772$t
DB00559,DB05351,74,DB00233$h
DB05239,DB06210,72,DB09214$t
DB00639,DB07615,48,DB00187$h
DB09280,DB11915,3,DB00301$h
DB09075,DB00655,11,DB00388$h
DB00625,DB00877,74,DB01002$h
DB09275,DB00422,17,DB00548$t
DB00612,DB08932,59,DB08901$t
DB01289,DB00598,8,DB06282$h
DB00524,DB00245,72,DB01119$h
DB00818,DB01685,46,DB00218$h
DB01245,DB01172,39,DB00014$h
DB00292,DB01433,48,DB12161$t
DB00390,DB00584,72,DB06148$h
DB09236,DB01211,46,DB01175$t
DB00620,DB08868,33,DB00917$h
DB04951,DB00655,48,DB06144$h
DB08883,DB06335,74,DB00565$t
DB00203,DB09235,9,DB01359$h
DB09112,DB00571,48,DB01622$t
DB00228,DB01563,48,DB09221$t
DB06209,DB07615,5,DB06715$h
DB00450,DB01274,19,DB01135$t
DB00499,DB00091,46,DB00641$h
DB09117,DB00292,15,DB09262$h
DB01403,DB00268,31,DB09516$t
DB01201,DB01219,3,DB09281$h
DB00401,DB01167,46,DB01356$t
DB06016,DB01263,46,DB09042$t
DB06770,DB06717,72,DB01362$t
DB09232,DB00899,48,DB00235$t
DB01623,DB11609,48,DB00643$h
DB01203,DB00795,36,DB00613$t
DB00317,DB02703,72,DB00209$t
DB09204,DB01054,48,DB06804$t
DB00904,DB00434,48,DB09119$t
DB12532,DB00835,48,DB01030$t
DB00337,DB00720,48,DB09274$h
DB00220,DB00582,72,DB00444$h
DB00937,DB00433,60,DB00201$h
DB01075,DB00188,46,DB00780$h
DB00795,DB00324,48,DB00211$h
DB01355,DB01324,29,DB00860$h
DB06770,DB04908,48,DB01366$t
DB09039,DB06663,19,DB06414$h
DB00573,DB01384,48,DB01601$t
DB00232,DB00661,48,DB00523$h
DB00315,DB00952,48,DB00443$h
DB00794,DB01221,3,DB00563$h
DB00852,DB00187,24,DB00531$t
DB00285,DB00935,84,DB09034$t
DB01609,DB00783,74,DB00744$h
DB00675,DB00625,46,DB08897$t
DB01353,DB00356,48,DB09324$h
DB00189,DB00750,48,DB09147$h
DB00338,DB00289,46,DB01130$h
DB00796,DB09015,55,DB00300$h
DB00425,DB00679,15,DB13139$t
DB00734,DB01558,48,DB01201$h
DB00870,DB00224,46,DB00247$h
DB00899,DB01037,48,DB06800$t
DB09078,DB00661,46,DB00300$h
DB00813,DB01081,48,DB01607$h
DB00374,DB00972,48,DB00486$h
DB00519,DB01144,48,DB04840$h
DB00347,DB01124,46,DB00202$t
DB09053,DB00703,72,DB00389$t
DB00683,DB01235,48,DB00603$h
DB01395,DB00936,67,DB01332$t
DB00870,DB00808,69,DB01219$h
DB01131,DB00201,46,DB00395$h
DB00680,DB00205,72,DB00146$t
DB04552,DB09218,48,DB00927$h
DB01118,DB01214,53,DB00282$t
DB01370,DB01384,2,DB01036$h
DB04876,DB00255,74,DB11362$h
DB04574,DB00827,48,DB00213$t
DB00981,DB08897,69,DB00734$t
DB00240,DB09269,69,DB02701$h
DB01242,DB00677,72,DB06211$h
DB01609,DB09039,74,DB01241$h
DB04855,DB09204,53,DB00595$h
DB00748,DB00557,15,DB09561$t
DB08864,DB01167,72,DB01623$t
DB01014,DB09216,56,DB04575$t
DB01656,DB00970,33,DB09323$t
DB09068,DB00715,72,DB08895$t
DB00690,DB00771,48,DB09561$h
DB00844,DB00313,48,DB01170$t
DB00927,DB09118,46,DB00634$h
DB01235,DB00486,15,DB11737$t
DB01452,DB01069,48,DB01223$h
DB00420,DB06282,48,DB00774$t
DB00872,DB06654,72,DB01050$h
DB01114,DB09073,72,DB01339$h
DB00747,DB00809,48,DB00363$h
DB01221,DB00391,48,DB09198$t
DB00813,DB08918,48,DB00966$t
DB00343,DB04920,48,DB01093$h
DB00906,DB01264,46,DB00313$h
DB00344,DB04871,48,DB01029$h
DB08865,DB01259,19,DB00331$h
DB04855,DB00218,19,DB06699$h
DB01238,DB00243,72,DB00892$h
DB01544,DB01068,48,DB00903$h
DB00397,DB01253,70,DB00594$t
DB06725,DB00630,48,DB00511$t
DB08867,DB00220,72,DB04743$t
DB00956,DB04841,15,DB00472$h
DB00333,DB04908,48,DB13145$h
DB00373,DB01102,13,DB01263$h
DB08439,DB01097,46,DB06697$t
DB00337,DB08877,48,DB00389$h
DB00467,DB13231,66,DB00652$t
DB00845,DB00705,46,DB00202$t
DB00608,DB01222,48,DB01422$h
DB01166,DB00907,46,DB00689$t
DB00865,DB00960,24,DB01256$t
DB00401,DB00176,46,DB00385$t
DB00444,DB06413,46,DB09215$t
DB00726,DB00950,48,DB01105$h
DB01418,DB09167,46,DB00996$h
DB06736,DB01137,26,DB00274$h
DB00402,DB00661,46,DB00104$t
DB00321,DB01129,46,DB09060$h
DB01095,DB00361,72,DB01289$t
DB00919,DB00936,71,DB06207$h
DB00531,DB09198,46,DB09123$t
DB00208,DB06717,72,DB04953$t
DB01081,DB11609,48,DB11574$t
DB01184,DB06697,46,DB01291$t
DB09291,DB01072,46,DB00442$t
DB00482,DB06717,72,DB01116$t
DB09280,DB01166,74,DB08819$h
DB00312,DB00436,29,DB11633$t
DB00695,DB01082,48,DB00623$h
DB01260,DB01232,72,DB00760$h
DB00297,DB01113,48,DB00855$t
DB00921,DB09296,72,DB01158$h
DB00470,DB06695,76,DB00496$t
DB05381,DB08820,72,DB11989$h
DB00204,DB00949,19,DB08806$t
DB01440,DB00455,48,DB04951$t
DB01124,DB01168,8,DB00402$t
DB00396,DB04878,69,DB01194$t
DB00541,DB01118,46,DB08984$t
DB00202,DB00091,20,DB09204$t
DB01267,DB01545,48,DB00867$h
DB01209,DB00934,48,DB01004$t
DB00409,DB00705,46,DB01048$h
DB01149,DB04946,76,DB00957$h
DB00490,DB00646,46,DB00975$t
DB00611,DB00625,48,DB01064$t
DB09227,DB01098,48,DB09079$h
DB06605,DB01628,5,DB01393$h
DB09053,DB01078,57,DB01158$t
DB00222,DB01295,8,DB01248$h
DB00559,DB00287,59,DB00120$h
DB01595,DB09071,48,DB00859$h
DB01168,DB09235,59,DB00308$h
DB01028,DB00169,46,DB00222$t
DB05039,DB00188,46,DB00839$t
DB09241,DB00752,63,DB08800$t
DB04855,DB09238,46,DB01297$t
DB00861,DB02187,48,DB01233$t
DB01067,DB01037,8,DB01397$t
DB00881,DB01144,48,DB01036$h
DB01188,DB01115,48,DB09212$t
DB00875,DB01501,48,DB00006$h
DB00661,DB01224,48,DB00359$h
DB08808,DB01089,59,DB11633$h
DB00904,DB06282,48,DB05265$h
DB00423,DB04896,48,DB12924$t
DB00543,DB00748,48,DB00614$t
DB00457,DB00476,29,DB01011$h
DB00956,DB00622,46,DB00925$t
DB01037,DB00295,7,DB01252$h
DB00774,DB00753,48,DB00153$h
DB00514,DB00213,46,DB01177$h
DB05521,DB06695,76,DB08967$t
DB00708,DB00393,48,DB06268$h
DB09270,DB00860,72,DB00762$h
DB01399,DB11660,69,DB00779$t
DB00831,DB00257,46,DB01567$h
DB00921,DB08872,15,DB01581$t
DB01171,DB01075,46,DB01181$t
DB00682,DB01395,11,DB00934$h
DB01234,DB05521,74,DB01239$t
DB06212,DB01181,72,DB08882$h
DB01337,DB00921,48,DB00613$t
DB08970,DB00310,82,DB06813$t
DB00315,DB01621,48,DB01217$t
DB08918,DB01241,46,DB05676$t
DB08905,DB00783,72,DB04835$h
DB09279,DB00975,48,DB00905$h
DB00280,DB00270,19,DB01061$t
DB01559,DB00176,46,DB09153$h
DB00350,DB01090,59,DB00330$h
DB00298,DB00750,48,DB01410$t
DB00768,DB01018,48,DB00918$h
DB08897,DB00921,48,DB01356$t
DB01256,DB00834,72,DB00772$h
DB01018,DB00976,72,DB09244$t
DB00834,DB00182,8,DB11828$t
DB00741,DB08895,33,DB11235$h
DB01365,DB00813,74,DB00423$h
DB00703,DB06799,69,DB00312$h
DB01545,DB00285,48,DB08992$h
DB12364,DB09218,65,DB11574$h
DB09038,DB01247,8,DB01241$h
DB00277,DB09118,72,DB09120$t
DB04898,DB01048,74,DB06243$h
DB01544,DB00726,48,DB08806$h
DB00661,DB08934,74,DB00247$h
DB00614,DB06148,48,DB00595$h
DB00370,DB06290,72,DB01094$t
DB00344,DB09071,48,DB06810$h
DB00844,DB00996,48,DB01255$t
DB00637,DB09118,72,DB00859$h
DB13179,DB00673,72,DB00727$h
DB01440,DB06144,48,DB09278$h
DB00210,DB00688,48,DB00637$h
DB00264,DB00751,72,DB01545$h
DB00921,DB01151,15,DB09265$t
DB09342,DB00356,48,DB06287$t
DB01009,DB00687,48,DB00590$h
DB01120,DB00233,8,DB01092$h
DB01623,DB04841,48,DB01267$t
DB00215,DB00199,46,DB08906$t
DB01336,DB01082,39,DB12332$t
DB04898,DB00454,48,DB00866$t
DB01628,DB04576,26,DB00624$t
DB00252,DB00619,74,DB01132$t
DB05676,DB08964,69,DB00271$h
DB00678,DB00091,46,DB00517$h
DB00318,DB00742,48,DB09262$h
DB00317,DB01232,46,DB00162$h
DB01045,DB06292,3,DB11989$h
DB00730,DB00207,46,DB00740$t
DB00559,DB00842,74,DB00134$t
DB01050,DB00524,69,DB09015$t
DB01075,DB01189,48,DB00863$t
DB01105,DB00188,46,DB00347$t
DB00370,DB01452,15,DB01336$t
DB00472,DB00205,46,DB01199$t
DB01297,DB00210,36,DB03585$h
DB08881,DB01159,74,DB09073$h
DB09292,DB01023,48,DB11575$t
DB01262,DB01092,57,DB02709$t
DB00288,DB01072,72,DB09300$h
DB01611,DB00711,74,DB00152$t
DB06203,DB00503,46,DB06595$h
DB01204,DB08881,72,DB00207$t
DB09204,DB01193,48,DB04894$h
DB01452,DB09345,48,DB01395$h
DB01403,DB00765,31,DB00891$t
DB09214,DB01628,48,DB01291$h
DB00835,DB09072,15,DB06825$h
DB00996,DB00176,48,DB00621$t
DB04841,DB01264,72,DB00730$t
DB01236,DB00343,46,DB00623$t
DB00862,DB00264,9,DB09034$h
DB00987,DB09073,72,DB00235$h
DB01154,DB00343,59,DB06282$h
DB01067,DB01393,8,DB00766$h
DB00615,DB00136,3,DB01362$h
DB01221,DB01224,48,DB01415$t
DB01282,DB00818,48,DB00719$t
DB09078,DB01319,46,DB00115$t
DB00755,DB00203,46,DB00320$h
DB00966,DB06268,59,DB00537$h
DB01023,DB06712,59,DB00737$h
DB00896,DB00220,72,DB01183$h
DB00908,DB01264,72,DB03754$t
DB00497,DB00468,46,DB00939$t
DB00451,DB00257,46,DB00958$h
DB01069,DB06698,69,DB00938$h
DB04840,DB01090,59,DB08913$t
DB00186,DB01178,48,DB00492$h
DB11609,DB00594,48,DB09093$h
DB00425,DB00454,15,DB00664$t
DB06589,DB00921,72,DB00244$t
DB12598,DB05266,5,DB00691$h
DB01009,DB00860,48,DB08970$h
DB00564,DB00323,48,DB01397$t
DB01367,DB06288,48,DB00391$h
DB00525,DB00343,48,DB01337$h
DB00213,DB00176,46,DB01030$h
DB01609,DB00738,74,DB01579$h
DB00633,DB00989,53,DB00373$t
DB04272,DB00751,5,DB00537$t
DB09256,DB00390,57,DB08909$t
DB11560,DB00177,46,DB00390$t
DB04908,DB00603,72,DB00190$h
DB00652,DB01069,48,DB00826$t
DB09117,DB01161,15,DB06237$t
DB09063,DB01155,19,DB00675$h
DB00428,DB00515,56,DB00842$h
DB01229,DB00460,48,DB01401$h
DB01130,DB00981,48,DB01088$t
DB00474,DB00542,59,DB00402$t
DB01197,DB01223,74,DB01121$h
DB00757,DB01075,19,DB11348$h
DB01037,DB00776,63,DB00310$t
DB00285,DB08873,46,DB06237$t
DB00335,DB12598,36,DB01054$t
DB01077,DB01609,48,DB06212$h
DB01132,DB06636,46,DB01576$t
DB00648,DB01078,57,DB00391$t
DB00321,DB09072,15,DB00219$h
DB00543,DB00723,83,DB01193$t
DB11921,DB00981,48,DB00268$h
DB09083,DB00227,72,DB01021$h
DB00963,DB00929,69,DB06292$h
DB09232,DB00268,48,DB08974$h
DB01355,DB00489,59,DB01289$t
DB05109,DB00544,46,DB01071$t
DB04951,DB08984,48,DB00832$t
DB00211,DB01200,70,DB06802$h
DB01211,DB01075,19,DB00813$h
DB04855,DB01001,19,DB09146$h
DB00181,DB01219,48,DB00312$h
DB00747,DB01175,48,DB00521$h
DB01021,DB00491,69,DB06802$h
DB00474,DB00722,59,DB06766$t
DB00862,DB01158,9,DB01296$h
DB00821,DB01050,48,DB00907$h
DB01151,DB06414,46,DB01878$t
DB13153,DB08880,72,DB00621$t
DB01267,DB01209,48,DB11239$t
DB00153,DB09118,72,DB00795$t
DB00903,DB01023,48,DB08887$t
DB00870,DB04574,48,DB00429$t
DB01072,DB00263,46,DB01328$t
DB09071,DB09128,48,DB01077$h
DB01424,DB00281,46,DB00314$h
DB00204,DB01153,72,DB08827$h
DB00427,DB08918,48,DB08796$t
DB00866,DB00257,46,DB01210$t
DB00349,DB04908,48,DB00303$t
DB01182,DB06702,76,DB12278$t
DB01189,DB00883,48,DB09221$h
DB00912,DB00243,46,DB00936$t
DB00207,DB00871,19,DB01221$h
DB01609,DB08922,74,DB00835$h
DB01261,DB01232,46,DB01339$t
DB00701,DB06636,46,DB06723$t
DB00423,DB01219,48,DB09048$t
DB00732,DB00661,20,DB09009$h
DB01201,DB00335,74,DB00997$h
DB00528,DB01348,59,DB08799$t
DB00997,DB00495,48,DB00325$h
DB00549,DB00398,46,DB09018$h
DB06148,DB00343,46,DB00371$t
DB00287,DB00796,59,DB00380$t
DB01253,DB05381,48,DB00583$t
DB01608,DB00908,72,DB00468$h
DB01147,DB00684,74,DB00181$h
DB00476,DB00289,46,DB01362$h
DB00753,DB13323,48,DB06218$t
DB01223,DB09167,46,DB00454$t
DB00808,DB00496,72,DB01118$t
DB01597,DB01048,74,DB11817$t
DB00898,DB00748,15,DB00612$h
DB01244,DB08873,72,DB01592$t
DB00296,DB01203,48,DB05381$t
DB00452,DB00814,71,DB01116$h
DB00231,DB01501,48,DB00872$h
DB01219,DB00765,31,DB09034$t
DB00736,DB00243,46,DB06292$t
DB00188,DB00224,72,DB00736$h
DB01544,DB04572,46,DB09038$h
DB00244,DB00179,56,DB09039$h
DB00712,DB00282,48,DB06636$t
DB00176,DB06204,15,DB00300$h
DB00210,DB00977,69,DB01613$h
DB06290,DB00454,48,DB06702$t
DB00470,DB01407,84,DB11268$h
DB00492,DB01223,74,DB00293$h
DB08828,DB01078,57,DB01143$t
DB00540,DB01075,46,DB09026$t
DB11093,DB00710,74,DB00501$h
DB01218,DB06636,72,DB00940$t
DB09104,DB00847,69,DB09138$t
DB01120,DB00188,46,DB00911$t
DB00521,DB00622,48,DB01329$h
DB00333,DB01563,48,DB01226$t
DB00675,DB01097,46,DB00204$t
DB00963,DB01708,48,DB06202$t
DB03756,DB06414,46,DB06193$h
DB01229,DB08873,46,DB06626$t
DB00333,DB01221,48,DB09008$t
DB06480,DB00624,72,DB00853$t
DB00346,DB01136,59,DB00377$h
DB01010,DB00657,69,DB06700$h
DB01201,DB00362,72,DB00697$h
DB00738,DB04743,48,DB08877$t
DB00608,DB00436,69,DB08993$h
DB00790,DB00440,67,DB00773$h
DB06616,DB00970,72,DB00805$h
DB00674,DB00572,69,DB00457$h
DB00420,DB01106,48,DB00885$h
DB00947,DB00582,46,DB09272$t
DB04574,DB01043,48,DB00525$h
DB01135,DB01421,39,DB01023$h
DB01103,DB00320,46,DB01607$h
DB01219,DB08820,72,DB00453$h
DB06282,DB01149,46,DB00486$t
DB09075,DB08880,5,DB00541$t
DB00472,DB00844,63,DB00443$t
DB01070,DB00774,50,DB01217$h
DB08912,DB06772,74,DB00905$h
DB00280,DB02546,19,DB00712$h
DB01558,DB00243,46,DB00366$t
DB01034,DB00393,48,DB00487$h
DB00527,DB00486,15,DB00987$h
DB01173,DB00224,46,DB08909$h
DB11613,DB01264,46,DB01326$t
DB03615,DB01628,71,DB00417$t
DB00528,DB00887,48,DB00811$t
DB06414,DB00745,46,DB00491$t
DB00497,DB00924,48,DB01559$t
DB00472,DB08865,46,DB01224$t
DB00264,DB06589,72,DB09096$h
DB00744,DB00834,72,DB01191$h
DB00457,DB00653,59,DB01319$h
DB09027,DB00490,72,DB00988$t
DB00700,DB00511,69,DB00391$h
DB00245,DB09065,72,DB00989$h
DB01105,DB12332,46,DB00302$h
DB00391,DB01063,35,DB01330$h
DB01418,DB01140,5,DB00080$h
DB01168,DB00800,59,DB00396$h
DB00457,DB00629,59,DB06725$t
DB00997,DB00345,72,DB00389$h
DB00226,DB01029,59,DB00332$h
DB09218,DB00596,48,DB00993$t
DB00912,DB04896,8,DB00310$h
DB01351,DB01621,48,DB08893$h
DB01377,DB00422,17,DB00588$h
DB00734,DB06282,48,DB09488$t
DB06712,DB01319,46,DB01243$h
DB01380,DB08933,72,DB01255$h
DB01198,DB13025,48,DB00471$t
DB00237,DB00427,48,DB08899$t
DB00440,DB00250,48,DB06605$h
DB00280,DB00675,19,DB00593$t
DB01544,DB06717,72,DB00336$h
DB01708,DB00976,46,DB00276$h
DB00328,DB01410,48,DB01043$h
DB00812,DB00487,26,DB00865$t
DB09414,DB06724,66,DB00689$h
DB00843,DB01036,69,DB01098$h
DB00373,DB00613,46,DB08811$t
DB00726,DB01101,46,DB09076$t
DB00461,DB00436,69,DB00606$h
DB00641,DB06595,46,DB06204$t
DB01201,DB01256,3,DB06292$h
DB00195,DB00436,48,DB00221$h
DB01592,DB00448,66,DB01246$h
DB06802,DB09218,48,DB00820$t
DB01204,DB00951,46,DB00122$h
DB01320,DB08906,3,DB02959$h
DB00278,DB06206,5,DB00850$t
DB08828,DB09330,72,DB08800$h
DB09063,DB08873,72,DB00770$h
DB09212,DB00905,69,DB01248$t
DB00222,DB01175,8,DB00571$h
DB00295,DB09330,72,DB00126$h
DB01261,DB01023,46,DB01068$t
DB00854,DB00703,48,DB01066$h
DB00275,DB04951,48,DB00255$t
DB00727,DB06267,37,DB00408$t
DB09183,DB00675,46,DB01599$t
