Drug1_ID,Drug2_ID,Y
DB00178,DB01380,6
DB04953,DB06512,2
DB00334,DB00820,61
DB00297,DB00412,0
DB01172,DB00316,1
DB09034,DB00435,0
DB00481,DB06626,0
DB01072,DB13952,3
DB00617,DB00737,2
DB00980,DB00776,0
DB00346,DB00678,0
DB11652,DB11632,0
DB00802,DB04825,20
DB00704,DB01183,6
DB00787,DB01222,1
DB01412,DB09198,0
DB00843,DB06268,0
DB00215,DB00208,4
DB01253,DB00841,45
DB01136,DB09227,34
DB00872,DB08893,4
DB11273,DB13943,3
DB01126,DB00250,0
DB00879,DB06282,1
DB05239,DB04896,0
DB00836,DB00741,0
DB00489,DB09076,0
DB13125,DB11613,4
DB04953,DB00313,5
DB00421,DB00273,10
DB08883,DB01192,7
DB11689,DB06616,0
DB01168,DB01054,13
DB00321,DB11640,63
DB08827,DB11362,4
DB04861,DB01041,0
DB09080,DB04856,0
DB00818,DB06701,2
DB00343,DB04908,0
DB01075,DB00280,5
DB06292,DB00738,28
DB00532,DB00533,0
DB01041,DB06772,2
DB00608,DB14631,3
DB01595,DB06077,2
DB08906,DB04725,23
DB00501,DB11799,16
DB00726,DB00621,0
DB00675,DB00486,0
DB09256,DB01165,0
DB11156,DB00443,78
DB00850,DB00461,0
DB00586,DB00612,8
DB00575,DB12332,0
DB12978,DB01129,11
DB11703,DB00501,0
DB00289,DB06209,1
DB00909,DB00727,54
DB00877,DB00433,0
DB12500,DB00877,4
DB01407,DB01388,8
DB01454,DB00091,0
DB00574,DB05246,2
DB00216,DB06414,0
DB09371,DB00163,3
DB00851,DB08907,10
DB00334,DB06756,6
DB00790,DB00849,13
DB00843,DB01544,2
DB00575,DB00370,42
DB00347,DB00531,3
DB00527,DB00907,37
DB01259,DB01126,0
DB01105,DB00390,1
DB01021,DB08893,10
DB00820,DB13952,1
DB00470,DB00343,0
DB01056,DB05015,3
DB00883,DB00374,13
DB11901,DB09256,0
DB00359,DB01059,12
DB06726,DB11273,48
DB12500,DB00208,0
DB06739,DB00446,0
DB00679,DB00570,0
DB06605,DB00916,0
DB01100,DB01193,0
DB00206,DB00222,1
DB01159,DB01267,2
DB00412,DB01119,12
DB12161,DB11638,0
DB00788,DB00714,0
DB01156,DB08911,1
DB01558,DB04871,2
DB11633,DB00353,0
DB00698,DB06813,1
DB06468,DB00625,5
DB01412,DB00477,0
DB00700,DB00871,10
DB00698,DB00883,55
DB00451,DB12371,0
DB04846,DB01104,4
DB06446,DB00209,7
DB06637,DB00914,4
DB01352,DB09089,7
DB08804,DB00591,52
DB00247,DB01072,0
DB09054,DB15444,0
DB06480,DB06413,3
DB00490,DB01685,1
DB08883,DB00586,0
DB01418,DB01151,4
DB00998,DB00881,8
DB00384,DB00528,15
DB00315,DB09076,7
DB09030,DB14512,3
DB00598,DB06210,0
DB13954,DB04898,50
DB01015,DB00978,12
DB00972,DB01165,0
DB01016,DB00263,12
DB11943,DB01137,5
DB09013,DB00321,6
DB11273,DB00208,0
DB00568,DB00188,0
DB00381,DB01580,25
DB00321,DB01015,0
DB00590,DB01454,6
DB09351,DB09076,0
DB06691,DB14568,5
DB05018,DB01026,0
DB01396,DB00468,4
DB09166,DB01223,6
DB01593,DB00321,6
DB08811,DB08910,2
DB00763,DB00897,1
DB06204,DB00721,2
DB00972,DB08864,0
DB00356,DB01036,7
DB01483,DB01218,6
DB01174,DB00559,3
DB01244,DB00208,0
DB00404,DB09225,2
DB01054,DB12319,1
DB00404,DB00227,0
DB06204,DB06470,7
DB01037,DB11640,63
DB11362,DB00501,0
DB01198,DB00396,0
DB00428,DB09054,2
DB00435,DB09038,2
DB01435,DB01215,1
DB00451,DB01217,0
DB01289,DB06725,49
DB01621,DB00227,0
DB01405,DB11753,0
DB06603,DB04908,4
DB00641,DB06691,0
DB01029,DB09232,15
DB11859,DB00608,6
DB00374,DB04725,18
DB00500,DB01135,1
DB00136,DB12147,2
DB00384,DB00208,0
DB08875,DB01154,0
DB12130,DB00916,0
DB11090,DB00335,70
DB00469,DB00006,26
DB09555,DB00476,0
DB00214,DB11581,16
DB00805,DB01026,0
DB01558,DB09071,2
DB00216,DB00177,0
DB06217,DB01026,0
DB00318,DB01100,0
DB00370,DB00978,5
DB00252,DB00233,49
DB01267,DB00564,0
DB12831,DB00398,18
DB00532,DB01074,0
DB09282,DB00727,13
DB01297,DB09063,20
DB08922,DB08893,0
DB00317,DB00624,1
DB09289,DB11837,0
DB01001,DB00700,10
DB00598,DB00699,39
DB00843,DB01245,2
DB06335,DB00224,6
DB06741,DB00794,3
DB00231,DB12161,77
DB00794,DB08815,2
DB01001,DB11090,1
DB06212,DB11828,4
DB00757,DB04832,2
DB04076,DB04839,3
DB01384,DB14512,2
DB00968,DB09231,20
DB11915,DB00394,3
DB06203,DB04840,0
DB01267,DB01295,39
DB00867,DB00389,2
DB00734,DB00688,0
DB12483,DB09063,0
DB01223,DB11901,3
DB01035,DB01384,6
DB11921,DB00621,86
DB00220,DB00338,11
DB00845,DB00266,18
DB01200,DB01242,88
DB00328,DB08912,3
DB01268,DB00261,5
DB13074,DB00503,4
DB01050,DB01628,2
DB08838,DB00677,6
DB00690,DB01200,2
DB09237,DB01184,0
DB00956,DB00543,7
DB00289,DB00849,2
DB14185,DB09053,0
DB00953,DB05039,9
DB00563,DB00358,0
DB01590,DB09034,4
DB12483,DB00575,0
DB09053,DB06726,0
DB00472,DB00593,7
DB12332,DB01044,0
DB01039,DB14512,3
DB00433,DB00602,3
DB02134,DB00518,0
DB01297,DB00312,11
DB11718,DB00501,0
DB00477,DB01105,2
DB00436,DB00875,4
DB01018,DB01245,2
DB01166,DB00604,0
DB08808,DB00313,5
DB01186,DB00700,8
DB01357,DB00635,4
DB01587,DB00503,4
DB01558,DB13953,0
DB01261,DB00978,12
DB00359,DB04920,17
DB00468,DB01352,2
DB00706,DB00909,24
DB00295,DB11613,4
DB13955,DB08931,1
DB06670,DB06510,0
DB01044,DB01165,5
DB00366,DB01028,7
DB00439,DB14635,0
DB00461,DB01331,57
DB00543,DB12278,39
DB00202,DB00555,2
DB05095,DB09090,15
DB11641,DB06233,0
DB01685,DB09204,1
DB01593,DB00685,30
DB06817,DB00398,0
DB00904,DB04946,5
DB00736,DB00701,0
DB06403,DB11703,0
DB14512,DB08867,4
DB11619,DB00688,11
DB04828,DB00296,1
DB00393,DB00373,2
DB11641,DB00247,0
DB00882,DB00675,4
DB01580,DB00476,71
DB01028,DB01065,2
DB08807,DB14185,27
DB00972,DB00205,0
DB01114,DB00850,0
DB14538,DB01396,2
DB06695,DB00278,44
DB00283,DB00952,2
DB00908,DB06626,0
DB01183,DB01174,3
DB00738,DB04938,0
DB04845,DB01138,3
DB01252,DB01289,17
DB09256,DB00359,0
DB11757,DB14840,1
DB01176,DB00280,5
DB00304,DB00819,3
DB05246,DB00222,14
DB00755,DB11901,0
DB00197,DB00621,0
DB01245,DB08807,20
DB00908,DB01236,0
DB06670,DB09239,4
DB01259,DB01165,5
DB07615,DB00866,25
DB09295,DB01333,1
DB01026,DB01405,5
DB01037,DB01224,2
DB00865,DB00921,7
DB00684,DB01601,1
DB11718,DB00297,0
DB00353,DB00343,8
DB11979,DB01611,0
DB11613,DB00539,4
DB00373,DB00869,13
DB01181,DB08899,3
DB01212,DB01039,1
DB00402,DB06230,1
DB01037,DB06712,13
DB00889,DB01169,5
DB00871,DB01267,5
DB01254,DB13953,3
DB06155,DB00696,2
DB09083,DB00321,40
DB00268,DB00598,2
DB00819,DB00712,10
DB00342,DB01400,6
DB00270,DB00866,25
DB01232,DB09555,5
DB00608,DB01104,0
DB06652,DB06335,0
DB01454,DB00700,8
DB00176,DB00434,6
DB11855,DB11828,4
DB08804,DB14539,52
DB11901,DB01124,0
DB06652,DB05541,0
DB00165,DB00624,1
DB06713,DB04953,3
DB06716,DB00956,7
DB01591,DB05676,3
DB06077,DB00661,4
DB00871,DB01157,1
DB00292,DB00377,2
DB01108,DB00294,4
DB06772,DB09118,0
DB00952,DB00960,2
DB01238,DB00425,7
DB09013,DB00557,0
DB00397,DB11362,8
DB00356,DB01224,7
DB04905,DB00334,0
DB09230,DB00263,17
DB01483,DB08912,11
DB00199,DB01253,48
DB00987,DB00246,0
DB01384,DB11779,0
DB09223,DB01173,7
DB11951,DB08918,2
DB09119,DB00220,3
DB09123,DB00396,3
DB00582,DB00503,11
DB00682,DB00418,3
DB09289,DB01064,9
DB00211,DB00363,6
DB13956,DB00471,0
DB09236,DB00836,14
DB00461,DB00612,8
DB00715,DB00458,0
DB06479,DB00420,0
DB00393,DB01116,13
DB06772,DB09291,4
DB09235,DB09236,13
DB00252,DB00726,0
DB00871,DB00721,37
DB00518,DB08880,11
DB00590,DB00357,3
DB09462,DB00540,6
DB00721,DB01200,47
DB00818,DB00907,5
DB01295,DB01624,39
DB01037,DB01411,0
DB00294,DB00273,3
DB12693,DB01576,0
DB04855,DB05676,3
DB09143,DB01181,3
DB01263,DB06712,5
DB03783,DB00914,0
DB00394,DB00978,43
DB12301,DB00398,0
DB09048,DB06702,0
DB01072,DB11560,1
DB01656,DB09073,36
DB00865,DB00343,8
DB00312,DB01002,13
DB11641,DB11921,3
DB00683,DB06587,4
DB01221,DB12278,7
DB01118,DB00631,4
DB04832,DB00946,56
DB01216,DB00537,0
DB00500,DB00763,1
DB01155,DB00485,4
DB00469,DB00827,38
DB00706,DB04743,24
DB00861,DB01015,28
DB08906,DB00570,3
DB01100,DB00317,0
DB00471,DB00197,0
DB00206,DB00726,2
DB00532,DB12332,0
DB05812,DB00694,0
DB00969,DB00916,0
DB00887,DB00586,6
DB00196,DB09118,1
DB03783,DB00469,0
DB00730,DB00988,1
DB11362,DB00206,4
DB00744,DB00629,0
DB04574,DB03756,0
DB14975,DB06594,0
DB06616,DB01071,0
DB00719,DB01388,5
DB00712,DB01405,38
DB01420,DB00222,28
DB00350,DB00220,3
DB01255,DB00790,8
DB00440,DB09235,10
DB08883,DB00669,7
DB08910,DB09224,2
DB05039,DB08899,4
DB01228,DB00570,0
DB00465,DB00421,33
DB04938,DB04920,0
DB01396,DB00682,3
DB13956,DB00414,6
DB00593,DB00796,15
DB00805,DB04665,26
DB00851,DB00675,0
DB01454,DB00193,21
DB00342,DB00353,0
DB09204,DB00312,11
DB14126,DB00705,0
DB06652,DB00568,0
DB00514,DB13919,0
DB00202,DB01149,2
DB00582,DB00738,5
DB09241,DB01181,0
DB00374,DB01232,5
DB01355,DB01274,0
DB00977,DB00327,0
DB01215,DB00209,7
DB00863,DB00317,30
DB09183,DB00554,0
DB00295,DB06268,13
DB01254,DB00949,3
DB09030,DB11730,0
DB00426,DB00582,0
DB01245,DB01297,20
DB00356,DB00255,0
DB01331,DB09214,1
DB00861,DB00244,6
DB00261,DB00313,5
DB06268,DB04552,6
DB01437,DB00176,2
DB00604,DB06077,2
DB06210,DB14011,0
DB12161,DB01074,0
DB00938,DB00903,35
DB04898,DB13874,0
DB00554,DB00220,0
DB00543,DB00699,39
DB01228,DB00715,0
DB06203,DB11638,0
DB04829,DB03010,4
DB01352,DB01454,2
DB00177,DB01261,94
DB12612,DB06670,0
DB01079,DB01235,21
DB00346,DB00889,5
DB01403,DB00542,8
DB00328,DB12831,26
DB01184,DB01079,0
DB02703,DB06819,0
DB01628,DB09223,1
DB00289,DB00898,7
DB00346,DB00640,5
DB00384,DB00519,15
DB00193,DB00468,0
DB00827,DB01405,5
DB01151,DB00335,0
DB01045,DB00378,3
DB00335,DB01201,3
DB08439,DB00582,0
DB11837,DB06738,0
DB00530,DB00776,11
DB00328,DB01454,9
DB00401,DB04871,1
DB12332,DB00539,4
DB06204,DB12245,0
DB12978,DB14975,4
DB12612,DB14539,2
DB00629,DB00328,6
DB05154,DB08933,4
DB01410,DB00338,0
DB00773,DB00439,3
DB06725,DB00851,1
DB08827,DB11613,4
DB01023,DB00889,5
DB09053,DB12612,2
DB00497,DB00238,0
DB11613,DB05812,0
DB06155,DB01623,2
DB09227,DB00373,2
DB00220,DB09074,0
DB00420,DB00861,9
DB00366,DB01001,5
DB00794,DB00612,13
DB00690,DB00458,7
DB00993,DB04630,2
DB00502,DB04832,29
DB00590,DB13953,3
DB04957,DB01222,3
DB00198,DB12332,16
DB00201,DB06605,1
DB09204,DB04868,0
DB00843,DB00177,0
DB00697,DB00501,4
DB00136,DB00741,6
DB00749,DB00220,0
DB04861,DB09068,0
DB00327,DB09224,2
DB09063,DB00599,3
DB09102,DB12887,1
DB00295,DB08865,4
DB01466,DB00277,0
DB06813,DB09123,1
DB01171,DB14575,2
DB01352,DB01355,2
DB00343,DB00321,0
DB06652,DB00285,0
DB00196,DB09205,1
DB01115,DB01251,17
DB01595,DB06654,2
DB00441,DB00698,1
DB11614,DB00672,0
DB00554,DB00278,26
DB14542,DB00620,3
DB12026,DB01174,3
DB01245,DB04829,2
DB00788,DB00787,1
DB01238,DB12093,24
DB14538,DB00220,0
DB06292,DB12693,0
DB00227,DB11936,16
DB00721,DB13867,6
DB09237,DB00696,4
DB12161,DB01254,0
DB00669,DB00851,1
DB00435,DB01297,13
DB00528,DB06217,14
DB13955,DB08860,1
DB04861,DB04884,4
DB00322,DB00953,1
DB00437,DB01587,1
DB01410,DB01075,0
DB00814,DB00435,1
DB00887,DB09083,69
DB00968,DB01101,1
DB00575,DB00727,24
DB00343,DB00325,13
DB01037,DB00323,27
DB01466,DB09280,3
DB00255,DB01030,1
DB00428,DB00495,2
DB00688,DB00780,0
DB00500,DB00818,9
DB06726,DB01173,0
DB11837,DB00745,0
DB01100,DB00468,0
DB04920,DB09090,14
DB00665,DB09241,1
DB01218,DB08875,0
DB01015,DB06702,1
DB00185,DB00656,0
DB09290,DB01026,0
DB00817,DB04868,5
DB09212,DB14063,15
DB00207,DB00678,0
DB00216,DB00264,0
DB13946,DB01041,3
DB00384,DB00842,1
DB06203,DB00857,0
DB01355,DB01577,2
DB13943,DB01069,0
DB00877,DB01222,4
DB13003,DB00214,35
DB01120,DB04896,17
DB00988,DB01171,0
DB00956,DB00915,21
DB01267,DB06412,0
DB09296,DB09078,0
DB00204,DB12332,0
DB00812,DB01035,1
DB00470,DB06442,0
DB00851,DB01036,1
DB01050,DB00420,0
DB00533,DB04665,26
DB06710,DB00836,0
DB00356,DB08911,1
DB04817,DB00115,1
DB00604,DB06616,0
DB01071,DB01155,5
DB00289,DB01041,7
DB00270,DB01029,15
DB00866,DB00966,15
DB13879,DB00437,1
DB14541,DB01405,43
DB00209,DB08838,2
DB09225,DB09289,2
DB00642,DB00201,0
DB00361,DB01211,0
DB01024,DB00328,0
DB01159,DB00540,7
DB00568,DB00608,0
DB09256,DB00435,0
DB00959,DB01252,19
DB01149,DB00436,87
DB00841,DB09238,8
DB09238,DB00834,17
DB00682,DB00590,0
DB01394,DB00255,0
DB00454,DB14019,0
DB01115,DB00673,0
DB01156,DB00196,0
DB00951,DB00260,2
DB09074,DB00321,3
DB00338,DB00668,0
DB00726,DB00322,0
DB11575,DB12466,4
DB09389,DB00607,3
DB08846,DB01685,16
DB00934,DB06819,0
DB00861,DB09082,1
DB11652,DB00898,0
DB01418,DB00214,0
DB00224,DB01018,2
DB00605,DB00738,57
DB00914,DB06684,0
DB04840,DB01142,0
DB00532,DB01033,10
DB01394,DB11828,4
DB00799,DB00214,0
DB01611,DB01165,5
DB00594,DB00872,2
DB00563,DB00704,22
DB00656,DB01075,5
DB06736,DB08911,1
DB09195,DB04840,0
DB00323,DB00656,2
DB06282,DB08918,2
DB00672,DB00914,17
DB06789,DB00904,0
DB09213,DB00912,0
DB09119,DB00370,7
DB00814,DB00684,1
DB05239,DB06616,0
DB00247,DB00266,2
DB09288,DB01132,0
DB00530,DB12693,0
DB01129,DB00763,0
DB01172,DB00270,1
DB00292,DB01002,1
DB01154,DB00814,0
DB00300,DB01367,1
DB09090,DB01405,5
DB06155,DB01065,2
DB00350,DB00712,0
DB14185,DB08808,24
DB09289,DB11963,0
DB04840,DB00850,0
DB00501,DB00665,1
DB08816,DB00503,4
DB00696,DB01009,9
DB08873,DB00443,0
DB00356,DB05676,3
DB00474,DB12245,0
DB00351,DB00006,50
DB00903,DB05095,6
DB00946,DB00243,0
DB01577,DB00393,8
DB00698,DB00836,15
DB01395,DB01138,3
DB01001,DB00827,5
DB14575,DB00392,7
DB06077,DB01026,4
DB12267,DB00205,0
DB01041,DB00675,0
DB05294,DB08883,3
DB00805,DB01168,2
DB00738,DB00444,0
DB01186,DB05039,45
DB01252,DB01155,12
DB01001,DB00622,6
DB00366,DB01105,7
DB01174,DB00594,13
DB00537,DB00889,5
DB13783,DB08877,1
DB06691,DB06216,5
DB01367,DB00184,0
DB09273,DB01116,34
DB00968,DB13943,1
DB00697,DB00700,2
DB12457,DB00769,3
DB00497,DB00176,21
DB00814,DB13952,1
DB09288,DB00296,1
DB06470,DB00540,7
DB00327,DB01392,2
DB00390,DB01056,14
DB01142,DB06594,0
DB00369,DB06710,1
DB00744,DB00238,0
DB00812,DB13139,1
DB06756,DB08893,37
DB01075,DB06774,6
DB00550,DB00938,22
DB00220,DB00997,1
DB00867,DB13919,8
DB01181,DB00822,0
DB00409,DB01192,2
DB00458,DB00620,3
DB04896,DB04948,12
DB00588,DB01005,2
DB00921,DB06290,1
DB01331,DB08439,57
DB00297,DB00675,0
DB04861,DB00757,0
DB00349,DB08899,4
DB00321,DB00620,3
DB00557,DB00825,5
DB00744,DB00582,0
DB01114,DB11633,0
DB01030,DB06201,10
DB00248,DB01171,0
DB09245,DB04840,13
DB09213,DB01656,1
DB11586,DB01589,0
DB00839,DB09256,1
DB00625,DB00740,2
DB09245,DB01408,2
DB06237,DB01297,34
DB01236,DB04861,8
DB13955,DB01241,0
DB00875,DB00904,5
DB13954,DB00246,3
DB00829,DB01352,2
DB00290,DB01234,2
DB00605,DB00908,1
DB00574,DB09241,41
DB15035,DB13946,3
DB00285,DB12825,40
DB01054,DB01045,3
DB01238,DB01483,3
DB01018,DB14065,20
DB00624,DB03756,0
DB01132,DB01059,12
DB01095,DB00503,4
DB13954,DB11560,3
DB04817,DB04825,15
DB00502,DB09017,29
DB06756,DB01108,6
DB06725,DB00381,8
DB00862,DB06217,5
DB04855,DB01026,0
DB00366,DB00738,5
DB00198,DB11915,1
DB00936,DB01118,0
DB00554,DB01392,9
DB00195,DB00745,3
DB00590,DB01117,0
DB01023,DB12070,0
DB08868,DB01403,0
DB00540,DB00960,7
DB04896,DB11642,11
DB06728,DB00458,0
DB01129,DB11753,3
DB08875,DB00343,0
DB00762,DB01108,2
DB00794,DB01589,2
DB11641,DB09079,0
DB00374,DB00398,4
DB00661,DB00435,0
DB01283,DB09068,1
DB00696,DB01023,24
DB08899,DB00404,3
DB00508,DB12537,2
DB00959,DB09295,23
DB06652,DB01411,0
DB01435,DB00220,0
DB01132,DB00471,0
DB02703,DB09297,0
DB00717,DB13092,11
DB01068,DB06077,2
DB00554,DB08828,0
DB09167,DB00706,0
DB00461,DB00842,1
DB00231,DB01233,42
DB00436,DB08910,10
DB01255,DB00570,0
DB00309,DB08868,36
DB06738,DB00379,0
DB08828,DB03756,0
DB00949,DB11986,5
DB12070,DB01191,0
DB00188,DB00574,0
DB09076,DB01254,4
DB01337,DB11855,7
DB09212,DB08907,1
DB00250,DB14635,0
DB01367,DB01242,41
DB09256,DB00227,0
DB00966,DB06725,33
DB00227,DB01275,0
DB06506,DB00361,0
DB08901,DB08896,0
DB11823,DB11757,0
DB00709,DB11791,4
DB12537,DB02134,6
DB00543,DB08815,13
DB15035,DB00661,0
DB11952,DB08865,0
DB01114,DB00763,0
DB06470,DB00582,0
DB00187,DB06791,20
DB01388,DB01337,37
DB00617,DB00708,2
DB00544,DB00246,5
DB06292,DB09555,0
DB01072,DB04828,57
DB06738,DB00921,7
DB08901,DB00983,0
DB07615,DB01095,0
DB13955,DB01198,0
DB00294,DB00631,1
DB00432,DB00695,10
DB01097,DB06413,0
DB06713,DB00316,3
DB00842,DB01015,1
DB06725,DB00577,1
DB00749,DB00227,0
DB01236,DB00940,7
DB04076,DB03783,0
DB09068,DB00177,0
DB01359,DB11951,2
DB08918,DB06739,3
DB01466,DB11156,2
DB00215,DB01403,7
DB14512,DB13944,52
DB00730,DB01105,1
DB00599,DB06702,7
DB00908,DB00486,0
DB00851,DB08911,1
DB14544,DB00263,19
DB00377,DB00633,0
DB01227,DB01095,0
DB01628,DB01059,0
DB01069,DB06470,2
DB00476,DB00400,3
DB00871,DB08906,6
DB06335,DB00359,12
DB00697,DB00980,2
DB01115,DB09223,1
DB00527,DB00959,6
DB01384,DB09273,35
DB00776,DB00933,2
DB12001,DB04948,16
DB13946,DB09118,0
DB11963,DB00755,0
DB01062,DB00392,6
DB00472,DB08880,11
DB01254,DB00281,0
DB11757,DB00280,0
DB01268,DB11855,1
DB01181,DB01167,0
DB01261,DB00503,4
DB05885,DB01289,17
DB00222,DB06700,17
DB01242,DB00384,0
DB00193,DB00698,1
DB01601,DB09071,0
DB01114,DB03575,2
DB06267,DB04840,34
DB00233,DB08907,28
DB00877,DB01628,0
DB05239,DB06174,0
DB00290,DB01181,2
DB06701,DB01193,8
DB04905,DB06777,2
DB00300,DB01583,16
DB00983,DB09224,5
DB06209,DB00428,18
DB11560,DB01041,0
DB00619,DB00608,0
DB00277,DB01624,0
DB00234,DB01544,2
DB00864,DB09230,36
DB00465,DB09030,26
DB04871,DB00514,0
DB00966,DB01050,33
DB00802,DB00590,8
DB01177,DB06204,0
DB00559,DB01069,0
DB00346,DB00773,0
DB00904,DB00559,3
DB00956,DB00622,0
DB00620,DB09198,19
DB09080,DB09078,0
DB09082,DB11986,5
DB00872,DB09238,13
DB00757,DB08864,0
DB00381,DB09351,25
DB15685,DB04905,11
DB06287,DB08893,4
DB06506,DB00264,0
DB08922,DB04868,0
DB08439,DB00980,1
DB00752,DB00708,2
DB00502,DB04552,12
DB00307,DB06654,0
DB05885,DB00727,54
DB06654,DB00422,47
DB00968,DB04574,1
DB14975,DB01589,0
DB01227,DB13867,0
DB01076,DB00625,11
DB00420,DB00996,2
DB01408,DB13783,9
DB00231,DB00933,2
DB00342,DB11718,0
DB09039,DB01200,0
DB00966,DB00749,33
DB00811,DB08897,1
DB00705,DB11638,0
DB00918,DB00440,0
DB07615,DB12245,0
DB13944,DB00891,0
DB00877,DB00370,0
DB11689,DB15685,4
DB00674,DB00246,5
DB00277,DB06637,63
DB14568,DB11581,3
DB06212,DB06403,4
DB01394,DB08811,0
DB04946,DB00763,0
DB01035,DB13952,4
DB09285,DB00006,26
DB00191,DB00574,21
DB01130,DB00091,2
DB01135,DB09118,2
DB00908,DB01384,0
DB13943,DB00439,0
DB11943,DB01211,5
DB01261,DB00220,6
DB13954,DB00482,1
DB01437,DB03575,2
DB00740,DB00898,7
DB06813,DB08893,1
DB14011,DB06077,2
DB06292,DB01466,6
DB04908,DB01263,0
DB01159,DB06262,9
DB12301,DB00394,3
DB00370,DB09034,7
DB00296,DB00685,0
DB06412,DB00263,28
DB01044,DB01396,5
DB08502,DB12466,0
DB04842,DB00222,14
DB01076,DB01420,3
DB01234,DB03496,1
DB00605,DB05246,15
DB12026,DB00850,0
DB00851,DB13174,0
DB11791,DB00338,11
DB05095,DB00213,1
DB00811,DB00887,10
DB00201,DB00412,0
DB04856,DB00741,0
DB01068,DB06739,3
DB01098,DB00962,0
DB01254,DB05812,4
DB12093,DB00263,5
DB00988,DB01587,1
DB01408,DB09167,9
DB01252,DB00451,6
DB01355,DB00949,4
DB09039,DB00810,0
DB00921,DB06412,0
DB00527,DB00591,6
DB00862,DB11362,4
DB00915,DB00501,4
DB12010,DB09239,34
DB06446,DB09214,15
DB01259,DB09238,0
DB00307,DB00635,2
DB00784,DB08893,1
DB00598,DB01295,39
DB09061,DB00458,2
DB00564,DB01263,0
DB00206,DB00591,1
DB01275,DB09227,34
DB00213,DB09078,1
DB00471,DB01006,0
DB06216,DB09068,2
DB04794,DB04825,12
DB00296,DB01035,1
DB01154,DB01559,2
DB01559,DB01201,3
DB00252,DB00382,22
DB09071,DB05271,46
DB00679,DB06207,39
DB00377,DB12278,7
DB00864,DB09236,36
DB01118,DB13003,3
DB01062,DB00904,0
DB00436,DB00784,6
DB01224,DB00755,0
DB00737,DB09118,2
DB06736,DB09204,8
DB09256,DB00197,0
DB06153,DB00966,8
DB01059,DB11640,5
DB00740,DB01198,2
DB01259,DB00425,0
DB08896,DB08808,20
DB01182,DB01131,0
DB09128,DB00393,24
DB00575,DB01645,0
DB01400,DB11921,6
DB11652,DB03515,0
DB00476,DB00918,0
DB01076,DB13003,3
DB00780,DB09119,2
DB11641,DB00696,0
DB00960,DB06152,25
DB00530,DB00367,0
DB12070,DB11978,1
DB09079,DB01241,0
DB00281,DB01155,0
DB00499,DB13946,1
DB00806,DB01359,13
DB01407,DB00270,8
DB00575,DB01227,42
DB00834,DB01208,5
DB01229,DB15685,11
DB09039,DB06616,0
DB11614,DB04725,0
DB00752,DB08897,7
DB00701,DB00679,0
DB00637,DB14011,0
DB00351,DB08877,1
DB09183,DB00381,0
DB06155,DB09224,2
DB06267,DB00866,34
DB00363,DB00178,6
DB00246,DB00273,99
DB15035,DB00849,3
DB00918,DB06216,2
DB13874,DB04920,3
DB00294,DB00688,11
DB08882,DB00860,19
DB01454,DB00455,58
DB11614,DB01283,0
DB01075,DB01155,5
DB14541,DB00945,23
DB09351,DB01149,4
DB01192,DB01352,2
DB14512,DB04846,35
DB06774,DB06210,0
DB06237,DB00528,34
DB00949,DB09241,2
DB01222,DB08934,1
DB00530,DB11642,11
DB00404,DB00836,0
DB00295,DB00502,29
DB12457,DB01127,0
DB01394,DB04951,2
DB00398,DB14635,0
DB01087,DB09078,0
DB04844,DB00169,0
DB11273,DB00794,3
DB06218,DB00227,0
DB00390,DB01395,10
DB06506,DB05271,0
DB00208,DB00705,0
DB02709,DB00794,3
DB13943,DB01589,0
DB00699,DB00763,0
DB14539,DB01407,35
DB14065,DB01135,37
DB01251,DB00866,12
DB08838,DB09090,14
DB00849,DB12537,2
DB00933,DB00434,7
DB00477,DB14669,6
DB09288,DB00481,0
DB01075,DB01169,5
DB09183,DB00277,0
DB00661,DB06813,1
DB06287,DB01173,0
DB00196,DB00279,1
DB15685,DB00612,8
DB00818,DB01072,0
DB06218,DB00446,0
DB12371,DB13919,8
DB04889,DB01388,0
DB00231,DB00951,1
DB01216,DB01454,6
DB01135,DB04953,2
DB12329,DB00378,11
DB00629,DB00533,0
DB00701,DB00656,0
DB05229,DB08899,0
DB04957,DB00685,5
DB01229,DB00418,3
DB09074,DB00503,0
DB00843,DB01128,0
DB08864,DB08860,1
DB00384,DB00176,0
DB00672,DB06813,1
DB00321,DB09034,7
DB00404,DB06203,1
DB14011,DB01245,2
DB00313,DB01101,0
DB00818,DB04832,2
DB01054,DB11921,3
DB00487,DB01036,5
DB01259,DB00273,0
DB06603,DB13952,3
DB00333,DB01023,0
DB00822,DB01023,5
DB11718,DB13139,0
DB00490,DB00802,21
DB09054,DB00091,36
DB14669,DB00214,35
DB04957,DB01218,5
DB00315,DB05676,3
DB14011,DB01411,0
DB06736,DB01024,1
DB09371,DB01181,3
DB11757,DB01118,0
DB04840,DB12093,13
DB01333,DB11156,1
DB00309,DB01601,4
DB09090,DB00503,4
DB01013,DB08907,19
DB00202,DB00866,2
DB00373,DB13955,1
DB09241,DB04920,27
DB00624,DB01024,1
DB00697,DB09039,5
DB00749,DB06203,1
DB11855,DB00857,0
DB00624,DB00278,44
DB08881,DB00860,3
DB11915,DB00938,0
DB11952,DB00349,4
DB11817,DB00439,1
DB00188,DB11633,4
DB12887,DB08907,4
DB00620,DB01132,19
DB00374,DB01275,13
DB00215,DB09262,7
DB01229,DB00957,3
DB13943,DB00773,3
DB00361,DB09227,0
