Drug1_ID,Drug2_ID,Y,Neg samples
DB00625,DB09074,46,DB08795$t
DB00976,DB00904,19,DB00617$t
DB06697,DB00907,46,DB00698$t
DB00734,DB09118,72,DB00203$t
DB00402,DB01202,48,DB09231$h
DB00465,DB00784,48,DB01224$t
DB00637,DB00476,46,DB09128$h
DB00741,DB01016,69,DB00523$h
DB01050,DB01234,48,DB08918$h
DB06605,DB00196,72,DB00153$h
DB00599,DB01054,3,DB06730$h
DB00295,DB00501,46,DB01136$t
DB01356,DB00945,72,DB00411$t
DB01234,DB01124,69,DB00631$t
DB01107,DB00857,46,DB00296$t
DB00967,DB01080,48,DB01035$h
DB01002,DB01353,48,DB00134$h
DB00266,DB04552,5,DB00671$h
DB00564,DB01349,3,DB00714$h
DB01200,DB00759,48,DB09343$t
DB01320,DB12267,3,DB06690$h
DB00327,DB00366,15,DB00866$h
DB00814,DB01254,72,DB00428$t
DB01240,DB00338,46,DB01264$t
DB00700,DB01026,72,DB00543$h
DB00215,DB06702,76,DB00231$t
DB01238,DB00297,59,DB01234$t
DB00104,DB01210,53,DB00657$t
DB00727,DB09038,48,DB01110$t
DB01600,DB00827,26,DB01320$t
DB00494,DB08883,15,DB09096$h
DB00554,DB06595,46,DB01400$t
DB00477,DB00571,48,DB11691$t
DB00193,DB00906,48,DB00940$h
DB01142,DB06695,76,DB06201$t
DB01544,DB01095,46,DB01047$h
DB00589,DB09063,72,DB00425$t
DB06217,DB01156,46,DB00933$t
DB00252,DB00223,74,DB01159$t
DB00601,DB00696,48,DB09082$t
DB00672,DB00472,46,DB05266$h
DB09281,DB01133,74,DB13153$h
DB06216,DB00884,17,DB00223$t
DB00624,DB00472,46,DB01000$t
DB00953,DB00188,46,DB01627$t
DB00297,DB08808,72,DB00256$t
DB00208,DB00273,46,DB12332$h
DB06690,DB00752,48,DB00515$h
DB01248,DB00236,48,DB04953$t
DB00374,DB00797,59,DB09138$t
DB00998,DB00805,46,DB00490$t
DB00647,DB01159,48,DB01075$h
DB00898,DB06282,15,DB01089$h
DB04846,DB00605,36,DB00368$h
DB01424,DB01129,46,DB01380$t
DB01174,DB04841,3,DB00461$h
DB09281,DB00282,74,DB00972$h
DB01024,DB00443,48,DB00872$t
DB01274,DB00177,46,DB01247$t
DB01095,DB00683,72,DB00791$h
DB00633,DB09068,48,DB00308$h
DB00519,DB00654,59,DB00876$h
DB01203,DB00211,53,DB09162$h
DB05109,DB09198,46,DB00782$t
DB04841,DB06282,48,DB01438$t
DB00261,DB06699,19,DB00797$h
DB11614,DB08865,46,DB00387$t
DB00472,DB01155,19,DB01188$t
DB00250,DB06413,46,DB01083$t
DB09232,DB00872,48,DB00525$h
DB01216,DB00283,46,DB09183$t
DB00014,DB01142,19,DB01009$t
DB00404,DB00297,48,DB00519$t
DB01087,DB01274,19,DB11619$h
DB11581,DB00673,72,DB13879$t
DB00615,DB09262,3,DB01355$h
DB11268,DB01401,5,DB06786$h
DB01320,DB06144,3,DB00896$h
DB01621,DB06414,46,DB00465$t
DB01189,DB00519,48,DB00743$h
DB00648,DB04908,74,DB11828$h
DB00908,DB06636,46,DB01119$t
DB09075,DB00210,5,DB00422$h
DB01028,DB00619,46,DB00691$t
DB01421,DB00605,71,DB00451$t
DB09040,DB06712,48,DB01039$h
DB01174,DB00726,3,DB01185$h
DB00169,DB01167,46,DB01406$t
DB00498,DB01147,11,DB01041$h
DB00684,DB00608,71,DB09561$h
DB00854,DB01355,48,DB08916$h
DB00091,DB01149,46,DB01098$t
DB01062,DB00343,46,DB00731$t
DB00805,DB09220,59,DB09069$h
DB00234,DB04868,46,DB06152$t
DB00669,DB00679,48,DB01022$t
DB00350,DB00594,48,DB00929$t
DB01626,DB06694,59,DB08877$h
DB00315,DB00679,48,DB00795$t
DB01037,DB01253,48,DB00876$h
DB01435,DB06725,48,DB01101$h
DB01087,DB00938,19,DB01204$t
DB00508,DB00608,72,DB09256$h
DB06589,DB00448,72,DB00557$t
DB06697,DB01029,46,DB06410$t
DB00541,DB00810,72,DB00227$h
DB00708,DB00768,48,DB01107$t
DB06764,DB09042,70,DB00521$t
DB00310,DB08941,48,DB05245$h
DB00936,DB06739,48,DB08882$t
DB00604,DB08933,72,DB00646$h
DB00457,DB01291,4,DB08798$h
DB00206,DB00287,59,DB01063$h
DB01656,DB00515,33,DB00948$h
DB01193,DB00939,36,DB13879$t
DB00195,DB00232,48,DB00175$h
DB00898,DB00356,15,DB01130$t
DB01563,DB00575,48,DB09218$h
DB00805,DB09065,72,DB09153$h
DB00802,DB01214,53,DB00402$h
DB09245,DB00177,59,DB01122$t
DB00754,DB09071,48,DB00259$h
DB01182,DB00949,19,DB04743$t
DB00336,DB00715,46,DB00809$t
DB01219,DB00196,46,DB00323$h
DB00753,DB00906,48,DB00624$t
DB00232,DB00436,48,DB11581$t
DB01685,DB01076,48,DB00701$t
DB13158,DB00981,48,DB01034$h
DB00899,DB00661,48,DB11560$t
DB00682,DB00588,5,DB09020$t
DB00925,DB01319,46,DB00120$t
DB06201,DB00721,48,DB00807$h
DB00656,DB00669,48,DB06287$h
DB08899,DB01110,74,DB00790$h
DB00780,DB01100,48,DB09134$h
DB00187,DB00472,72,DB00316$h
DB00328,DB01046,69,DB05109$t
DB00531,DB00515,14,DB04572$h
DB00872,DB01192,72,DB13873$h
DB00682,DB00257,46,DB01275$t
DB06725,DB00205,46,DB00323$h
DB00623,DB01227,48,DB09215$h
DB01004,DB00943,48,DB00745$t
DB09477,DB00296,48,DB01143$t
DB00454,DB06212,48,DB01082$t
DB01081,DB00750,48,DB00614$h
DB00734,DB01068,48,DB06206$t
DB09238,DB01180,59,DB00368$t
DB00625,DB00653,15,DB00224$t
DB04871,DB06636,46,DB00846$h
DB00747,DB00908,48,DB01209$t
DB00622,DB01197,48,DB01298$t
DB08912,DB01069,74,DB09112$h
DB09227,DB09286,48,DB06698$t
DB00608,DB00795,48,DB01210$t
DB00570,DB01156,72,DB00709$t
DB08797,DB00467,26,DB00854$h
DB01590,DB01232,72,DB08895$t
DB01238,DB00298,48,DB00444$h
DB00435,DB00808,48,DB06767$t
DB09204,DB09212,36,DB09071$h
DB09026,DB00870,36,DB00723$t
DB04930,DB01026,46,DB00625$t
DB01247,DB00871,48,DB00949$h
DB09112,DB08822,48,DB11315$t
DB00327,DB00808,48,DB01262$t
DB00875,DB00176,48,DB00675$t
DB00951,DB09104,66,DB01463$h
DB00861,DB01410,48,DB01575$h
DB00872,DB06789,72,DB08802$t
DB01283,DB08970,48,DB08814$t
DB00722,DB12598,48,DB00752$h
DB00795,DB01628,48,DB01153$t
DB00883,DB00285,46,DB00654$t
DB04861,DB06218,24,DB12267$h
DB08916,DB00802,72,DB00595$t
DB01200,DB00734,59,DB01262$h
DB06589,DB01076,48,DB01013$t
DB00206,DB00690,48,DB00808$h
DB00655,DB00661,46,DB05245$h
DB01201,DB00983,3,DB00394$h
DB01119,DB04948,59,DB00316$h
DB00622,DB01182,72,DB01026$t
DB00211,DB01577,48,DB06709$h
DB09070,DB00451,69,DB01030$h
DB00373,DB06791,53,DB00424$t
DB09091,DB01057,48,DB08934$h
DB00889,DB09167,46,DB06730$h
DB00425,DB12332,46,DB06147$h
DB06237,DB00976,72,DB08867$t
DB00593,DB01176,48,DB00588$t
DB00683,DB00588,48,DB06766$h
DB00912,DB01104,8,DB00496$h
DB01320,DB00216,3,DB00703$h
DB01393,DB00285,46,DB09053$t
DB00805,DB00295,7,DB00279$h
DB01169,DB01075,19,DB11575$t
DB01624,DB00091,72,DB00267$t
DB01466,DB09290,38,DB00634$t
DB00465,DB01097,48,DB05541$t
DB00296,DB00227,46,DB06817$h
DB00213,DB05521,46,DB06704$t
DB00790,DB08808,59,DB09414$t
DB00624,DB00188,46,DB00332$t
DB00998,DB00257,46,DB04570$t
DB00844,DB01626,48,DB01064$h
DB01394,DB00694,72,DB05271$t
DB00318,DB00628,48,DB06792$t
DB06738,DB00880,48,DB00397$t
DB00328,DB00608,48,DB00682$h
DB01087,DB00518,74,DB01356$h
DB09449,DB00903,56,DB08865$h
DB00829,DB00653,15,DB00456$h
DB00617,DB01101,46,DB08895$t
DB00217,DB00876,59,DB01601$h
DB00631,DB01115,48,DB11135$t
DB00924,DB01221,48,DB08996$t
DB09027,DB08907,72,DB01104$h
DB00091,DB00788,56,DB00271$h
DB11609,DB00540,48,DB00446$t
DB01238,DB00508,48,DB00523$h
DB06770,DB00949,48,DB00231$t
DB01131,DB00169,46,DB01415$h
DB05271,DB01622,69,DB04896$h
DB00323,DB01136,48,DB00404$h
DB01028,DB00341,48,DB13231$h
DB00335,DB08981,36,DB13142$h
DB08807,DB08976,48,DB00545$h
DB06810,DB00586,71,DB00006$h
DB00268,DB01211,46,DB01261$t
DB06616,DB00790,72,DB00953$t
DB00904,DB00468,46,DB09300$t
DB01200,DB08816,48,DB00318$t
DB06201,DB00909,48,DB01319$t
DB00584,DB01580,59,DB08872$h
DB00623,DB00765,31,DB12278$t
DB01100,DB04855,72,DB08905$h
DB00266,DB00582,72,DB06698$t
DB00258,DB04743,69,DB00251$t
DB00295,DB00241,48,DB00956$t
DB00191,DB01174,74,DB00562$h
DB01114,DB08883,15,DB00637$t
DB00421,DB00388,4,DB00700$h
DB09215,DB00779,26,DB01283$t
DB00564,DB01081,48,DB02300$h
DB00218,DB00862,19,DB09137$t
DB00524,DB00903,48,DB01233$h
DB01193,DB01324,59,DB00836$h
DB00480,DB01092,57,DB00404$t
DB00615,DB13179,3,DB09146$h
DB01551,DB13025,48,DB00541$h
DB00983,DB01189,81,DB01367$h
DB05676,DB02187,48,DB01060$t
DB00594,DB01024,36,DB00896$t
DB01118,DB00457,48,DB00487$h
DB00476,DB00208,46,DB01032$t
DB00988,DB06764,48,DB00027$t
DB09211,DB08994,48,DB00413$h
DB00240,DB05521,74,DB00701$h
DB00499,DB01601,46,DB02701$t
DB00474,DB01320,48,DB00828$h
DB00496,DB09054,72,DB06730$h
DB01259,DB09054,72,DB03796$h
DB09275,DB00641,74,DB01007$h
DB00796,DB08439,48,DB00351$t
DB01015,DB00780,8,DB00498$h
DB00784,DB00398,46,DB11994$t
DB00697,DB00389,72,DB05528$h
DB06697,DB00745,46,DB00551$h
DB00946,DB01236,5,DB08824$h
DB00852,DB03754,71,DB06211$h
DB00497,DB00349,46,DB00263$h
DB00213,DB00320,46,DB00520$h
DB00237,DB04953,48,DB00436$h
DB06712,DB09065,46,DB00570$t
DB00774,DB01251,69,DB04967$h
DB01367,DB00654,59,DB00769$t
DB09281,DB09095,2,DB01400$h
DB06203,DB00472,46,DB00963$h
DB01221,DB01232,46,DB09285$h
DB00821,DB00300,48,DB00817$t
DB00987,DB00976,46,DB01249$t
DB08895,DB08933,72,DB00954$h
DB01016,DB00182,8,DB01141$h
DB09244,DB00497,48,DB00234$t
DB00752,DB00964,48,DB00664$h
DB00738,DB00196,46,DB01102$t
DB00933,DB00934,48,DB00215$t
DB09282,DB00691,59,DB08932$h
DB00845,DB00227,46,DB00623$h
DB00266,DB01128,72,DB01589$h
DB01466,DB00254,46,DB00784$t
DB00652,DB01068,48,DB06626$t
DB01002,DB01020,48,DB01424$h
DB00722,DB00905,59,DB01113$h
DB13158,DB09065,72,DB00572$h
DB01367,DB01041,48,DB11586$t
DB00593,DB01106,48,DB08874$h
DB00956,DB13025,15,DB00471$t
DB00285,DB00224,74,DB02546$h
DB00801,DB00980,48,DB00524$t
DB13167,DB00687,48,DB01295$t
DB08880,DB00396,74,DB12532$t
DB06292,DB00420,46,DB00364$t
DB00812,DB08905,48,DB00460$h
DB00706,DB01162,48,DB00260$h
DB00686,DB08994,5,DB00708$h
DB01041,DB00957,80,DB00925$h
DB00247,DB01259,48,DB06701$t
DB00231,DB00754,48,DB06261$h
DB01173,DB04842,15,DB00857$t
DB01395,DB04878,69,DB01256$t
DB00264,DB00651,13,DB01611$h
DB06480,DB08873,72,DB08877$t
DB00347,DB00440,46,DB01011$h
DB02709,DB08984,48,DB09209$h
DB00191,DB00871,48,DB01403$t
DB00231,DB01238,48,DB01424$t
DB00699,DB00481,48,DB09216$t
DB00287,DB01090,59,DB09338$t
DB00866,DB06708,46,DB03615$t
DB01399,DB00929,69,DB01298$h
DB00268,DB01253,18,DB09084$t
DB09124,DB00511,57,DB00859$t
DB01015,DB00263,46,DB01608$t
DB00252,DB01157,72,DB06268$t
DB06594,DB00366,15,DB09123$h
DB00482,DB00429,69,DB06267$h
DB00608,DB00223,48,DB01102$t
DB00370,DB08883,15,DB01291$t
DB01218,DB00250,48,DB00663$t
DB00312,DB01087,3,DB06264$h
DB01583,DB08934,74,DB00818$h
DB00591,DB09070,72,DB01685$h
DB01242,DB00692,48,DB01599$h
DB06207,DB01054,72,DB00711$t
DB09147,DB00968,74,DB01253$t
DB01118,DB00543,19,DB06696$h
DB08897,DB00273,48,DB01173$h
DB00700,DB09216,36,DB00898$t
DB01177,DB09216,71,DB00841$h
DB09215,DB01260,48,DB00452$t
DB01403,DB01235,15,DB00589$h
DB00943,DB01072,46,DB00754$t
DB00657,DB09236,59,DB00220$h
DB00359,DB04868,46,DB00405$t
DB01394,DB00285,72,DB01149$h
DB01030,DB00027,72,DB09330$t
DB09076,DB00219,1,DB06213$t
DB01045,DB06817,74,DB01353$h
DB01614,DB00205,72,DB13025$h
DB01365,DB01356,60,DB00370$h
DB00921,DB00341,15,DB01400$h
DB01008,DB01097,48,DB00823$h
DB12267,DB08815,74,DB00692$h
DB01122,DB00521,53,DB01215$h
DB09101,DB09073,72,DB09167$h
DB09027,DB00877,72,DB00891$h
DB00320,DB00677,72,DB09232$h
DB09026,DB00814,36,DB00924$t
DB00829,DB00320,46,DB09183$t
DB00014,DB04878,69,DB00256$h
DB06262,DB00887,82,DB01127$t
DB01174,DB00697,48,DB01364$t
DB00877,DB00208,46,DB12161$t
DB00706,DB00999,48,DB06209$h
DB00471,DB00834,72,DB11254$t
DB09345,DB01242,48,DB09123$h
DB01268,DB00491,8,DB09143$h
DB08910,DB04896,48,DB00645$t
DB01054,DB00661,46,DB00894$h
DB00371,DB06288,48,DB00210$h
DB01351,DB00188,59,DB00399$h
DB00764,DB01357,72,DB01351$t
DB00904,DB00181,48,DB01366$h
DB00559,DB00216,74,DB09265$t
DB09166,DB00334,48,DB00753$h
DB00682,DB01076,5,DB00166$h
DB00521,DB01399,36,DB01201$h
DB00502,DB08881,72,DB01283$t
DB00889,DB00374,19,DB01226$t
DB01409,DB00572,1,DB00292$t
DB01576,DB00243,46,DB01378$t
DB09093,DB01602,69,DB00476$t
DB00794,DB01544,3,DB00321$h
DB00490,DB00924,48,DB08880$t
DB01184,DB01601,72,DB01553$t
DB04855,DB06402,19,DB01353$h
DB01013,DB01122,48,DB00316$h
DB01320,DB00976,3,DB01602$h
DB01349,DB09118,72,DB00303$t
DB00802,DB00673,72,DB08869$h
DB01274,DB00625,46,DB00479$t
DB01243,DB00555,48,DB08864$t
DB00814,DB01077,48,DB06713$h
DB00391,DB01545,48,DB00778$t
DB01136,DB01275,48,DB01137$h
DB00599,DB00275,59,DB03615$h
DB00690,DB01209,48,DB00294$t
DB00266,DB01399,5,DB09031$h
DB09224,DB09342,48,DB00380$t
DB00972,DB00999,69,DB00751$h
DB00675,DB00625,46,DB08897$t
DB01081,DB00296,48,DB01169$t
DB01186,DB00701,48,DB00931$t
DB09031,DB00230,48,DB02709$h
DB00909,DB00715,48,DB11079$h
DB00390,DB00326,81,DB11828$t
DB09286,DB01359,48,DB06803$h
DB01028,DB00379,46,DB00384$t
DB00264,DB00361,72,DB00385$h
DB01138,DB01101,46,DB00223$t
DB01588,DB01104,48,DB02513$t
DB00391,DB01466,48,DB01427$h
DB00946,DB00175,5,DB01044$h
DB00590,DB00715,46,DB00436$t
DB00142,DB09352,74,DB11630$h
DB09211,DB00682,48,DB06176$t
DB09117,DB00285,48,DB03793$h
DB00091,DB08865,72,DB00851$h
DB00775,DB01207,5,DB06213$h
DB00421,DB01399,36,DB08798$h
DB00968,DB11362,59,DB06263$t
DB09212,DB00502,48,DB00239$t
DB00426,DB09048,72,DB05039$t
DB00599,DB00780,59,DB00243$t
DB06739,DB00951,46,DB11636$t
DB09068,DB01176,48,DB09295$t
DB00193,DB00831,48,DB09230$h
DB00768,DB06204,15,DB00293$h
DB01009,DB04951,48,DB00220$h
DB00956,DB00474,15,DB00701$t
DB00864,DB06335,46,DB00362$h
DB01020,DB09074,46,DB01327$t
DB00318,DB01255,68,DB08800$t
DB01136,DB01612,48,DB08984$t
DB00715,DB01463,48,DB09138$t
DB00246,DB00292,48,DB00780$t
DB00584,DB00633,48,DB00626$h
DB00469,DB00257,46,DB01553$t
DB13231,DB07615,69,DB06654$t
DB01544,DB00423,48,DB08933$t
DB00712,DB01015,46,DB00935$t
DB00813,DB00866,53,DB08800$h
DB00508,DB00950,48,DB01141$t
DB01178,DB01080,48,DB04846$t
DB00310,DB09026,48,DB13879$h
DB00618,DB00364,66,DB08800$h
DB00231,DB00228,48,DB06402$t
DB09352,DB00477,60,DB06261$h
DB08912,DB00243,74,DB13450$t
DB00575,DB00521,24,DB00332$h
DB00688,DB06781,48,DB00964$t
DB01246,DB00608,72,DB06724$t
DB09117,DB00366,15,DB00905$h
DB00835,DB06697,46,DB00277$t
DB00402,DB00283,46,DB09323$t
DB11079,DB08971,48,DB01577$t
DB06730,DB00582,72,DB00337$h
DB00420,DB00270,19,DB00273$h
DB00699,DB00637,48,DB01595$t
DB01590,DB00222,69,DB00341$t
DB00320,DB01203,24,DB00761$h
DB00374,DB01170,59,DB01196$t
DB00633,DB01203,24,DB00664$h
DB01229,DB00880,48,DB01282$t
DB06267,DB01348,9,DB06441$h
DB00615,DB02513,72,DB04896$h
DB01037,DB00476,29,DB06712$t
DB01240,DB08932,59,DB06237$h
DB09053,DB08816,48,DB00423$h
DB04839,DB00904,74,DB00549$h
DB01366,DB00214,82,DB00713$h
DB01085,DB00283,46,DB00303$t
DB09075,DB01236,5,DB09134$h
DB06210,DB01685,46,DB01084$t
DB01587,DB00593,48,DB00385$h
DB01075,DB01356,48,DB06603$h
DB00186,DB01178,48,DB00492$h
DB00484,DB01210,48,DB01016$t
DB08880,DB01136,74,DB00669$h
DB00897,DB00701,72,DB00244$h
DB00528,DB00705,46,DB00609$t
DB00599,DB00768,48,DB00209$t
DB04946,DB00757,19,DB01345$t
DB00960,DB00907,46,DB08801$h
DB00484,DB08907,48,DB00915$t
DB00377,DB00477,46,DB08907$t
DB01395,DB00672,69,DB00493$t
DB00906,DB00196,46,DB08826$t
DB01609,DB00541,74,DB00950$t
DB00564,DB00846,74,DB00842$t
DB00679,DB01087,72,DB01174$t
DB01238,DB01162,59,DB00165$h
DB00821,DB08991,48,DB05528$t
DB00852,DB00726,36,DB09449$t
DB00246,DB00470,15,DB06712$t
DB01087,DB02546,19,DB00668$h
DB01250,DB01078,74,DB00389$h
DB00216,DB11730,72,DB08903$t
DB00412,DB00224,46,DB11596$t
DB00188,DB00691,48,DB09041$h
DB01184,DB00916,19,DB00179$t
DB00206,DB00176,48,DB05812$h
DB06707,DB08807,24,DB00430$t
DB00316,DB00625,46,DB05266$t
DB00343,DB00797,59,DB00283$h
DB09216,DB00758,69,DB00950$t
DB00648,DB04930,74,DB05015$h
DB00528,DB01113,48,DB00472$t
DB00845,DB01149,46,DB06810$h
DB01205,DB01198,75,DB06690$h
DB01182,DB00976,72,DB12267$h
DB00852,DB00257,46,DB01102$h
DB00482,DB00861,48,DB09352$h
DB00185,DB08820,72,DB09060$h
DB00628,DB01215,48,DB00271$t
DB00559,DB08816,72,DB01396$h
DB00564,DB01065,3,DB00415$h
DB00436,DB04920,48,DB01624$t
DB08828,DB00176,46,DB00483$h
DB00648,DB06777,74,DB05812$h
DB01601,DB01189,19,DB00687$t
DB01196,DB00091,46,DB01212$t
DB08860,DB09120,72,DB12070$t
DB01590,DB00570,72,DB05239$h
DB09279,DB09212,48,DB00514$t
DB01037,DB00633,48,DB00932$t
DB00571,DB00476,29,DB09042$t
DB00977,DB00224,46,DB00639$h
DB00802,DB00313,48,DB00226$h
DB00812,DB00808,69,DB00662$h
DB00615,DB01068,3,DB09488$h
DB00590,DB04840,59,DB04846$h
DB00648,DB00223,74,DB00804$h
DB00691,DB01023,48,DB05219$h
DB06589,DB00674,19,DB09071$h
DB06605,DB03585,5,DB01295$h
DB06736,DB09288,48,DB12924$h
DB00337,DB01260,48,DB08967$h
DB00620,DB00672,69,DB06810$h
DB08941,DB00248,70,DB00316$h
DB09104,DB00588,2,DB01041$h
DB04868,DB00582,72,DB00839$t
DB01013,DB00817,48,DB06147$h
DB00554,DB00398,46,DB09352$t
DB00245,DB00782,48,DB09280$h
DB13142,DB09267,74,DB01119$t
DB06480,DB00398,72,DB06144$t
DB12267,DB00196,46,DB00340$t
DB00661,DB08808,59,DB00434$h
DB00572,DB01466,48,DB09221$t
DB00308,DB00726,19,DB01164$h
DB00678,DB08797,48,DB05246$h
DB00748,DB00476,48,DB06196$t
DB00802,DB09286,48,DB01216$h
DB01016,DB06718,8,DB01591$h
DB12001,DB06636,46,DB09143$t
DB00647,DB01545,48,DB01153$h
DB00585,DB08864,74,DB00642$h
DB00870,DB01118,46,DB00809$t
DB00914,DB01151,46,DB00826$t
DB04839,DB06712,74,DB00776$t
DB00405,DB01069,48,DB09330$h
DB08881,DB04576,32,DB09297$t
DB01401,DB00288,48,DB09104$t
DB01020,DB04855,46,DB00846$h
DB01246,DB00195,59,DB00549$t
DB06712,DB09274,10,DB01147$t
DB00697,DB01059,72,DB09091$t
DB01023,DB04948,59,DB09288$h
DB08916,DB12332,72,DB00229$t
DB00738,DB00529,48,DB11254$h
DB00820,DB00246,46,DB00798$t
DB01609,DB06684,74,DB00711$h
DB00465,DB06826,69,DB06820$h
DB01018,DB00205,46,DB09499$t
DB00091,DB00520,48,DB00593$t
DB00656,DB06153,48,DB01162$t
DB00939,DB00991,48,DB00535$h
DB00805,DB00692,59,DB00588$h
DB00951,DB09275,66,DB00454$t
DB00809,DB01036,48,DB00511$t
DB04552,DB01130,48,DB09143$h
DB00629,DB00925,59,DB00727$t
DB00346,DB01340,59,DB00542$h
DB08901,DB01211,72,DB00968$t
DB08807,DB01396,53,DB00809$t
DB00933,DB01117,72,DB00624$t
DB06710,DB01149,46,DB00856$t
DB00872,DB06207,72,DB06725$h
DB00537,DB00220,19,DB04575$h
DB01355,DB01244,3,DB00483$h
DB01238,DB09342,48,DB00880$h
DB00939,DB08971,48,DB05109$h
DB00796,DB00703,55,DB09212$h
DB09034,DB00633,15,DB00960$t
DB00991,DB00860,48,DB01068$h
DB00854,DB01587,48,DB00720$t
DB00812,DB06196,48,DB00539$t
DB01283,DB02709,48,DB00700$t
DB01193,DB08880,36,DB06616$h
DB08916,DB08896,72,DB01264$h
DB01296,DB00169,46,DB00561$h
DB00695,DB00437,48,DB09289$h
DB01021,DB00422,36,DB00813$h
DB00887,DB08882,69,DB00922$t
DB00925,DB00708,48,DB09204$t
DB08895,DB01026,72,DB00604$t
DB00800,DB01029,59,DB01559$t
DB00474,DB00350,59,DB08974$t
DB00752,DB08883,15,DB08799$h
DB00880,DB00782,72,DB09117$h
DB01119,DB00575,59,DB00822$t
DB00806,DB00350,59,DB00378$t
DB00584,DB00500,48,DB00158$t
DB04572,DB12332,46,DB00445$t
DB00802,DB01167,46,DB01288$t
DB01394,DB00227,72,DB00307$h
DB01320,DB06786,74,DB00323$t
DB00390,DB04876,72,DB08943$h
DB00489,DB00500,36,DB00205$t
DB01261,DB00827,8,DB00594$t
DB00852,DB00335,24,DB00634$h
DB04855,DB00907,46,DB00370$t
DB00546,DB00270,46,DB11135$t
DB00185,DB00477,46,DB08796$t
DB01621,DB08872,48,DB00977$h
DB08970,DB00524,82,DB01104$t
DB06788,DB01124,69,DB00492$h
DB01088,DB00708,48,DB00508$h
DB04938,DB12332,46,DB00826$t
DB01156,DB01104,72,DB09210$h
DB01200,DB00960,24,DB09060$h
DB00946,DB01017,5,DB01097$h
DB00798,DB08991,71,DB00259$h
DB00794,DB00967,48,DB06290$t
DB06216,DB00470,15,DB00934$t
DB08897,DB00318,48,DB01370$h
DB01353,DB13323,48,DB00369$h
DB00564,DB00477,3,DB04845$h
DB00614,DB00983,48,DB00189$t
DB01023,DB00705,46,DB09079$t
DB01394,DB00338,72,DB09268$t
DB09270,DB00220,72,DB01219$t
DB08815,DB01124,69,DB01188$h
DB04898,DB00263,46,DB00223$t
DB09000,DB00422,48,DB08804$t
DB00209,DB06702,76,DB04794$t
DB00204,DB00321,19,DB09231$t
DB00291,DB08895,33,DB09087$h
DB00457,DB00555,59,DB06690$t
DB01621,DB00254,46,DB08938$t
DB08976,DB00710,48,DB00591$h
DB08903,DB02546,19,DB01215$t
DB00604,DB00697,19,DB01241$h
DB00285,DB08941,84,DB01140$h
DB01367,DB01580,59,DB01415$h
DB06636,DB01156,74,DB00909$h
DB00204,DB00199,72,DB00928$t
DB01229,DB00742,48,DB01108$h
DB00892,DB01178,48,DB00860$h
DB00661,DB00224,46,DB01217$t
DB01422,DB09235,48,DB00838$t
DB08865,DB01242,19,DB00368$t
DB01240,DB01118,46,DB09220$t
DB00782,DB06738,48,DB00182$h
DB00421,DB00938,4,DB06589$h
DB01159,DB00692,48,DB00891$h
DB00752,DB00405,48,DB09396$h
DB09295,DB00244,48,DB00890$h
DB00263,DB09241,8,DB01039$h
DB00933,DB00208,46,DB00297$t
DB06201,DB00899,48,DB00261$t
DB01173,DB00312,15,DB00380$h
DB00461,DB00788,48,DB01196$t
DB00310,DB09038,48,DB00240$t
DB00966,DB00688,48,DB01223$h
DB01120,DB01214,8,DB01274$h
DB00983,DB00214,82,DB00678$t
DB08860,DB08896,72,DB00993$h
DB00252,DB00793,72,DB01133$t
DB00502,DB00486,15,DB02546$h
DB00674,DB09204,53,DB00892$t
DB01224,DB00976,72,DB00625$t
DB01043,DB04861,53,DB00949$h
DB00385,DB06737,71,DB01211$t
DB00434,DB00835,48,DB00645$t
DB00325,DB01580,59,DB00384$t
DB01174,DB01418,3,DB00246$h
DB01351,DB01588,48,DB00205$h
DB01075,DB00555,48,DB06695$h
DB00180,DB01155,48,DB00787$t
DB00496,DB01403,46,DB00662$h
DB01545,DB00273,48,DB00898$t
DB00270,DB00629,59,DB00663$t
DB00390,DB08916,74,DB09276$t
DB01283,DB00827,26,DB00788$t
DB01221,DB06204,15,DB01111$t
DB00500,DB06781,48,DB00179$t
DB06237,DB01119,9,DB06691$h
DB00521,DB00289,46,DB11348$h
DB00252,DB00297,3,DB01198$h
DB12598,DB04574,74,DB00854$h
DB01200,DB01384,48,DB00429$h
DB02513,DB08992,48,DB13323$t
DB00321,DB01263,46,DB00323$h
DB00708,DB06216,48,DB00115$t
DB00605,DB00685,26,DB11136$t
DB00268,DB00224,46,DB09018$t
DB04861,DB01092,53,DB00969$h
DB00343,DB00211,53,DB11363$h
DB01171,DB01359,59,DB09462$t
DB00637,DB01072,72,DB08868$t
DB09083,DB00774,81,DB06243$h
DB00810,DB01227,48,DB01576$h
DB04896,DB00904,63,DB11943$h
DB06144,DB00476,46,DB01018$h
DB08893,DB06636,46,DB01619$t
DB01351,DB01567,48,DB06816$t
DB04855,DB09083,53,DB06738$h
DB01221,DB04953,48,DB00654$h
DB01104,DB00224,46,DB08991$t
DB01401,DB00720,48,DB00479$h
DB01248,DB02300,48,DB04953$h
DB08938,DB08930,74,DB00153$t
DB00189,DB00281,48,DB00291$h
DB00584,DB09054,46,DB00281$t
DB00678,DB02638,59,DB06724$t
DB08808,DB06268,59,DB00804$h
DB00243,DB00537,72,DB00589$t
DB00312,DB00814,3,DB01353$h
DB01081,DB00950,48,DB06786$t
DB08916,DB01253,72,DB00245$t
