Drug1_ID,Drug2_ID,Y,Neg samples
DB00215,DB08820,72,DB00323$h
DB01198,DB01149,72,DB08801$t
DB01340,DB00244,36,DB00577$t
DB09027,DB01076,72,DB00366$h
DB00921,DB00962,15,DB00648$h
DB00327,DB00205,46,DB02187$h
DB00730,DB12332,46,DB01621$t
DB00214,DB01158,48,DB00240$h
DB00869,DB01090,59,DB00875$h
DB00623,DB00508,48,DB09277$h
DB00537,DB00938,19,DB02709$t
DB00594,DB01235,29,DB06824$t
DB00206,DB01198,48,DB00565$t
DB06697,DB08868,19,DB05990$h
DB01232,DB08882,74,DB09290$t
DB00556,DB01254,19,DB06800$h
DB00309,DB01092,57,DB08869$t
DB01355,DB00203,46,DB05528$t
DB08828,DB01319,46,DB05245$t
DB01426,DB00363,46,DB11641$t
DB01085,DB00619,46,DB09516$t
DB00991,DB00263,46,DB00788$t
DB00714,DB00657,48,DB01202$t
DB06589,DB00370,19,DB01093$h
DB00312,DB00371,48,DB00331$h
DB11915,DB00715,46,DB01299$t
DB01041,DB00813,15,DB00883$t
DB01348,DB00233,36,DB01240$t
DB01577,DB01075,46,DB01218$t
DB01104,DB00281,46,DB00900$t
DB01222,DB00483,48,DB12161$t
DB01028,DB09166,48,DB09031$h
DB01261,DB08804,8,DB11699$h
DB00608,DB04868,46,DB00237$h
DB13167,DB00180,48,DB00146$h
DB00428,DB00244,71,DB01239$h
DB00204,DB00370,19,DB09017$h
DB06738,DB01104,46,DB00284$t
DB00472,DB00938,19,DB00211$h
DB01367,DB01407,48,DB00669$t
DB01100,DB00588,48,DB09119$h
DB00912,DB04855,46,DB00576$t
DB01071,DB00757,81,DB00339$h
DB08815,DB09097,69,DB08918$h
DB01380,DB00817,48,DB00327$h
DB00821,DB00741,48,DB01598$h
DB08880,DB00188,74,DB01001$h
DB00199,DB00285,19,DB06480$t
DB00492,DB00700,67,DB00559$h
DB06737,DB00300,48,DB05271$t
DB00601,DB09128,48,DB00639$t
DB06724,DB01222,2,DB01240$h
DB00289,DB09118,72,DB01551$t
DB01320,DB08958,74,DB00546$h
DB00647,DB00575,48,DB00140$h
DB09241,DB00606,59,DB08934$h
DB09039,DB06663,19,DB06414$h
DB00813,DB01151,48,DB01124$t
DB06204,DB00852,68,DB00520$h
DB11581,DB09291,72,DB00978$h
DB12598,DB01156,72,DB01614$h
DB00598,DB01143,59,DB06782$t
DB06402,DB06663,19,DB09543$h
DB04552,DB00394,48,DB09009$t
DB00637,DB01254,72,DB06737$t
DB00222,DB00863,72,DB04786$h
DB01356,DB09216,72,DB08932$h
DB05381,DB09048,72,DB00163$t
DB01168,DB11699,63,DB01090$t
DB09342,DB00768,48,DB00631$h
DB01023,DB01612,48,DB00524$t
DB09166,DB00582,72,DB00340$t
DB00531,DB00262,14,DB00670$h
DB11828,DB00705,46,DB08889$h
DB01215,DB00323,48,DB06827$h
DB01045,DB08918,3,DB13142$h
DB09289,DB00841,48,DB00465$h
DB00608,DB06803,74,DB01586$t
DB00427,DB00771,48,DB00873$h
DB00518,DB00281,46,DB00274$t
DB00433,DB08933,72,DB09090$h
DB01018,DB00606,59,DB00617$t
DB00738,DB00681,69,DB09128$t
DB01234,DB00705,46,DB04876$t
DB00418,DB13323,48,DB06825$h
DB01466,DB01075,46,DB01067$t
DB01267,DB00721,48,DB01102$t
DB00794,DB09118,46,DB00598$t
DB00292,DB00771,48,DB00867$t
DB00217,DB08932,59,DB09099$h
DB00851,DB00238,46,DB06707$h
DB06016,DB01254,72,DB04840$t
DB00628,DB00503,72,DB00408$h
DB00943,DB01072,46,DB00754$t
DB00503,DB01589,72,DB06817$h
DB01138,DB09118,72,DB09267$t
DB00243,DB00966,72,DB06826$h
DB00872,DB01431,72,DB13153$h
DB00448,DB08931,74,DB09137$h
DB06282,DB01167,46,DB11619$t
DB06690,DB04908,48,DB01143$h
DB00805,DB01214,59,DB04711$h
DB01325,DB00332,72,DB11363$h
DB00708,DB00705,46,DB08881$t
DB13231,DB09267,74,DB00035$h
DB01119,DB00491,69,DB11596$h
DB01091,DB07615,48,DB00557$h
DB01030,DB01238,74,DB00652$t
DB00586,DB00838,48,DB00695$h
DB00384,DB00489,48,DB00487$h
DB01418,DB09119,46,DB01356$t
DB00697,DB09083,53,DB01406$t
DB00178,DB04951,48,DB06774$t
DB01325,DB12278,72,DB00912$h
DB00540,DB08933,72,DB00274$h
DB09034,DB00647,15,DB00346$t
DB01184,DB01118,72,DB11231$t
DB00519,DB00465,48,DB08934$t
DB00392,DB12278,48,DB08819$h
DB01275,DB06196,36,DB01116$t
DB01229,DB00521,48,DB09338$t
DB01069,DB00440,72,DB00744$h
DB00238,DB00715,46,DB00268$h
DB03128,DB05812,72,DB06282$t
DB01115,DB00379,46,DB00650$t
DB00937,DB00752,70,DB00351$t
DB01355,DB04846,74,DB01193$h
DB00936,DB06196,48,DB00952$h
DB00346,DB01348,59,DB01623$h
DB13158,DB09070,72,DB06589$h
DB00620,DB01263,46,DB00187$h
DB01173,DB00363,15,DB04865$h
DB08971,DB00232,82,DB06795$h
DB00297,DB01178,48,DB09280$t
DB01075,DB00220,46,DB00254$t
DB09078,DB00091,46,DB08884$h
DB08864,DB00820,72,DB09094$h
DB00604,DB00398,19,DB09094$h
DB09091,DB01245,48,DB00765$h
DB00602,DB09063,72,DB08996$h
DB01608,DB01551,59,DB00853$t
DB06781,DB00232,82,DB01247$t
DB00722,DB13167,48,DB06267$t
DB01403,DB00904,15,DB01160$h
DB00979,DB01199,48,DB00841$h
DB05109,DB00195,46,DB00535$t
DB00753,DB01203,48,DB01590$h
DB00750,DB09009,48,DB09008$t
DB08912,DB00433,74,DB00423$t
DB00863,DB00530,74,DB00830$t
DB00996,DB01176,48,DB09257$t
DB01193,DB01407,13,DB00257$t
DB00199,DB01233,19,DB00354$h
DB09034,DB04896,48,DB09499$t
DB00373,DB00211,53,DB00190$h
DB09280,DB00185,3,DB09042$h
DB01551,DB08815,48,DB09067$t
DB00907,DB04953,48,DB00764$t
DB08828,DB00320,46,DB01262$t
DB00813,DB09048,72,DB00922$t
DB01137,DB00344,19,DB01296$h
DB06616,DB01268,72,DB00743$h
DB01242,DB01203,48,DB00191$h
DB00932,DB06287,48,DB00839$t
DB01563,DB05246,48,DB00514$h
DB01118,DB00501,72,DB09060$t
DB01068,DB08873,46,DB01614$t
DB09068,DB06413,46,DB06193$t
DB06694,DB01242,36,DB00771$t
DB06204,DB00208,46,DB00973$h
DB00489,DB01274,19,DB00268$t
DB13879,DB09291,72,DB00415$h
DB00182,DB01114,75,DB05294$h
DB00605,DB01240,69,DB00677$t
DB00697,DB00737,48,DB09227$t
DB01685,DB01076,48,DB00701$t
DB01399,DB01324,69,DB09166$t
DB08875,DB00678,46,DB00080$t
DB00807,DB13323,48,DB06147$t
DB00683,DB09017,48,DB00130$h
DB00425,DB01029,46,DB00206$t
DB00633,DB01340,48,DB00675$h
DB00876,DB06268,59,DB00951$t
DB00203,DB06207,59,DB08822$h
DB00990,DB01078,57,DB09282$t
DB00569,DB06209,5,DB00796$h
DB00327,DB00765,31,DB06203$t
DB00292,DB01154,48,DB00452$t
DB08912,DB01357,74,DB09449$t
DB05039,DB00846,82,DB00169$t
DB00526,DB01030,48,DB00351$h
DB01201,DB09227,74,DB01264$h
DB00654,DB08808,59,DB08887$h
DB01196,DB00289,46,DB00229$h
DB01197,DB01118,46,DB01249$t
DB00091,DB00275,67,DB09128$h
DB00296,DB00598,48,DB01301$t
DB01182,DB00915,19,DB01614$t
DB00327,DB12532,48,DB09236$h
DB00863,DB00246,46,DB00211$t
DB06716,DB00748,48,DB01239$t
DB00514,DB01238,48,DB06663$h
DB00952,DB01142,48,DB00753$t
DB00898,DB00748,15,DB00612$h
DB00315,DB00363,48,DB04841$t
DB08916,DB01076,72,DB09079$t
DB08906,DB08865,46,DB01201$t
DB09280,DB00927,74,DB06237$t
DB04272,DB00751,5,DB00537$t
DB00275,DB00869,59,DB01433$t
DB00903,DB00284,69,DB01117$t
DB05271,DB09330,72,DB08931$t
DB00961,DB01080,48,DB00758$t
DB00656,DB00349,46,DB01030$h
DB01088,DB00932,52,DB00847$h
DB00598,DB09070,59,DB00216$t
DB00226,DB00800,59,DB00976$t
DB00248,DB02709,48,DB00833$t
DB00772,DB00398,46,DB00809$t
DB00246,DB00261,32,DB06800$t
DB01259,DB00254,46,DB01463$t
DB00631,DB09026,48,DB13874$h
DB00590,DB01197,48,DB01238$h
DB00321,DB00503,46,DB00146$h
DB00304,DB00222,69,DB01174$h
DB00408,DB01100,48,DB01195$h
DB00554,DB01410,48,DB09067$t
DB00377,DB00188,46,DB00919$h
DB01120,DB09543,8,DB01169$h
DB01356,DB06016,34,DB01296$h
DB00500,DB09218,48,DB01410$h
DB01615,DB06697,72,DB01091$h
DB01030,DB01129,72,DB00817$t
DB01008,DB06290,72,DB01220$t
DB00312,DB00541,3,DB01320$h
DB00384,DB00612,48,DB08976$t
DB00726,DB00397,48,DB09265$h
DB01400,DB01199,69,DB08934$t
DB01192,DB01466,48,DB01077$h
DB11921,DB09070,72,DB00923$t
DB01452,DB00458,48,DB01032$t
DB00726,DB01219,48,DB00309$t
DB01080,DB09128,48,DB01151$h
DB00263,DB00734,19,DB09561$h
DB00203,DB00796,9,DB06716$h
DB00547,DB00999,82,DB00412$h
DB01018,DB01015,46,DB09295$t
DB00404,DB00834,72,DB06152$h
DB06737,DB00582,46,DB00986$t
DB01452,DB00835,48,DB06691$h
DB00531,DB06717,72,DB00865$t
DB01029,DB00821,48,DB04878$h
DB00474,DB01240,59,DB00339$t
DB01214,DB00185,48,DB06148$t
DB00404,DB01202,48,DB13873$h
DB01221,DB01239,48,DB00614$h
DB00308,DB08903,19,DB01122$t
DB00554,DB00861,48,DB00351$t
DB01137,DB00714,19,DB01191$h
DB01154,DB01017,15,DB05541$h
DB09166,DB00423,48,DB00521$t
DB00794,DB06777,3,DB06196$h
DB00261,DB05039,19,DB00234$t
DB00483,DB01356,20,DB00866$t
DB09009,DB00476,48,DB01097$t
DB00346,DB01074,59,DB13179$t
DB01119,DB06712,59,DB06213$t
DB00696,DB01621,48,DB00865$t
DB00218,DB01274,19,DB00876$h
DB08899,DB00318,74,DB00571$h
DB09227,DB00876,48,DB00668$h
DB00908,DB01377,71,DB00849$t
DB09270,DB00972,72,DB09078$t
DB01200,DB08941,48,DB08869$t
DB08991,DB00429,69,DB08802$t
DB00392,DB00813,48,DB05239$t
DB06176,DB00390,57,DB00235$t
DB01577,DB00283,46,DB06702$t
DB01618,DB00273,48,DB06176$h
DB01201,DB00748,3,DB08814$h
DB01017,DB03754,66,DB00612$t
DB00589,DB01764,48,DB09262$t
DB00520,DB00864,74,DB00195$t
DB00312,DB01357,69,DB00885$t
DB01200,DB00384,48,DB01296$t
DB01068,DB08820,72,DB01295$h
DB01591,DB06636,46,DB00691$h
DB01260,DB00310,82,DB00735$t
DB00228,DB01235,48,DB01605$t
DB00755,DB08865,46,DB00856$t
DB00308,DB00539,32,DB06709$h
DB00394,DB00981,48,DB01559$t
DB01401,DB01435,48,DB01218$h
DB00216,DB00188,72,DB01227$h
DB05039,DB08820,72,DB01437$h
DB00606,DB09026,59,DB00781$t
DB00214,DB00322,46,DB00581$t
DB06810,DB06725,71,DB00674$h
DB00344,DB04871,48,DB01029$h
DB00826,DB00622,48,DB09280$h
DB00371,DB01267,48,DB01392$t
DB00998,DB01063,48,DB11126$t
DB11921,DB01319,46,DB02959$t
DB00327,DB06290,72,DB00654$t
DB01544,DB01097,46,DB08981$t
DB00872,DB01197,48,DB01170$t
DB06203,DB01254,72,DB00420$t
DB09220,DB00264,59,DB00754$t
DB04573,DB01583,69,DB06712$t
DB00449,DB00320,70,DB09414$h
DB06690,DB00949,48,DB00426$t
DB00318,DB00588,48,DB04845$t
DB00240,DB00673,72,DB09017$t
DB01435,DB06603,72,DB00804$h
DB01253,DB00255,48,DB11691$t
DB08820,DB09118,72,DB02703$h
DB06287,DB04868,46,DB00443$t
DB01097,DB01137,26,DB00623$t
DB00519,DB00788,48,DB06216$t
DB00564,DB09026,3,DB06724$h
DB06695,DB04575,11,DB00399$t
DB00752,DB09085,48,DB00711$t
DB00217,DB01090,59,DB02513$h
DB01210,DB00972,36,DB00556$h
DB00554,DB06781,48,DB01261$h
DB01220,DB00584,72,DB01203$t
DB01057,DB08897,69,DB00199$t
DB00914,DB01156,46,DB04574$h
DB00321,DB00257,46,DB01243$t
DB08822,DB00605,48,DB06771$t
DB01115,DB01104,46,DB06702$t
DB04898,DB00783,74,DB00594$t
DB08864,DB06412,72,DB13139$h
DB06016,DB01075,46,DB08907$h
DB00339,DB01072,46,DB01210$t
DB06737,DB01380,48,DB05109$t
DB01544,DB01319,46,DB01120$h
DB00904,DB01017,15,DB08801$h
DB11348,DB01324,71,DB01210$t
DB00968,DB04855,53,DB00427$h
DB01064,DB01021,82,DB06795$t
DB00374,DB00968,59,DB01608$t
DB00794,DB00455,3,DB06718$h
DB08931,DB00976,46,DB09570$t
DB00492,DB00440,67,DB00444$t
DB06154,DB04898,5,DB01113$t
DB00206,DB01209,48,DB06684$t
DB08981,DB01133,48,DB00656$t
DB01351,DB01545,48,DB00978$t
DB00821,DB06786,48,DB04844$h
DB00248,DB01238,48,DB00014$t
DB00542,DB00821,48,DB08930$h
DB06802,DB00695,28,DB02638$t
DB00264,DB01050,36,DB04946$h
DB00373,DB00876,48,DB09030$h
DB00652,DB00708,48,DB00760$h
DB00435,DB00343,48,DB09212$t
DB00381,DB00227,46,DB01202$t
DB00800,DB09286,48,DB03793$t
DB11126,DB00310,71,DB01580$h
DB00872,DB00925,72,DB01086$t
DB09352,DB07615,75,DB06709$t
DB00672,DB05812,46,DB06263$t
DB00384,DB08981,36,DB00366$t
DB00334,DB00201,46,DB01267$t
DB00615,DB00246,3,DB00573$h
DB09241,DB01175,63,DB01251$t
DB00540,DB00169,46,DB00668$h
DB11348,DB00841,69,DB00704$h
DB00788,DB01095,46,DB06792$t
DB04844,DB00486,15,DB01086$t
DB01097,DB00188,46,DB00837$h
DB01164,DB00451,69,DB00346$t
DB00564,DB00568,3,DB05266$h
DB00474,DB01275,59,DB01583$h
DB09286,DB01214,48,DB00340$h
DB08899,DB00332,74,DB01362$t
DB00594,DB00960,48,DB00827$h
DB00353,DB00951,48,DB06153$h
DB00637,DB00343,46,DB09224$h
DB00735,DB08797,48,DB09014$t
DB01115,DB00857,46,DB01511$t
DB08816,DB00176,46,DB06690$h
DB06739,DB00270,46,DB00731$t
DB00734,DB00747,48,DB01395$t
DB06207,DB00834,72,DB08909$h
DB00790,DB01180,59,DB01427$t
DB00647,DB00737,48,DB00582$h
DB00425,DB12532,15,DB01033$t
DB00943,DB00420,46,DB04854$t
DB00780,DB00956,48,DB01130$h
DB00768,DB00232,69,DB01489$t
DB00285,DB01018,84,DB00205$t
DB01244,DB12332,46,DB01005$t
DB00683,DB00748,48,DB00948$h
DB09017,DB00356,48,DB00392$t
DB01234,DB01251,69,DB00778$t
DB00838,DB09220,48,DB00888$t
DB01247,DB00956,48,DB01256$t
DB00482,DB04855,46,DB01295$t
DB00206,DB01588,48,DB08875$h
DB00297,DB09204,72,DB00237$h
DB01263,DB05521,72,DB01367$t
DB00377,DB12332,46,DB00219$t
DB01153,DB01023,48,DB00636$h
DB00325,DB00657,48,DB01297$h
DB00651,DB00176,46,DB01199$h
DB00189,DB00252,48,DB00584$t
DB04908,DB01254,72,DB08804$h
DB01132,DB00619,46,DB11641$t
DB01035,DB09238,46,DB01401$t
DB01118,DB09065,72,DB11691$t
DB00465,DB00991,48,DB01204$h
DB09262,DB00227,46,DB00237$h
DB00655,DB08865,46,DB06799$t
DB00820,DB00196,72,DB08872$h
DB08815,DB00176,72,DB00797$h
DB01355,DB06148,15,DB01098$t
DB00989,DB06702,76,DB01260$t
DB00753,DB00571,48,DB00465$h
DB00647,DB00486,15,DB06800$t
DB08970,DB01122,48,DB06803$t
DB00244,DB08984,56,DB08884$h
DB00270,DB06826,59,DB01032$h
DB08916,DB00531,72,DB09279$h
DB11093,DB00808,71,DB00264$h
DB01167,DB00257,46,DB01102$h
DB12278,DB09272,38,DB01186$t
DB01071,DB01615,81,DB01321$h
DB00656,DB00625,48,DB00545$t
DB06723,DB09138,74,DB01046$h
DB00479,DB00244,71,DB00996$h
DB06700,DB00283,46,DB00999$t
DB00247,DB00224,48,DB00675$h
DB00755,DB01197,48,DB00673$h
DB01452,DB00780,48,DB00380$t
DB00584,DB00277,74,DB01183$t
DB08930,DB06210,72,DB01624$t
DB00445,DB00963,71,DB00859$h
DB01255,DB00726,22,DB08957$h
DB00252,DB00502,3,DB01135$h
DB01159,DB00876,48,DB01108$t
DB09079,DB00199,72,DB00332$h
DB04946,DB09078,19,DB00250$h
DB00182,DB01324,59,DB09274$t
DB08865,DB01069,19,DB00611$t
DB09212,DB01013,48,DB06696$t
DB01330,DB09268,69,DB00282$t
DB00297,DB09167,46,DB08913$h
DB00238,DB01002,3,DB00313$h
DB00633,DB11609,48,DB00686$t
DB00477,DB00277,46,DB11148$t
DB00569,DB00936,5,DB00379$t
DB00547,DB00944,48,DB01332$h
DB08807,DB00688,36,DB00176$h
DB00818,DB00934,48,DB01339$h
DB04839,DB00370,74,DB01326$h
DB00371,DB00427,48,DB00983$t
DB00647,DB09342,48,DB09102$h
DB00465,DB08797,48,DB01340$t
DB00475,DB13872,48,DB00207$t
DB00570,DB09054,46,DB06663$h
DB00385,DB09084,71,DB00494$h
DB00280,DB04846,53,DB06268$h
DB01605,DB00798,74,DB00325$h
DB01159,DB00557,15,DB08865$t
DB00469,DB01241,46,DB04918$t
DB00404,DB04868,46,DB00146$t
DB00445,DB13167,71,DB11609$h
DB00458,DB09042,63,DB00801$t
DB01254,DB03754,66,DB02659$t
DB12267,DB09049,74,DB02638$t
DB00409,DB01601,46,DB06802$t
DB00295,DB09009,48,DB00190$t
DB01224,DB06414,46,DB00740$h
DB00838,DB00695,82,DB00678$h
DB00850,DB01175,48,DB06267$t
DB01606,DB01082,74,DB11828$t
DB00317,DB00289,46,DB00882$t
DB00695,DB00727,48,DB01196$t
DB01248,DB00851,48,DB01878$t
DB09009,DB00747,48,DB01577$h
DB00313,DB06282,48,DB06792$t
DB01615,DB00571,59,DB00273$t
DB01384,DB01400,48,DB11575$t
DB00363,DB01151,19,DB00562$t
DB00625,DB00203,46,DB09323$t
DB00861,DB09216,48,DB00606$h
DB01201,DB04743,74,DB00993$h
DB06204,DB06413,46,DB00313$t
DB01210,DB00605,36,DB06206$t
DB06696,DB05676,71,DB00648$h
DB00521,DB00861,36,DB00320$h
DB01067,DB01626,8,DB00866$h
DB01068,DB06153,48,DB06717$h
DB00645,DB00909,48,DB01006$t
DB00864,DB00176,46,DB08991$h
DB00390,DB00541,74,DB08887$h
DB00371,DB00844,48,DB01170$t
DB01320,DB06209,3,DB01199$h
DB04951,DB00685,26,DB00737$t
DB04871,DB00820,48,DB00807$h
DB09225,DB09342,48,DB00626$t
DB06792,DB00881,74,DB01299$h
DB00490,DB00647,48,DB09053$t
DB06201,DB00933,48,DB09277$h
DB01175,DB06016,48,DB09049$h
DB08981,DB00436,69,DB00254$h
DB00708,DB00678,48,DB00963$h
DB00490,DB01224,48,DB00578$t
DB00559,DB00287,59,DB00120$h
DB00821,DB00685,26,DB00551$t
DB00312,DB09232,3,DB00780$h
DB00608,DB00715,46,DB01437$h
DB00321,DB00333,48,DB00959$t
DB11268,DB07615,5,DB09039$h
DB01384,DB00255,72,DB04896$t
DB00214,DB00692,59,DB00620$h
DB00794,DB01242,3,DB01108$h
DB04868,DB02546,19,DB00890$h
DB01591,DB00877,46,DB00556$h
DB00448,DB00257,46,DB09235$h
DB08881,DB00938,74,DB01284$h
DB06589,DB01204,72,DB00264$h
DB00839,DB01155,8,DB08964$h
DB00586,DB00834,72,DB00221$h
DB01192,DB01167,46,DB00936$t
DB00976,DB01356,19,DB00442$t
DB00675,DB00834,72,DB01420$h
DB00925,DB01113,48,DB00916$h
DB00524,DB00176,54,DB00158$h
DB01367,DB13025,48,DB00703$h
DB09027,DB00421,72,DB11231$t
DB00932,DB00839,69,DB00959$t
DB13158,DB00214,82,DB00830$t
DB12267,DB09330,72,DB09516$t
DB01351,DB00232,29,DB09280$t
DB06772,DB00499,48,DB09073$h
DB09242,DB01348,59,DB08884$h
DB00488,DB09167,29,DB00823$h
DB01424,DB04868,46,DB00330$t
DB01002,DB09225,48,DB00800$h
DB09072,DB00670,15,DB01034$h
DB00975,DB09038,48,DB00512$h
DB01075,DB09166,48,DB01223$t
DB00696,DB01007,48,DB00436$h
DB00457,DB06694,59,DB09154$h
DB00936,DB00288,48,DB00205$h
DB00328,DB01029,46,DB01545$t
DB01037,DB00277,46,DB00838$h
DB01131,DB04855,46,DB00209$t
DB01014,DB04951,56,DB06237$t
DB00542,DB08941,48,DB00754$h
DB01407,DB06764,48,DB09096$t
DB09225,DB01080,48,DB04576$t
DB01240,DB01580,59,DB00573$t
DB00178,DB00765,59,DB08987$h
DB01069,DB00932,46,DB00437$t
DB00396,DB00476,46,DB00521$t
DB01224,DB01155,19,DB00854$h
DB00539,DB12332,46,DB01001$t
DB01088,DB00492,59,DB01121$t
DB01082,DB00314,20,DB09279$h
DB01590,DB01242,72,DB00910$t
DB06684,DB00450,48,DB05812$t
DB01380,DB08882,69,DB00844$h
DB00665,DB00951,46,DB00827$h
DB01243,DB09236,48,DB01251$h
DB01002,DB01104,48,DB00843$t
DB03754,DB01416,74,DB01581$t
DB00469,DB09212,48,DB09220$h
DB00674,DB01116,69,DB01167$h
DB09112,DB00484,48,DB00346$t
DB01403,DB06144,15,DB00303$t
DB00219,DB00802,48,DB01015$t
DB00231,DB00645,48,DB11231$t
DB00708,DB00189,48,DB00601$t
DB01576,DB00751,75,DB00476$h
DB09342,DB11148,48,DB00931$t
DB01241,DB00973,48,DB00493$h
DB00700,DB08907,67,DB01295$h
DB00726,DB00752,48,DB00239$h
DB06145,DB01211,46,DB00792$h
DB00387,DB00462,48,DB04938$t
DB00611,DB11148,48,DB00370$h
DB00402,DB00831,48,DB11106$t
DB00195,DB00207,46,DB06723$t
DB06770,DB00470,15,DB00483$h
DB00333,DB13323,48,DB01575$h
DB00593,DB09048,72,DB01589$t
DB00615,DB00675,3,DB06605$h
DB00295,DB01081,48,DB00531$h
DB00231,DB04953,48,DB08800$t
DB00564,DB01194,72,DB06819$t
DB00359,DB01101,46,DB00570$t
DB00677,DB00598,53,DB09078$h
DB06777,DB09074,46,DB06827$h
DB00962,DB00434,48,DB00517$t
DB00818,DB01149,46,DB00605$h
DB00546,DB00227,46,DB13595$t
DB00745,DB01211,46,DB00811$t
DB06335,DB09244,8,DB00614$h
DB01153,DB00343,48,DB12161$t
DB00477,DB01239,48,DB00881$h
DB01429,DB00501,46,DB01021$t
DB06723,DB00596,2,DB00972$t
DB00657,DB01348,59,DB00997$h
DB01223,DB00827,46,DB00326$h
DB06414,DB09198,46,DB00929$t
DB09231,DB08860,48,DB08875$h
DB00247,DB00932,48,DB00775$h
DB08873,DB09477,74,DB08864$h
DB00498,DB04552,5,DB01174$h
DB00904,DB00104,19,DB01207$t
DB01154,DB00594,59,DB09300$t
DB00182,DB00477,46,DB01226$h
DB02187,DB00944,48,DB05294$t
DB12070,DB00951,46,DB00305$t
DB01180,DB06739,48,DB04861$t
DB08984,DB00917,69,DB01463$t
DB09570,DB00264,46,DB00238$t
DB01189,DB00903,48,DB01138$t
DB00720,DB01609,48,DB00691$t
DB01365,DB01239,60,DB00530$h
DB00842,DB00283,46,DB00810$t
DB01261,DB01048,74,DB00257$h
DB13025,DB00181,48,DB00772$t
DB00846,DB00224,72,DB00177$h
DB01016,DB00373,8,DB00960$h
DB00287,DB00571,59,DB00562$t
DB00497,DB00628,48,DB00312$t
DB00974,DB00337,5,DB01301$h
DB11575,DB01211,46,DB06774$h
DB00699,DB00989,48,DB01255$t
DB08881,DB00471,74,DB11817$h
DB06410,DB01324,50,DB00327$t
DB04840,DB09220,59,DB01558$t
DB00497,DB00653,15,DB06412$h
DB00934,DB00377,63,DB00637$t
DB01259,DB00343,46,DB01113$t
DB01174,DB06403,3,DB00614$h
DB01397,DB00838,48,DB00675$t
DB06603,DB09073,72,DB00640$t
DB00937,DB09128,60,DB09123$h
DB00880,DB01235,29,DB00846$t
DB00393,DB00673,72,DB09269$h
DB04576,DB01370,66,DB11613$h
DB13142,DB04841,69,DB00983$t
DB00425,DB01171,46,DB00982$t
DB00555,DB01377,48,DB00613$h
DB00876,DB07615,48,DB00267$t
DB00328,DB00524,69,DB01394$t
DB08899,DB06016,74,DB00652$h
DB00363,DB00903,48,DB06689$t
DB00831,DB01239,48,DB00677$h
DB00714,DB08931,48,DB01413$t
DB04841,DB01321,46,DB00689$t
DB00313,DB01159,48,DB01280$t
DB00943,DB01264,72,DB07615$h
DB00850,DB04868,46,DB00761$t
DB00953,DB00477,48,DB01410$t
DB00228,DB01176,48,DB08800$h
DB00817,DB01164,66,DB09078$h
DB00571,DB01156,46,DB06154$h
DB00615,DB00873,74,DB00575$t
DB00773,DB01078,57,DB00521$t
DB00912,DB09245,8,DB06820$h
DB01199,DB00445,39,DB09214$t
DB09167,DB00871,48,DB01685$t
DB00216,DB01224,48,DB00674$t
DB00312,DB00762,74,DB02513$h
DB00571,DB00208,46,DB00238$h
DB00484,DB00661,48,DB00755$t
DB01325,DB01116,72,DB01338$h
DB00589,DB06697,46,DB01195$t
DB08880,DB00685,26,DB05541$h
DB00179,DB09449,56,DB00169$t
DB00639,DB04743,48,DB09449$t
DB01002,DB09342,48,DB00326$t
DB00273,DB00366,15,DB09042$h
DB01244,DB00899,48,DB00993$h
DB00773,DB06210,72,DB00322$h
DB01039,DB00243,46,DB00287$t
DB00861,DB00869,48,DB11610$t
DB00333,DB00494,48,DB01084$h
DB01234,DB00880,82,DB02513$t
DB00295,DB01612,48,DB06209$t
DB00214,DB00385,48,DB00581$h
DB01202,DB04841,48,DB00437$t
DB00472,DB00206,48,DB08872$t
DB01200,DB00921,48,DB00935$t
DB09232,DB00458,48,DB00578$t
DB00308,DB08893,19,DB00888$h
DB00972,DB00544,46,DB09073$t
DB06589,DB00683,72,DB01171$t
DB06267,DB01211,46,DB00181$h
DB01186,DB00773,48,DB00429$t
DB00363,DB00557,15,DB00985$t
DB00591,DB06819,69,DB06730$h
DB00771,DB00470,15,DB01153$h
DB00436,DB01348,59,DB09270$t
DB00417,DB01421,74,DB01332$t
DB00946,DB01420,5,DB00847$h
DB00953,DB00757,63,DB00755$h
DB13872,DB00737,48,DB01586$t
DB00483,DB00318,48,DB11126$h
DB00248,DB12332,46,DB01164$t
DB00721,DB12532,48,DB01392$h
DB00937,DB04946,60,DB00233$h
DB00735,DB11660,69,DB08957$t
DB04846,DB02709,36,DB06414$h
DB01174,DB00344,3,DB01416$t
DB00178,DB08984,48,DB01135$h
DB01044,DB06724,66,DB08971$t
DB00468,DB00446,46,DB09038$t
DB01100,DB01154,48,DB00203$t
DB00540,DB01211,46,DB00899$t
DB08905,DB08873,72,DB08938$h
DB04573,DB04938,48,DB06274$h
DB09027,DB00571,72,DB01186$h
DB00390,DB00146,81,DB01221$t
DB09570,DB00678,46,DB08828$t
DB01175,DB01100,48,DB01248$h
DB00908,DB06717,72,DB13167$h
DB00408,DB01567,48,DB08983$h
DB00280,DB01155,8,DB08922$h
DB00998,DB01151,48,DB05294$t
DB01154,DB00241,48,DB00839$t
DB01590,DB09073,72,DB09236$h
DB00564,DB00212,3,DB01124$h
DB00273,DB01219,48,DB01171$h
DB00896,DB01155,48,DB01209$t
DB00898,DB06144,15,DB00915$t
DB00374,DB00960,59,DB01077$h
DB05109,DB01264,72,DB00341$h
