Drug1_ID,Drug2_ID,Y
DB06403,DB06335,0
DB00700,DB06480,2
DB05018,DB00173,0
DB00905,DB08808,13
DB01067,DB04828,49
DB01122,DB13867,6
DB01151,DB12267,0
DB00165,DB00292,1
DB08864,DB04957,5
DB09371,DB06209,50
DB09048,DB01591,0
DB00665,DB01018,1
DB00871,DB06637,1
DB00292,DB00734,2
DB00292,DB01222,1
DB06287,DB06605,0
DB01036,DB06268,0
DB01192,DB00425,7
DB00932,DB00557,0
DB00396,DB00543,0
DB00356,DB00392,7
DB11689,DB00334,0
DB00263,DB06729,12
DB09351,DB01466,0
DB00697,DB00201,4
DB00246,DB13867,3
DB01384,DB01405,43
DB01171,DB06412,0
DB08912,DB11855,1
DB06210,DB00220,3
DB00396,DB00977,73
DB04835,DB00503,0
DB09095,DB00414,19
DB01064,DB01388,8
DB00211,DB00934,31
DB09183,DB00471,0
DB00836,DB01193,25
DB08918,DB00461,32
DB00458,DB00619,0
DB13953,DB00420,0
DB00825,DB00393,14
DB06772,DB07348,4
DB14538,DB09231,0
DB00252,DB00799,0
DB00721,DB01242,41
DB00514,DB00924,29
DB00356,DB09039,0
DB01021,DB00540,4
DB00721,DB00831,74
DB00818,DB01068,2
DB01142,DB05039,5
DB01396,DB12332,4
DB11633,DB00273,3
DB14019,DB01072,0
DB04855,DB06016,0
DB04868,DB01764,0
DB09238,DB01261,17
DB04905,DB00914,0
DB00394,DB00467,43
DB00398,DB12141,0
DB06702,DB11560,1
DB09053,DB06774,0
DB01656,DB13867,36
DB00342,DB01628,0
DB09128,DB00312,3
DB15685,DB11633,4
DB00683,DB09071,2
DB01220,DB12147,4
DB09241,DB00633,27
DB06016,DB00946,2
DB01021,DB00537,10
DB00500,DB00814,2
DB08877,DB00485,3
DB00469,DB00487,38
DB01067,DB00706,12
DB00861,DB05885,15
DB00570,DB11823,3
DB00317,DB06413,3
DB00783,DB00197,0
DB00206,DB09185,2
DB00532,DB08897,7
DB00959,DB00695,35
DB04574,DB00916,0
DB00586,DB01234,23
DB00604,DB00196,0
DB00857,DB00469,0
DB00730,DB08918,1
DB00206,DB00325,1
DB00631,DB04845,2
DB03615,DB13943,1
DB08883,DB06595,3
DB14064,DB01193,25
DB00719,DB01142,5
DB00712,DB04552,2
DB00222,DB06663,6
DB06216,DB00220,30
DB00790,DB01408,37
DB00440,DB01069,0
DB00669,DB01587,2
DB04908,DB01021,8
DB05039,DB09351,6
DB00983,DB00570,0
DB08439,DB00421,33
DB04076,DB04951,0
DB00682,DB01280,18
DB00945,DB00414,17
DB00593,DB09082,5
DB00836,DB00805,0
DB01193,DB00675,0
DB00422,DB00195,8
DB00342,DB12825,40
DB00312,DB01223,6
DB09173,DB00705,0
DB09048,DB00568,0
DB00514,DB01117,0
DB00202,DB00690,2
DB06201,DB00582,0
DB01435,DB01181,55
DB00374,DB01114,5
DB01435,DB01274,1
DB00327,DB08896,0
DB11156,DB00209,7
DB00316,DB01171,0
DB00819,DB00554,10
DB13946,DB00295,0
DB12130,DB06684,0
DB09555,DB01087,0
DB00426,DB04868,0
DB01024,DB01097,2
DB00253,DB01261,19
DB01403,DB08815,7
DB00244,DB11827,28
DB01155,DB00261,5
DB04552,DB04896,32
DB00176,DB00808,87
DB00604,DB09119,3
DB14575,DB06210,0
DB01074,DB06712,14
DB00903,DB01029,2
DB13953,DB04905,3
DB01559,DB00220,0
DB00543,DB00952,2
DB00715,DB00827,0
DB08922,DB06203,0
DB06403,DB11828,4
DB11978,DB08907,4
DB00216,DB00177,0
DB01018,DB01173,7
DB06470,DB01011,0
DB00346,DB09089,24
DB00541,DB09235,0
DB00328,DB01392,9
DB01118,DB01079,0
DB09204,DB02703,0
DB01628,DB09185,1
DB00289,DB01074,0
DB00346,DB06152,24
DB00384,DB01244,15
DB08906,DB00193,0
DB00827,DB01244,5
DB00335,DB04868,0
DB00377,DB12245,0
DB00335,DB08807,15
DB01384,DB00582,0
DB12267,DB06738,0
DB00530,DB06201,11
DB00328,DB12612,2
DB00401,DB00871,1
DB00845,DB00539,5
DB00897,DB01624,2
DB13954,DB12978,3
DB15328,DB12582,4
DB00328,DB00949,0
DB05095,DB13954,1
DB01297,DB00338,0
DB00531,DB00439,0
DB01050,DB00851,1
DB15233,DB06594,0
DB13953,DB03496,1
DB09053,DB09049,0
DB00238,DB00537,0
DB01583,DB06710,12
DB09273,DB01623,0
DB04841,DB00373,2
DB13955,DB00220,0
DB06201,DB00420,2
DB00366,DB09239,5
DB00938,DB00612,6
DB00458,DB00820,61
DB00993,DB01234,2
DB00502,DB01227,5
DB09030,DB00590,0
DB01222,DB08868,36
DB00198,DB00312,1
DB00201,DB00530,0
DB11613,DB08882,4
DB01041,DB00177,0
DB00500,DB11943,1
DB14185,DB00136,3
DB04975,DB00220,0
DB01396,DB13074,5
DB00327,DB00866,2
DB00599,DB09119,0
DB09101,DB09297,0
DB00295,DB01080,2
DB00495,DB00277,0
DB13953,DB06813,1
DB05351,DB00951,0
DB09239,DB01338,37
DB00825,DB00321,5
DB00285,DB06230,1
DB13874,DB00196,0
DB01115,DB08907,10
DB01009,DB00918,1
DB00441,DB01409,1
DB09371,DB00673,11
DB09389,DB00277,1
DB13954,DB00620,0
DB01173,DB13139,31
DB01244,DB05095,6
DB00787,DB01388,0
DB01238,DB01873,0
DB08883,DB00220,0
DB06292,DB11586,0
DB00227,DB00550,22
DB00956,DB00726,7
DB00697,DB00906,2
DB01254,DB08930,1
DB00672,DB01224,6
DB06626,DB00435,0
DB00528,DB09229,14
DB08838,DB12147,4
DB01005,DB01384,2
DB00322,DB00401,1
DB00437,DB09241,1
DB12147,DB01075,0
DB00435,DB00624,1
DB00887,DB04855,16
DB00968,DB01001,1
DB00575,DB01275,24
DB01255,DB00325,8
DB00323,DB00921,7
DB01466,DB09068,2
DB00502,DB00253,4
DB00428,DB01030,2
DB00690,DB06716,2
DB06626,DB00499,0
DB01172,DB06700,1
DB00924,DB00745,3
DB04868,DB00468,0
DB01075,DB08912,3
DB01159,DB00665,0
DB12267,DB09101,0
DB01015,DB01236,5
DB00186,DB00333,7
DB08875,DB01026,0
DB00817,DB01069,5
DB14064,DB01289,17
DB01483,DB00208,0
DB00216,DB00228,2
DB13956,DB01041,76
DB00384,DB01001,1
DB04889,DB00857,0
DB01159,DB01267,2
DB06228,DB11712,4
DB00877,DB12532,0
DB00214,DB06480,2
DB06216,DB01119,8
DB00927,DB11718,5
DB00916,DB01320,11
DB01267,DB01544,2
DB13003,DB04725,23
DB00204,DB00358,0
DB06730,DB00812,3
DB00470,DB00916,0
DB00851,DB00871,1
DB00946,DB00420,0
DB00532,DB09039,0
DB05541,DB00836,0
DB00356,DB01067,1
DB00833,DB00115,1
DB00605,DB01418,26
DB01242,DB01069,4
DB14011,DB00285,2
DB04855,DB00270,14
DB00866,DB08807,15
DB09288,DB00437,1
DB09173,DB01403,0
DB00474,DB00209,7
DB04630,DB09198,19
DB00201,DB06233,0
DB00361,DB14631,3
DB00328,DB01072,0
DB00983,DB00540,6
DB00568,DB06603,0
DB09330,DB00435,0
DB05239,DB00959,3
DB00436,DB09213,6
DB00841,DB01216,9
DB00834,DB01580,12
DB00590,DB06268,0
DB00252,DB00977,11
DB00454,DB08893,0
DB00674,DB00721,37
DB00196,DB14066,15
DB01595,DB00255,3
DB00321,DB00428,3
DB01367,DB00338,3
DB00425,DB00322,0
DB12364,DB11574,4
DB01268,DB00607,3
DB09068,DB01685,0
DB06589,DB00932,4
DB08846,DB00861,16
DB01075,DB01409,2
DB00215,DB05271,46
DB00224,DB00668,2
DB08932,DB00605,6
DB00914,DB05812,0
DB13954,DB01289,6
DB00532,DB01171,2
DB01393,DB04665,18
DB11652,DB00214,0
DB04856,DB14512,3
DB00594,DB06480,2
DB00563,DB01267,1
DB00734,DB00661,4
DB06736,DB09216,2
DB04841,DB05812,4
DB00322,DB00982,1
DB09289,DB06268,0
DB01656,DB00673,0
DB14575,DB01198,2
DB09256,DB00912,0
DB00370,DB00623,7
DB00684,DB09195,1
DB01076,DB13919,0
DB00247,DB14068,8
DB04665,DB01483,3
DB14063,DB00530,5
DB03615,DB00763,1
DB00270,DB01211,1
DB00292,DB01297,6
DB09080,DB00814,0
DB00300,DB00957,4
DB00980,DB04896,2
DB11614,DB09118,0
DB00350,DB09227,34
DB01186,DB04743,9
DB14840,DB08934,1
DB00850,DB12245,0
DB00580,DB00501,1
DB01100,DB00503,4
DB00696,DB06691,2
DB01590,DB00443,4
DB02134,DB00356,0
DB00474,DB14635,0
DB09124,DB00006,50
DB01238,DB00903,13
DB01108,DB00243,0
DB00669,DB00393,8
DB00698,DB00915,1
DB01137,DB06211,1
DB00938,DB00827,5
DB01064,DB00392,6
DB08838,DB01075,4
DB00486,DB00206,7
DB00715,DB00677,6
DB14006,DB05294,4
DB00805,DB01544,2
DB01054,DB00444,0
DB09244,DB00872,27
DB01154,DB09245,2
DB00622,DB01087,5
DB00366,DB01242,7
DB00594,DB14068,15
DB01067,DB00537,12
DB09061,DB08875,0
DB01238,DB09262,7
DB00184,DB00621,0
DB09330,DB05521,0
DB00968,DB09068,1
DB00697,DB06468,5
DB11633,DB00769,3
DB06201,DB00176,2
DB00814,DB01117,0
DB00474,DB00296,13
DB06726,DB00540,27
DB00433,DB00327,90
DB14063,DB00390,14
DB01142,DB14063,5
DB00369,DB09071,1
DB13956,DB00238,0
DB00812,DB00813,1
DB06741,DB13874,0
DB01074,DB08899,0
DB01236,DB00550,18
DB00220,DB00912,1
DB08867,DB13874,3
DB00822,DB01041,3
DB00409,DB00497,2
DB00458,DB00487,0
DB09235,DB04896,10
DB00588,DB04846,35
DB00904,DB09166,2
DB04841,DB01232,0
DB00932,DB00297,0
DB00757,DB11951,2
DB00349,DB09239,4
DB00321,DB00635,1
DB00557,DB06654,7
DB06204,DB00582,0
DB01114,DB09034,7
DB01030,DB12371,2
DB00248,DB00323,2
DB01015,DB04845,67
DB01075,DB04884,2
DB01238,DB01018,24
DB00839,DB13943,1
DB14568,DB00625,3
DB01408,DB05095,9
DB00887,DB01215,10
DB05095,DB01115,1
DB12371,DB00946,0
DB11732,DB09030,4
DB00246,DB00485,3
DB00829,DB01235,2
DB06212,DB00289,10
DB06713,DB00607,3
DB00574,DB00683,2
DB01222,DB01165,43
DB01172,DB00285,1
DB11641,DB01045,3
DB01236,DB01590,18
DB01018,DB01320,3
DB09239,DB00625,11
DB01056,DB02709,0
DB01624,DB00503,4
DB15233,DB11689,0
DB14512,DB04817,23
DB00502,DB00633,29
DB11718,DB14568,3
DB00871,DB00381,8
DB00862,DB01222,3
DB08883,DB01026,0
DB00366,DB09555,5
DB00199,DB00908,5
DB01198,DB01009,0
DB00550,DB01151,69
DB01067,DB00195,12
DB00806,DB00590,24
DB06216,DB01023,5
DB01403,DB09090,24
DB09351,DB00540,27
DB06506,DB04889,0
DB01223,DB00458,0
DB11915,DB01128,0
DB00343,DB06594,0
DB06292,DB00760,10
DB00956,DB00794,3
DB04946,DB09216,24
DB00374,DB09213,18
DB08883,DB00435,0
DB01283,DB04829,9
DB14011,DB00696,2
DB00404,DB14631,3
DB00508,DB04953,2
DB08922,DB13139,0
DB01030,DB01359,1
DB00918,DB00220,0
DB00799,DB00471,0
DB02703,DB12010,0
DB04845,DB00717,0
DB14543,DB01067,19
DB00972,DB00554,0
DB00706,DB00851,1
DB00461,DB04871,1
DB00231,DB00388,80
DB00436,DB01212,10
DB01075,DB00570,0
DB00980,DB00307,0
DB00379,DB01174,3
DB09034,DB09227,0
DB05239,DB00949,3
DB01392,DB01029,8
DB00191,DB09082,9
DB01429,DB01611,0
DB01333,DB12278,1
DB08907,DB11943,12
DB00248,DB01685,0
DB01241,DB11915,1
DB01255,DB00227,0
DB01200,DB00966,8
DB00227,DB06469,0
DB01274,DB00361,0
DB11963,DB08896,4
DB15233,DB11753,0
DB00712,DB04908,9
DB02134,DB09080,70
DB00543,DB00605,9
DB00665,DB00759,1
DB01252,DB01601,6
DB01214,DB00763,16
DB00582,DB08896,0
DB00187,DB09236,13
DB00998,DB00940,7
DB00617,DB05246,2
DB00246,DB01255,6
DB09095,DB06292,19
DB01071,DB01128,0
DB06691,DB00921,7
DB06678,DB00983,0
DB14538,DB01095,0
DB08875,DB01174,3
DB00738,DB00294,6
DB00470,DB00433,7
DB08828,DB01097,1
DB00316,DB11901,1
DB00842,DB01656,1
DB00578,DB13092,6
DB04665,DB00227,0
DB01021,DB00940,4
DB13954,DB01199,2
DB14011,DB00177,0
DB01359,DB01418,2
DB11703,DB06739,3
DB00988,DB04840,8
DB00292,DB00215,2
DB13944,DB14538,52
DB00730,DB11915,1
DB05885,DB00599,3
DB09296,DB00486,0
DB00851,DB08899,1
DB06204,DB00263,0
DB00377,DB00951,21
DB01289,DB01645,0
DB06713,DB06218,3
DB01320,DB01873,0
DB09173,DB00398,0
DB09273,DB00871,2
DB00359,DB01685,0
DB00697,DB04951,0
DB01151,DB09099,0
DB01075,DB00527,6
DB08877,DB01380,3
DB00776,DB00940,7
DB04951,DB09198,4
DB06772,DB13874,0
DB08875,DB00755,0
DB00392,DB01175,7
DB01142,DB00471,0
DB00281,DB00316,55
DB00280,DB11817,1
DB01267,DB13956,1
DB05885,DB14068,14
DB11586,DB00503,4
DB15233,DB01283,0
DB00222,DB01175,17
DB00384,DB00704,6
DB14011,DB00193,2
DB06292,DB01601,6
DB01392,DB01110,0
DB00962,DB01236,2
DB00233,DB01015,28
DB01601,DB00879,1
DB09068,DB09089,7
DB00421,DB00289,10
DB01072,DB11901,0
DB13345,DB04905,3
DB00297,DB00502,4
DB13954,DB12245,0
DB00518,DB00428,3
DB12301,DB01041,3
DB00608,DB00647,0
DB00277,DB00602,3
DB00234,DB00726,2
DB00865,DB01116,8
DB00465,DB00884,32
DB00608,DB00514,0
DB09205,DB00966,8
DB06654,DB00590,13
DB01177,DB09054,2
DB00726,DB00559,3
DB00346,DB09101,0
DB08877,DB00559,3
DB04794,DB00622,12
DB01067,DB00621,0
DB09076,DB09224,0
DB06691,DB09289,2
DB01030,DB11156,1
DB00757,DB00792,0
DB00381,DB06726,25
DB14538,DB04828,23
DB05541,DB11995,3
DB00264,DB01211,0
DB00928,DB09073,2
DB01023,DB01065,6
DB00709,DB00758,4
DB09143,DB00502,0
DB00836,DB00307,0
DB09295,DB00730,1
DB00718,DB00422,1
DB00968,DB01183,1
DB01483,DB06684,2
DB04896,DB01227,21
DB00656,DB00627,0
DB00420,DB01623,2
DB06218,DB01234,3
DB00231,DB03575,2
DB00342,DB00647,0
DB01221,DB01199,37
DB00749,DB14126,59
DB00811,DB09071,1
DB00706,DB01229,2
DB00440,DB14068,15
DB01001,DB01295,6
DB09213,DB00891,0
DB00370,DB00997,0
DB11978,DB11689,1
DB01137,DB00246,5
DB00277,DB01403,0
DB11827,DB11575,4
DB01018,DB08897,7
DB01087,DB04957,5
DB00763,DB09082,2
DB01035,DB01224,0
DB00763,DB00006,44
DB01242,DB00191,12
DB14669,DB00091,2
DB05246,DB01132,17
DB06589,DB00909,4
DB01576,DB00439,0
DB09288,DB11638,0
DB01252,DB00220,6
DB12141,DB00482,1
DB06626,DB01435,0
DB00740,DB01062,7
DB12500,DB06813,1
DB06077,DB12278,7
DB01466,DB11642,11
DB13139,DB06712,8
DB12020,DB09296,0
DB08820,DB00394,3
DB00370,DB00841,9
DB00296,DB01048,1
DB00261,DB00496,31
DB01044,DB04855,5
DB08502,DB09078,0
DB06446,DB00222,14
DB01364,DB01075,12
DB01234,DB01380,2
DB00605,DB00706,1
DB01628,DB00850,0
DB01405,DB00851,0
DB00338,DB01264,30
DB00213,DB00934,1
DB00811,DB08907,10
DB00202,DB00608,12
DB01062,DB00741,0
DB11963,DB01211,4
DB01023,DB00962,0
DB01261,DB01198,0
DB00263,DB00907,5
DB00988,DB01394,1
DB01407,DB09076,31
DB00451,DB00752,0
DB00946,DB01685,0
DB09013,DB00810,0
DB13953,DB11574,0
DB00908,DB00527,6
DB01251,DB00863,4
DB01429,DB00501,0
DB01244,DB01016,17
DB01357,DB08911,0
DB09183,DB01259,4
DB00425,DB00304,0
DB00784,DB01151,1
DB00598,DB00635,1
DB00458,DB00831,4
DB00564,DB04905,3
DB12483,DB00206,4
DB01274,DB06413,0
DB01014,DB00213,1
DB00471,DB06729,0
DB06216,DB08910,2
DB04794,DB05246,12
DB00296,DB00842,1
DB01151,DB09288,62
DB11817,DB06605,1
DB00252,DB00540,7
DB06201,DB05271,46
DB13003,DB00682,44
DB00377,DB01173,7
DB00865,DB04840,8
DB06292,DB01117,0
DB00905,DB00968,13
DB00436,DB00568,20
DB06652,DB00755,0
DB00737,DB04948,12
DB06736,DB09030,26
DB00197,DB09038,17
DB11757,DB12332,0
DB09256,DB01056,0
DB00740,DB00805,2
DB12500,DB00425,0
DB09076,DB08807,0
DB06216,DB01129,3
DB00393,DB01184,5
DB13074,DB00575,6
DB01396,DB11951,4
DB03496,DB13878,0
DB00476,DB09101,0
DB01076,DB11574,0
DB04908,DB00780,0
DB00697,DB09038,2
DB13783,DB00960,8
DB00367,DB00949,3
DB12941,DB06414,11
DB01589,DB01241,0
DB00281,DB14512,3
DB00499,DB08932,1
DB02134,DB00806,4
DB01037,DB00268,2
DB00575,DB04953,42
DB08930,DB00834,4
DB01229,DB04946,0
DB09330,DB06616,3
DB06292,DB04725,0
DB00752,DB00940,7
DB00679,DB03575,2
DB00637,DB12532,0
DB00351,DB09185,1
DB00532,DB00381,0
DB09236,DB06154,54
DB00866,DB01033,2
DB00334,DB00178,6
DB00244,DB00806,18
DB08901,DB00849,3
DB00918,DB09225,2
DB11718,DB00875,5
DB00292,DB06480,1
DB00860,DB07348,4
DB00608,DB00455,0
DB06725,DB09013,8
DB09123,DB06218,3
DB09216,DB00945,26
DB01142,DB01590,0
DB11652,DB01142,0
DB01297,DB01062,0
DB06210,DB09183,0
DB01236,DB00528,8
DB00949,DB01080,2
DB04938,DB01221,0
DB00530,DB01030,11
DB00404,DB00877,4
DB01229,DB00295,0
DB01384,DB01124,19
DB04855,DB01392,0
DB00398,DB00557,5
DB11156,DB13943,1
DB00731,DB00169,0
DB02709,DB00794,3
DB01320,DB00227,0
DB00932,DB00390,1
DB05271,DB12141,6
DB00208,DB01060,1
DB04871,DB00794,3
DB01589,DB05812,0
DB00700,DB04841,15
DB05812,DB01406,0
DB12130,DB01132,0
DB00914,DB00866,12
DB09198,DB11995,3
DB01046,DB00849,6
DB08811,DB00434,7
DB00477,DB00860,6
DB11362,DB00481,0
DB01074,DB01128,0
DB00277,DB00471,0
DB00661,DB04216,0
DB03615,DB01224,1
DB00196,DB08932,1
DB00612,DB09128,27
DB05294,DB00818,0
DB00514,DB00446,0
DB12831,DB12364,18
DB09074,DB01388,0
DB00231,DB00763,1
DB01215,DB11823,2
DB01132,DB04216,0
DB00377,DB11633,0
DB01268,DB00533,3
DB09034,DB00661,0
DB01228,DB06282,5
DB09225,DB00685,0
DB00518,DB00418,3
DB15102,DB00502,0
DB01289,DB00843,0
DB01260,DB00914,19
DB00435,DB00176,0
DB09227,DB00672,17
DB06287,DB00320,0
DB00404,DB00698,1
DB06678,DB01244,0
DB00313,DB04725,0
DB00818,DB01155,5
DB12371,DB01119,8
DB00487,DB00582,5
DB00273,DB01394,1
DB06603,DB15444,0
DB00333,DB00421,0
DB00822,DB00927,5
DB11951,DB11712,4
DB00490,DB04908,21
DB06589,DB00091,36
DB00214,DB09462,2
DB01216,DB08865,0
DB00788,DB00315,0
DB09183,DB06712,0
DB01024,DB01168,2
DB13946,DB01177,0
DB01118,DB01151,0
DB06506,DB04840,0
DB01331,DB04552,57
DB00794,DB00307,0
DB00503,DB00624,4
DB04076,DB01012,0
DB00202,DB00814,15
DB00373,DB13955,1
DB01072,DB08897,1
DB09289,DB00624,3
DB00863,DB00697,0
DB00749,DB05541,1
DB04861,DB00857,0
DB00277,DB08816,0
DB14568,DB00860,3
DB00938,DB09090,5
DB01263,DB00349,4
DB01395,DB00439,3
DB00188,DB06201,3
DB09079,DB08906,0
DB00980,DB00621,0
DB00374,DB01136,13
DB00215,DB09224,5
DB13956,DB00957,3
DB00773,DB05294,3
DB00361,DB04855,0
DB04574,DB06201,3
DB00968,DB01097,22
DB12371,DB00615,3
DB00898,DB00927,0
DB00993,DB00752,0
DB01013,DB01021,75
DB00320,DB01062,7
DB00484,DB01355,7
DB00972,DB01101,0
DB06335,DB08882,94
DB09212,DB00418,1
DB14185,DB05246,24
DB08907,DB11691,10
DB00193,DB08883,3
DB00924,DB09241,41
DB01253,DB00187,6
DB00731,DB00574,0
DB01011,DB13139,1
DB01418,DB00471,0
DB11978,DB00158,1
DB08873,DB14631,3
DB09183,DB00543,0
DB00277,DB13003,3
DB11921,DB00176,4
DB09073,DB01200,0
DB15035,DB11560,3
DB00327,DB00843,2
DB14723,DB11586,4
DB00363,DB01333,3
DB00198,DB00571,1
DB12978,DB00864,0
DB01222,DB04725,23
DB01149,DB01576,6
DB00531,DB01173,0
DB04855,DB00934,0
DB00908,DB12245,0
DB00696,DB08875,0
DB12267,DB01261,0
DB08922,DB00908,0
DB01580,DB14568,5
DB11614,DB00261,5
DB01623,DB12693,2
DB01018,DB09080,9
DB09143,DB09101,0
DB00849,DB01454,11
DB09224,DB01041,7
DB09034,DB14631,3
DB09236,DB01124,17
DB01261,DB05018,1
DB06203,DB01601,6
DB01320,DB00485,3
DB00289,DB00404,2
DB01029,DB14635,0
DB00247,DB00622,7
DB00675,DB11642,11
DB00695,DB01233,10
DB09327,DB00604,0
DB01297,DB00289,0
DB06480,DB00620,3
DB00575,DB06595,0
DB00346,DB01173,0
DB00195,DB01195,14
DB09053,DB00568,0
DB00593,DB09038,17
DB06201,DB06663,0
DB01248,DB06442,3
DB00585,DB00627,22
DB00500,DB01656,1
DB08893,DB00285,0
DB01418,DB01241,0
DB00712,DB00165,1
DB01094,DB11791,0
DB00571,DB00818,0
DB09299,DB01259,0
DB01074,DB08873,4
DB00574,DB09244,2
DB11967,DB00281,0
DB05239,DB01259,4
DB08877,DB14575,3
DB00790,DB00721,27
DB01016,DB08882,17
DB00805,DB01071,60
DB09038,DB00864,6
DB04844,DB01177,0
DB00843,DB00263,0
DB09068,DB06729,0
DB00805,DB01080,2
DB13919,DB09227,34
DB00871,DB01388,5
DB00520,DB01393,16
DB00486,DB09082,31
DB00577,DB00820,1
DB11619,DB01181,3
DB00712,DB00469,2
DB01184,DB00216,0
DB08882,DB00607,3
DB11963,DB00196,4
DB00292,DB00794,2
DB14568,DB01201,3
DB04829,DB00983,45
DB09074,DB00361,0
DB09119,DB01224,7
DB01009,DB08815,9
DB00422,DB01241,1
DB00760,DB01032,16
DB00624,DB00863,1
DB00706,DB12245,0
DB01067,DB00472,0
DB01037,DB14575,2
DB06726,DB00185,2
DB00228,DB00313,2
DB01166,DB01267,5
DB01283,DB00165,1
DB06148,DB00940,60
DB00831,DB04908,2
DB08820,DB00531,0
DB00679,DB00409,0
DB01059,DB00502,5
DB04975,DB00849,0
DB00328,DB11273,9
DB00472,DB01591,4
DB01623,DB00969,0
DB00264,DB01174,3
DB06506,DB01171,0
DB00700,DB00851,10
DB12825,DB14019,0
DB00726,DB00852,6
DB13944,DB06228,44
DB00315,DB00208,0
DB00273,DB13139,1
DB13953,DB09078,1
DB01181,DB01104,0
DB12026,DB01418,0
DB11614,DB00843,0
DB01103,DB00313,0
DB00588,DB01235,2
DB00927,DB01227,5
DB01228,DB09232,14
DB01021,DB00877,81
DB01186,DB01041,7
DB04884,DB00790,27
DB12278,DB00273,99
DB06710,DB08906,52
DB00532,DB01227,2
DB00787,DB01135,1
DB00872,DB09195,10
DB08877,DB14065,20
DB00333,DB00246,2
DB11828,DB00270,0
DB14542,DB00904,0
DB00563,DB06174,0
DB00960,DB09225,2
DB00318,DB01587,2
DB02709,DB06732,3
DB00186,DB00953,2
DB00035,DB00363,1
DB00784,DB00758,18
DB00603,DB06813,1
DB00115,DB00980,1
DB00921,DB14840,1
DB00736,DB00472,0
DB09296,DB09256,0
DB08883,DB00972,7
DB00518,DB01085,0
DB00921,DB00834,4
DB01072,DB09245,1
DB01028,DB09089,7
DB00188,DB00283,5
DB04835,DB11753,3
DB00758,DB09030,18
DB00468,DB04630,19
DB00402,DB14538,11
DB14975,DB13944,4
DB06237,DB00695,34
DB00590,DB08906,3
DB08912,DB00270,0
DB00543,DB01122,6
DB09244,DB05541,6
DB09048,DB00696,0
DB09198,DB06616,0
DB00304,DB06739,3
DB00322,DB00790,1
DB01248,DB00769,3
DB06282,DB11901,1
DB01238,DB06589,0
DB00328,DB00173,0
DB00741,DB00502,4
DB01142,DB00675,0
DB01283,DB01131,0
DB00675,DB00246,5
DB06201,DB00694,3
DB01624,DB00320,39
DB01595,DB00951,6
DB06287,DB04839,0
DB06728,DB00458,0
DB00571,DB11730,5
DB00186,DB06153,2
DB01435,DB01174,3
DB09295,DB00196,1
DB00881,DB00629,8
DB06652,DB00486,0
DB00812,DB00758,18
DB01259,DB04844,5
DB00555,DB00414,17
DB00261,DB01018,31
DB00575,DB00243,4
DB00468,DB11638,0
DB00889,DB14568,5
DB00323,DB00706,1
DB00180,DB00978,43
DB01175,DB00792,0
DB06637,DB00280,4
DB00966,DB13878,1
DB00717,DB12332,0
DB14541,DB01167,0
DB00812,DB00322,0
DB00591,DB00665,1
DB04946,DB09214,9
DB01074,DB11963,0
DB00952,DB00727,8
DB00433,DB06290,0
DB09256,DB01165,0
DB09183,DB00933,0
DB09288,DB06154,1
DB00599,DB00421,13
DB00622,DB06736,6
DB00603,DB00642,1
DB00744,DB01176,0
DB00193,DB06589,0
DB06282,DB00568,5
DB09198,DB00279,6
DB00706,DB11090,1
DB01039,DB00255,0
DB00637,DB00857,0
DB00744,DB00250,0
DB00721,DB00881,13
DB00297,DB00325,2
DB09295,DB04665,26
DB01069,DB00843,6
DB01232,DB09102,0
DB06774,DB02134,0
DB00812,DB01115,1
DB11951,DB09078,11
DB00397,DB09288,9
DB00988,DB01186,9
DB12161,DB00977,0
DB06268,DB04861,0
DB00887,DB00318,1
DB09295,DB01182,8
DB09102,DB00843,1
DB00696,DB08903,0
DB00960,DB01029,15
DB08901,DB11703,0
DB00500,DB01151,1
DB08882,DB00122,4
DB04889,DB01454,0
DB00292,DB06678,2
DB01105,DB00318,21
DB06726,DB06204,0
DB00993,DB06287,2
DB00444,DB01275,0
DB08877,DB09030,0
DB00836,DB01199,37
DB01394,DB11652,1
DB06468,DB00433,5
DB01212,DB11560,1
DB00541,DB00909,16
DB01062,DB00443,3
DB00726,DB09068,2
DB00467,DB00557,5
DB01154,DB01186,2
DB00866,DB00201,2
DB01013,DB00414,19
DB00359,DB01213,1
DB00290,DB06772,2
DB01024,DB01166,1
DB01213,DB06480,1
DB01137,DB08932,1
DB09128,DB01005,0
DB00356,DB13874,0
DB14975,DB01198,0
DB00988,DB01033,2
DB01050,DB00909,1
DB11995,DB08930,1
DB01200,DB09195,2
DB00285,DB00825,5
DB00324,DB00436,75
DB06725,DB12015,11
DB00177,DB01193,15
DB11614,DB00951,0
DB00091,DB01074,0
DB00740,DB01087,0
DB00468,DB00608,0
DB00501,DB08865,0
DB00530,DB13874,11
DB00805,DB00374,13
DB08439,DB01060,1
DB06218,DB00607,3
DB00927,DB00705,30
DB14542,DB00471,3
DB12278,DB09076,2
DB04574,DB14575,3
DB00904,DB01167,0
DB06772,DB08911,0
DB04855,DB14539,3
DB04828,DB00365,38
DB06652,DB11901,3
DB00945,DB00773,18
DB00699,DB04838,24
DB00264,DB00661,2
DB00656,DB06691,5
DB01054,DB14669,3
DB01181,DB00641,0
DB00546,DB01624,2
DB00384,DB13956,0
DB00542,DB00622,15
DB08867,DB09280,3
DB14011,DB14840,1
