Drug1_ID,Drug2_ID,Y,Neg samples
DB00988,DB00268,46,DB00764$h
DB00834,DB00591,69,DB04839$t
DB04855,DB00673,72,DB00830$t
DB00977,DB00284,69,DB01320$t
DB11268,DB01399,5,DB00432$h
DB01254,DB13595,66,DB08872$t
DB00864,DB06636,46,DB00927$t
DB01348,DB06736,48,DB00578$t
DB00310,DB12278,72,DB08872$t
DB01218,DB09330,72,DB01202$t
DB06203,DB00257,46,DB08801$t
DB01587,DB00215,48,DB09241$t
DB02709,DB01078,57,DB00275$t
DB04951,DB09167,72,DB09153$t
DB00699,DB08896,48,DB09232$h
DB00594,DB09292,67,DB01232$h
DB00818,DB00542,48,DB01282$t
DB09026,DB06802,36,DB01092$h
DB02709,DB07615,48,DB00187$t
DB01580,DB09128,48,DB00519$t
DB00690,DB00753,48,DB00248$h
DB00748,DB00715,46,DB00662$h
DB00647,DB00199,46,DB00809$t
DB01232,DB00304,74,DB12001$t
DB00688,DB00300,48,DB09123$h
DB00682,DB02187,5,DB01250$h
DB00924,DB00889,63,DB00762$t
DB01563,DB01202,48,DB00583$t
DB00802,DB00747,48,DB01169$t
DB00631,DB00524,48,DB09094$t
DB00854,DB00283,48,DB01057$h
DB11614,DB04855,46,DB01243$t
DB00246,DB01120,69,DB00996$t
DB04572,DB01254,72,DB09321$t
DB00358,DB01121,69,DB00916$t
DB00694,DB01401,71,DB05990$t
DB09085,DB00950,48,DB00351$t
DB01264,DB08882,69,DB00866$h
DB01580,DB01283,36,DB01608$h
DB09076,DB08893,48,DB13450$h
DB01174,DB00715,48,DB01228$h
DB00281,DB06695,76,DB09166$t
DB00570,DB09054,46,DB06663$h
DB00757,DB00556,19,DB00765$h
DB00645,DB01161,48,DB00223$h
DB00963,DB07615,48,DB09462$t
DB01609,DB01008,74,DB00180$h
DB00933,DB13595,66,DB00924$t
DB00521,DB04868,46,DB01057$t
DB00423,DB00555,48,DB01136$t
DB01047,DB00673,72,DB09224$h
DB00422,DB00283,46,DB09286$t
DB01359,DB00586,36,DB00794$h
DB00468,DB00774,59,DB09021$t
DB00412,DB00203,46,DB00519$t
DB09241,DB04846,59,DB00974$h
DB00607,DB00694,74,DB00931$h
DB09342,DB00494,48,DB04845$h
DB06216,DB00395,48,DB06767$h
DB00531,DB05260,14,DB08824$h
DB00722,DB09070,59,DB00413$t
DB01030,DB11613,72,DB01362$t
DB12267,DB06228,74,DB00836$h
DB01227,DB00606,48,DB09042$h
DB00401,DB01203,48,DB00153$h
DB00544,DB01023,46,DB05990$t
DB01002,DB06282,48,DB00990$h
DB09241,DB00335,59,DB00699$h
DB00373,DB04871,46,DB09090$t
DB00601,DB01623,48,DB01154$h
DB04948,DB09286,48,DB00768$t
DB00708,DB06282,48,DB00719$h
DB11633,DB00641,48,DB01297$t
DB00390,DB01050,72,DB01581$t
DB01018,DB04953,48,DB00486$h
DB01197,DB01180,59,DB00682$h
DB00204,DB01091,72,DB00745$t
DB00349,DB01319,46,DB00622$t
DB00589,DB01156,46,DB04876$t
DB08991,DB08905,48,DB01015$h
DB00270,DB00629,59,DB00663$t
DB00276,DB00458,46,DB05271$t
DB01235,DB01037,48,DB00455$h
DB00773,DB00203,46,DB01624$t
DB00554,DB01241,46,DB01098$h
DB01069,DB00622,46,DB00341$t
DB00706,DB00722,48,DB06290$t
DB00287,DB01193,59,DB01036$h
DB00503,DB08873,74,DB00820$h
DB01708,DB00224,46,DB00201$t
DB01151,DB06413,46,DB01110$t
DB00420,DB00543,19,DB01609$t
DB00757,DB00246,46,DB00490$t
DB00401,DB08820,72,DB00968$t
DB00391,DB00801,48,DB11156$h
DB00678,DB00742,48,DB00460$h
DB01115,DB01151,46,DB00557$t
DB06287,DB00222,69,DB00175$t
DB06201,DB00502,48,DB00320$t
DB06292,DB09073,72,DB00130$h
DB00312,DB07615,3,DB00260$h
DB01028,DB05521,46,DB11609$t
DB01394,DB01045,72,DB05245$t
DB00696,DB00805,70,DB01073$t
DB01098,DB00254,46,DB06742$t
DB00500,DB00870,48,DB00856$h
DB00179,DB01600,48,DB00279$h
DB00682,DB00908,5,DB01330$h
DB01201,DB08868,3,DB00876$h
DB00475,DB06770,48,DB01030$t
DB00238,DB00904,3,DB05812$h
DB01403,DB01028,15,DB00357$t
DB00275,DB08880,72,DB01600$t
DB00908,DB08816,46,DB00405$t
DB09075,DB00421,72,DB00640$h
DB06636,DB06695,76,DB00626$t
DB00346,DB00374,59,DB08984$t
DB01158,DB04855,53,DB00916$h
DB09241,DB01393,48,DB06704$h
DB06725,DB00779,26,DB01604$t
DB00921,DB00246,15,DB00594$h
DB00936,DB06595,46,DB00291$t
DB00588,DB00487,48,DB00227$t
DB00222,DB00230,49,DB00266$t
DB01221,DB06695,76,DB06691$t
DB13874,DB00705,46,DB01188$h
DB01035,DB00863,72,DB06802$h
DB00925,DB01319,46,DB00120$t
DB00607,DB06263,74,DB00850$t
DB01463,DB00405,48,DB11915$h
DB00907,DB00091,46,DB00881$h
DB01609,DB04871,74,DB04967$t
DB01069,DB00884,17,DB00279$h
DB11362,DB00091,46,DB06819$t
DB01228,DB00264,46,DB08881$t
DB08860,DB00320,72,DB09146$t
DB12267,DB04868,46,DB04854$h
DB00690,DB01114,48,DB00417$h
DB01186,DB00444,48,DB00456$t
DB04840,DB00542,59,DB00956$t
DB00835,DB00420,46,DB09322$h
DB00502,DB11148,48,DB01144$t
DB09068,DB00557,15,DB00367$t
DB01210,DB01397,36,DB01608$t
DB00758,DB00320,46,DB00697$t
DB00238,DB01085,3,DB08439$h
DB00648,DB01087,74,DB01116$h
DB00333,DB00953,48,DB00916$t
DB01028,DB08865,46,DB09078$h
DB00281,DB01589,72,DB09130$h
DB00679,DB00542,48,DB00446$h
DB00657,DB01054,59,DB00852$h
DB08896,DB00571,53,DB00525$t
DB00321,DB01601,46,DB06212$t
DB00618,DB00523,48,DB00205$h
DB00556,DB01274,19,DB00783$h
DB01068,DB00976,46,DB06800$t
DB00976,DB00450,19,DB01026$t
DB00988,DB00238,46,DB01587$t
DB00233,DB00896,48,DB01127$h
DB06789,DB00091,46,DB09227$t
DB00757,DB00398,19,DB00435$h
DB00631,DB08907,48,DB00562$h
DB05294,DB00608,19,DB00896$t
DB01085,DB06717,72,DB01345$h
DB00564,DB01142,3,DB00570$h
DB00569,DB00814,5,DB00973$h
DB00252,DB00458,3,DB00328$h
DB00481,DB06636,46,DB00735$t
DB00497,DB00697,48,DB00699$t
DB01390,DB01416,74,DB06335$h
DB00347,DB01132,46,DB00736$h
DB00498,DB00924,5,DB01685$h
DB00836,DB00283,46,DB00779$h
DB01177,DB09218,71,DB01578$t
DB01229,DB01108,48,DB00482$t
DB00564,DB00936,3,DB00822$h
DB00912,DB00243,46,DB00936$t
DB00266,DB01033,11,DB01044$h
DB00694,DB00939,71,DB00766$h
DB00934,DB01356,48,DB00288$h
DB00699,DB00268,46,DB06145$h
DB00350,DB01203,48,DB09137$t
DB00178,DB01580,59,DB00599$t
DB00468,DB00502,46,DB01197$t
DB00483,DB01209,48,DB00738$h
DB00593,DB06700,48,DB00453$t
DB00178,DB00654,59,DB00371$h
DB00586,DB00240,48,DB01580$t
DB01086,DB01151,48,DB00583$h
DB00461,DB08905,48,DB01179$t
DB00014,DB00949,19,DB04845$t
DB00997,DB04868,72,DB00614$h
DB01130,DB04575,72,DB01036$h
DB03756,DB01015,46,DB09026$t
DB08931,DB00932,72,DB02638$h
DB00247,DB00188,48,DB09345$t
DB00368,DB09245,70,DB01621$h
DB04743,DB08860,48,DB06716$h
DB00248,DB01093,48,DB00542$h
DB08907,DB00673,72,DB01273$h
DB01162,DB01102,4,DB00352$h
DB01203,DB01180,59,DB01364$t
DB00322,DB08868,33,DB01002$h
DB00598,DB05676,36,DB01336$h
DB01367,DB00956,48,DB09076$t
DB00956,DB00497,15,DB01576$h
DB00842,DB00391,48,DB00620$h
DB04835,DB01232,72,DB00425$h
DB00796,DB01345,55,DB00921$h
DB00790,DB08932,59,DB00419$t
DB01353,DB00458,48,DB01626$t
DB01175,DB01259,19,DB08932$h
DB00864,DB00826,46,DB00938$h
DB01587,DB00220,46,DB00621$h
DB01189,DB01275,48,DB01173$t
DB01401,DB13167,48,DB01367$t
DB00749,DB11921,48,DB00964$t
DB00679,DB00393,48,DB03615$h
DB04846,DB00184,48,DB00315$t
DB00569,DB07615,5,DB01294$h
DB01071,DB12332,46,DB06782$t
DB00374,DB07615,48,DB00188$h
DB00543,DB01367,48,DB01060$t
DB01060,DB00919,74,DB08867$h
DB00589,DB01023,48,DB00967$h
DB00264,DB01621,72,DB08871$h
DB01577,DB09245,70,DB06816$t
DB00921,DB01028,15,DB13874$h
DB05109,DB05521,72,DB00373$h
DB00207,DB00619,46,DB06813$t
DB00997,DB00270,46,DB00844$t
DB00555,DB01095,48,DB09238$t
DB00864,DB01423,48,DB09090$h
DB01340,DB00454,48,DB09279$h
DB08883,DB00472,48,DB01023$h
DB00633,DB00700,48,DB00769$h
DB00405,DB01104,48,DB01610$t
DB01119,DB09242,59,DB00146$t
DB01028,DB06204,15,DB00184$t
DB00738,DB09167,46,DB00567$t
DB00540,DB04871,48,DB01156$h
DB01224,DB00422,48,DB00648$h
DB04839,DB00262,74,DB00656$t
DB00966,DB06292,48,DB11581$h
DB00796,DB09218,48,DB09297$t
DB01196,DB08820,72,DB00695$h
DB00963,DB01044,26,DB00694$t
DB01126,DB08933,72,DB00812$t
DB01452,DB01325,48,DB00908$h
DB01186,DB06287,48,DB00240$t
DB00521,DB00688,36,DB09167$t
DB08807,DB06802,36,DB00484$h
DB00216,DB09198,46,DB09281$t
DB01466,DB01614,48,DB11315$t
DB01244,DB08860,48,DB09212$t
DB01466,DB04842,48,DB00651$t
DB01233,DB09000,48,DB01275$t
DB00779,DB08938,66,DB01160$t
DB00899,DB00691,48,DB00923$t
DB08827,DB00705,72,DB00900$t
DB09300,DB12278,48,DB01045$t
DB06738,DB00494,48,DB12070$t
DB00341,DB00737,48,DB00663$t
DB00203,DB00227,46,DB00626$t
DB06791,DB06218,24,DB00184$t
DB00872,DB08906,72,DB08912$t
DB00869,DB01580,59,DB01126$t
DB00830,DB01288,48,DB08930$h
DB01399,DB08797,48,DB00393$t
DB04835,DB00227,46,DB06626$t
DB01320,DB00245,3,DB00475$h
DB00182,DB01018,59,DB06203$h
DB08893,DB02703,72,DB11093$h
DB01233,DB01063,48,DB00832$t
DB00210,DB01324,69,DB00906$t
DB04861,DB00511,53,DB09293$t
DB01587,DB04946,48,DB06800$h
DB01223,DB00487,46,DB00321$t
DB00433,DB00363,46,DB00254$h
DB00396,DB00834,72,DB01577$t
DB00962,DB00434,48,DB00517$t
DB00206,DB00831,48,DB11915$t
DB01120,DB00738,8,DB00515$t
DB00252,DB01591,3,DB02659$h
DB06414,DB00398,46,DB01206$t
DB00230,DB01242,7,DB01202$h
DB00450,DB01026,19,DB00809$t
DB06654,DB08820,72,DB00293$h
DB01192,DB09272,38,DB00198$t
DB01159,DB08872,48,DB09125$t
DB00531,DB00715,46,DB05219$h
DB11614,DB00227,46,DB00537$h
DB01247,DB00393,59,DB01096$t
DB00185,DB09074,46,DB09257$t
DB01076,DB06817,47,DB01332$t
DB00999,DB00391,48,DB09055$t
DB08439,DB09054,72,DB00104$t
DB09225,DB04953,48,DB00728$t
DB01440,DB01202,48,DB01275$h
DB06820,DB00227,48,DB05351$h
DB09101,DB00783,74,DB00883$h
DB01250,DB00500,56,DB06292$h
DB00321,DB00366,15,DB04868$h
DB00575,DB01026,46,DB01073$t
DB01247,DB00765,59,DB00883$t
DB00611,DB09235,48,DB00433$h
DB00186,DB01065,48,DB00629$t
DB09039,DB01072,72,DB06794$h
DB00244,DB00936,56,DB01182$t
DB00206,DB01624,48,DB01020$h
DB09166,DB04896,48,DB04398$h
DB00633,DB04953,48,DB00799$h
DB01274,DB00338,46,DB00270$t
DB00823,DB01252,69,DB01359$t
DB00296,DB08922,48,DB09289$h
DB00335,DB00881,48,DB11613$h
DB00521,DB00554,36,DB08816$h
DB00370,DB01064,48,DB00393$t
DB00865,DB01370,71,DB09268$h
DB01558,DB00188,46,DB11817$t
DB06207,DB00602,72,DB04743$t
DB00448,DB00338,46,DB08947$h
DB00270,DB01210,48,DB00327$t
DB00726,DB00906,48,DB00803$t
DB00178,DB00734,59,DB01489$t
DB00318,DB00765,31,DB00997$t
DB00593,DB09063,72,DB09134$h
DB00872,DB00503,72,DB01062$h
DB01621,DB00284,69,DB00277$h
DB13025,DB00427,48,DB01095$h
DB01220,DB09270,74,DB00641$t
DB01173,DB00593,15,DB00857$h
DB01136,DB01274,4,DB06637$h
DB09212,DB00827,26,DB00715$t
DB00246,DB00752,48,DB08896$t
DB00743,DB08868,19,DB09014$t
DB01628,DB04865,48,DB06817$h
DB00590,DB01090,59,DB00232$t
DB08871,DB00511,57,DB01429$t
DB00238,DB04938,3,DB00360$h
DB00653,DB01175,48,DB00462$h
DB01078,DB00326,81,DB06725$h
DB01236,DB06770,48,DB06213$h
DB04846,DB08981,36,DB00294$h
DB08439,DB00959,48,DB00398$t
DB00590,DB00736,46,DB00964$t
DB09244,DB01001,48,DB04835$h
DB00321,DB01621,48,DB00629$t
DB01592,DB00451,74,DB06402$t
DB01223,DB00201,46,DB06152$t
DB00248,DB06216,48,DB01320$t
DB09053,DB04868,72,DB00669$h
DB00724,DB09330,72,DB00351$h
DB00932,DB04574,74,DB06264$h
DB00750,DB01466,48,DB11609$h
DB00284,DB01155,8,DB00517$t
DB00328,DB00736,46,DB00339$t
DB09270,DB00396,72,DB04743$h
DB01129,DB04855,46,DB01182$h
DB00266,DB00685,5,DB00735$h
DB00428,DB06737,71,DB09291$h
DB00270,DB00091,46,DB08882$t
DB08439,DB04855,46,DB09449$t
DB11921,DB00677,48,DB00378$h
DB00932,DB00715,46,DB00977$t
DB01010,DB08897,69,DB08806$t
DB00182,DB00335,59,DB09041$t
DB08938,DB08971,2,DB00282$h
DB00185,DB00458,46,DB09014$h
DB00831,DB09167,46,DB00370$t
DB01401,DB00764,48,DB00612$t
DB00814,DB09198,46,DB00396$t
DB01166,DB01007,72,DB00765$t
DB00331,DB08918,8,DB00274$h
DB00420,DB08987,48,DB00479$h
DB00409,DB09085,48,DB01041$t
DB00338,DB00199,46,DB08912$t
DB00726,DB00215,48,DB12161$t
DB01246,DB00921,59,DB00603$t
DB12267,DB00976,46,DB09256$h
DB00264,DB00370,72,DB06410$t
DB01136,DB01211,46,DB01122$t
DB09292,DB00975,48,DB01628$h
DB00477,DB00508,48,DB06196$t
DB00905,DB01359,59,DB00130$h
DB00175,DB00333,72,DB00240$h
DB01141,DB09232,48,DB00651$t
DB00435,DB01037,48,DB00712$t
DB06770,DB01017,15,DB04844$t
DB00648,DB00683,74,DB08884$t
DB00295,DB00296,48,DB08801$h
DB01623,DB08872,48,DB00476$h
DB01605,DB00684,74,DB00641$h
DB06267,DB00619,46,DB00761$t
DB09214,DB09288,48,DB00388$t
DB00753,DB00310,48,DB08893$h
DB00974,DB00498,5,DB09295$t
DB05109,DB00898,79,DB00826$h
DB09477,DB12598,48,DB00621$t
DB00611,DB01065,48,DB06636$t
DB01041,DB00708,15,DB01406$h
DB09238,DB00193,69,DB00451$t
DB00264,DB00651,13,DB01611$h
DB01008,DB00196,72,DB06263$t
DB01107,DB01118,46,DB00650$h
DB08987,DB09166,48,DB01597$h
DB01233,DB00543,48,DB09040$h
DB01034,DB04920,48,DB00483$h
DB00572,DB00657,48,DB01246$t
DB00217,DB00692,59,DB01280$t
DB01131,DB09198,46,DB00636$t
DB00334,DB00914,69,DB09040$h
DB01253,DB01359,18,DB00349$h
DB01280,DB01092,57,DB00816$t
DB00748,DB00257,46,DB00915$h
DB01166,DB13874,72,DB01623$h
DB06594,DB00366,15,DB09123$h
DB00258,DB00279,69,DB01576$t
DB09345,DB00323,48,DB01365$t
DB00502,DB00486,15,DB02546$h
DB00611,DB06282,48,DB11362$t
DB00794,DB01587,3,DB01144$h
DB00794,DB00254,74,DB08938$t
DB00591,DB09070,72,DB01685$h
DB09543,DB08971,48,DB09477$t
DB01242,DB01597,72,DB09288$h
DB01370,DB00859,74,DB09345$h
DB00502,DB00983,19,DB00438$h
DB01551,DB11148,48,DB00234$h
DB04861,DB01024,36,DB01112$h
DB00428,DB00608,71,DB00304$t
DB00475,DB00909,48,DB00812$t
DB00425,DB09342,15,DB00471$h
DB00503,DB00300,46,DB04951$t
DB00226,DB00880,59,DB00274$h
DB00396,DB00203,46,DB09031$h
DB00253,DB00976,72,DB11362$t
DB01214,DB01149,72,DB06817$t
DB00434,DB00182,1,DB05521$h
DB01045,DB00401,74,DB05528$h
DB01021,DB00804,72,DB00408$t
DB04871,DB00377,63,DB01244$t
DB00297,DB00486,15,DB08976$h
DB00814,DB00630,48,DB01610$t
DB01609,DB08912,74,DB01024$t
DB01400,DB00960,53,DB00629$h
DB08918,DB00220,72,DB00695$t
DB06228,DB00673,72,DB09070$t
DB06616,DB11613,72,DB00889$h
DB00373,DB00469,36,DB00435$t
DB01589,DB00270,46,DB00933$h
DB12332,DB00193,69,DB00417$h
DB01260,DB00999,82,DB01297$t
DB01020,DB01162,48,DB06196$h
DB01050,DB00203,46,DB00794$t
DB01203,DB01085,48,DB01012$t
DB09075,DB05521,72,DB00474$h
DB06716,DB00980,48,DB00284$h
DB00284,DB00467,8,DB09488$h
DB00246,DB00292,48,DB00780$t
DB00624,DB00220,46,DB00809$t
DB00753,DB12532,48,DB11596$h
DB09241,DB04840,59,DB00539$h
DB00543,DB05521,72,DB06694$t
DB00962,DB00321,48,DB09134$h
DB01024,DB00890,74,DB01251$t
DB00333,DB01395,48,DB00358$h
DB00946,DB01050,5,DB00393$h
DB00734,DB01142,36,DB00374$h
DB08867,DB01263,72,DB00594$t
DB00556,DB00218,19,DB00794$t
DB08897,DB01338,1,DB00819$t
DB00869,DB05219,46,DB00958$t
DB00668,DB01171,70,DB11921$h
DB00312,DB01179,3,DB09034$h
DB00877,DB01074,48,DB00910$h
DB01246,DB01117,72,DB06243$h
DB00477,DB01069,19,DB00900$h
DB00469,DB00635,48,DB08943$t
DB00312,DB00347,3,DB00811$h
DB01238,DB09039,72,DB09124$t
DB00613,DB00503,72,DB06203$t
DB08875,DB08816,46,DB01384$t
DB01097,DB00300,48,DB00296$t
DB00371,DB01151,48,DB04794$t
DB01161,DB13872,48,DB01062$t
DB00849,DB00341,48,DB00890$h
DB00418,DB04920,59,DB00388$h
DB00420,DB01178,48,DB06708$h
DB00278,DB00814,5,DB00956$h
DB00434,DB01235,48,DB00190$t
DB01224,DB00912,69,DB00345$t
DB00184,DB00715,46,DB00126$t
DB00373,DB01224,48,DB00336$h
DB09084,DB01077,48,DB00559$t
DB01081,DB00458,48,DB06702$h
DB00228,DB01615,48,DB00927$t
DB01078,DB01337,81,DB01369$h
DB00363,DB00807,48,DB00394$h
DB01054,DB00270,46,DB00711$t
DB00180,DB09330,72,DB00658$t
DB13874,DB06708,46,DB09224$t
DB01013,DB00981,48,DB00241$t
DB00753,DB08987,48,DB00180$h
DB01166,DB00235,5,DB00318$h
DB00857,DB00359,46,DB01202$t
DB00559,DB06713,74,DB00752$t
DB00732,DB09300,48,DB01586$h
DB01466,DB00887,48,DB00426$h
DB09262,DB01232,72,DB00881$t
DB11268,DB08439,5,DB00368$h
DB09235,DB01392,36,DB00728$t
DB01247,DB00800,59,DB00706$h
DB00350,DB04861,48,DB00773$t
DB01184,DB09063,72,DB01044$h
DB00474,DB00876,59,DB01046$t
DB01074,DB04855,46,DB00486$t
DB06772,DB00428,48,DB01288$t
DB07615,DB00655,48,DB04948$t
DB00371,DB00484,15,DB08802$t
DB09295,DB08797,48,DB00962$t
DB01189,DB00450,15,DB00863$h
DB00706,DB00496,46,DB01026$h
DB00943,DB00477,46,DB11136$t
DB00327,DB00937,68,DB11730$t
DB01236,DB00950,48,DB06782$t
DB00393,DB00678,48,DB00341$h
DB06594,DB00967,48,DB00894$t
DB01545,DB01501,48,DB00585$h
DB01551,DB00477,46,DB04896$t
DB11126,DB00996,69,DB01618$h
DB01545,DB09345,48,DB11574$t
DB00426,DB00254,46,DB00745$t
DB08896,DB01297,53,DB00740$t
DB00245,DB06702,48,DB01087$h
DB01243,DB09232,48,DB01149$h
DB00502,DB00527,48,DB09275$t
DB01254,DB09275,66,DB00664$h
DB01440,DB00750,48,DB05015$h
DB09352,DB00391,60,DB00254$h
DB00559,DB00620,74,DB06813$t
DB00373,DB06218,24,DB00793$h
DB01380,DB01057,48,DB02638$t
DB11613,DB06210,72,DB01119$h
DB01202,DB00450,15,DB01367$h
DB01074,DB00289,46,DB01326$h
DB00773,DB00283,46,DB05351$t
DB00395,DB00427,48,DB08797$t
DB01030,DB00834,72,DB05015$t
DB00875,DB00743,19,DB06243$h
DB00690,DB00949,48,DB00808$h
DB00735,DB00999,69,DB01328$t
DB08797,DB00685,26,DB00946$t
DB00898,DB00862,59,DB00308$t
DB06262,DB00373,24,DB09049$t
DB00652,DB00754,48,DB06410$t
DB06267,DB00797,9,DB00944$h
DB00808,DB00376,72,DB01589$h
DB00178,DB01235,29,DB00721$h
DB00393,DB09235,59,DB08893$h
DB00588,DB01080,48,DB01182$h
DB01147,DB03615,74,DB00921$t
DB01234,DB01324,82,DB00735$t
DB11915,DB00285,46,DB00380$h
DB06228,DB09288,5,DB08796$h
DB00655,DB00468,46,DB00421$t
DB02709,DB00838,48,DB05990$t
DB01367,DB08922,48,DB01392$h
DB00876,DB00963,48,DB08804$t
DB01130,DB00805,48,DB01359$t
DB01609,DB01234,74,DB00548$t
DB00091,DB01261,72,DB00672$h
DB09570,DB00715,46,DB00303$t
DB00962,DB08918,48,DB00960$t
DB00732,DB09090,20,DB09084$h
DB01016,DB00446,46,DB01211$t
DB09218,DB00620,48,DB09091$h
DB00972,DB08873,46,DB00158$t
DB00620,DB00491,69,DB01299$t
DB12483,DB01601,46,DB00325$h
DB09281,DB00489,74,DB01091$h
DB08912,DB06626,74,DB00305$h
DB00641,DB00448,72,DB00763$h
DB09241,DB00393,59,DB00593$h
DB00628,DB00754,48,DB01602$h
DB00521,DB08880,36,DB00821$h
DB01353,DB00366,15,DB06695$t
DB00604,DB00014,19,DB00120$h
DB13231,DB09138,74,DB08983$h
DB00731,DB09065,72,DB09338$h
DB01628,DB00263,46,DB00663$t
DB00681,DB07615,48,DB13025$h
DB00608,DB04953,19,DB00963$t
DB00887,DB01172,48,DB00496$t
DB01267,DB00960,24,DB00766$t
DB00188,DB01124,46,DB00318$t
DB00178,DB00866,59,DB09211$t
DB01169,DB00839,69,DB00298$h
DB08899,DB04938,74,DB01295$t
DB00875,DB00980,48,DB00991$t
DB00297,DB09039,46,DB06772$t
DB01577,DB00792,75,DB08970$h
DB06813,DB00963,72,DB00783$t
DB08439,DB00208,46,DB09320$h
DB00924,DB11148,48,DB00469$t
DB08875,DB09073,72,DB00880$h
DB00237,DB00215,48,DB00549$h
DB00736,DB00582,72,DB00989$t
DB00165,DB01320,3,DB09162$h
DB00726,DB01106,48,DB06480$h
DB00712,DB00359,46,DB04552$t
DB00648,DB00347,74,DB00633$h
DB06708,DB00285,19,DB00736$h
DB06203,DB00420,46,DB13872$t
DB00679,DB00904,72,DB00764$t
DB00924,DB00701,72,DB00184$t
DB01189,DB01154,48,DB01337$t
DB01161,DB00321,48,DB09082$t
DB09477,DB00476,29,DB06654$t
DB00358,DB00224,46,DB00849$t
DB00475,DB01567,48,DB00142$t
DB00358,DB04841,69,DB00710$h
DB01201,DB01410,3,DB00523$h
DB01351,DB00590,59,DB01080$t
DB08912,DB06712,74,DB09031$h
DB02709,DB09218,48,DB01089$h
DB00363,DB00540,19,DB00209$h
DB01418,DB13167,5,DB09076$h
DB00405,DB09071,48,DB08881$h
DB01340,DB00573,48,DB01377$t
DB00258,DB00841,69,DB00869$h
DB00668,DB01247,70,DB01627$t
DB09275,DB00620,2,DB08808$h
DB00455,DB06290,72,DB08807$h
DB00875,DB01614,48,DB00889$t
DB01103,DB00976,46,DB00440$t
DB00805,DB00934,48,DB00671$h
DB00158,DB00794,74,DB00876$t
DB01590,DB00972,72,DB00209$h
DB00571,DB00736,46,DB09342$h
DB00177,DB06694,59,DB01073$t
DB00320,DB00334,48,DB00873$t
DB09078,DB01182,19,DB05266$t
DB09225,DB09286,48,DB09323$t
DB00813,DB01253,48,DB01591$t
DB12532,DB00737,48,DB00158$h
DB00222,DB00621,8,DB08931$h
DB00176,DB06595,46,DB06684$t
DB06204,DB09244,48,DB00091$h
DB00559,DB01020,74,DB04845$h
DB06737,DB09198,46,DB01220$h
DB08922,DB00705,46,DB08864$h
DB01583,DB09027,74,DB00866$h
DB00703,DB04861,48,DB00546$t
DB00604,DB01100,32,DB06767$h
DB01024,DB08971,48,DB09289$h
DB00374,DB00359,46,DB04930$t
DB00477,DB00187,59,DB00606$t
DB01011,DB09274,10,DB06264$t
DB01223,DB01032,72,DB06589$t
DB00722,DB06403,59,DB00852$t
DB05239,DB01263,72,DB00647$t
DB00681,DB00774,48,DB01219$h
DB00724,DB00227,46,DB00452$h
DB01232,DB08916,74,DB01424$t
DB09009,DB00412,69,DB09289$t
DB00869,DB09198,46,DB01340$t
DB00247,DB01380,48,DB00629$h
DB00327,DB04844,48,DB00280$h
DB01589,DB12532,48,DB01250$h
DB00599,DB00797,59,DB06772$h
DB00685,DB13231,66,DB00604$t
DB00795,DB00663,48,DB00562$t
DB00678,DB08976,48,DB00604$t
DB00350,DB04846,59,DB09292$h
DB00794,DB00681,59,DB01103$h
DB00898,DB00673,72,DB00394$t
DB04855,DB01580,53,DB01039$t
DB01166,DB00285,72,DB01016$h
DB08895,DB00705,46,DB00452$h
DB09049,DB00490,72,DB01327$h
DB08903,DB00503,19,DB00966$h
DB01174,DB09262,3,DB00606$h
DB01086,DB01466,48,DB01058$h
DB01221,DB09085,48,DB00650$h
DB01111,DB00479,56,DB09238$h
DB09034,DB00906,15,DB00391$h
DB01178,DB08872,48,DB00366$h
DB03754,DB00929,48,DB01190$t
DB09224,DB00909,48,DB09272$h
DB01551,DB00599,48,DB01002$h
DB01136,DB06802,36,DB00929$t
DB01253,DB00881,72,DB01208$h
DB00324,DB00619,46,DB00176$h
DB01144,DB01203,48,DB09161$h
DB06262,DB01142,36,DB08899$h
DB11348,DB01074,69,DB01204$t
DB00628,DB00849,48,DB05239$h
DB06335,DB08820,72,DB01116$t
DB00612,DB00797,59,DB11256$t
DB09220,DB08931,59,DB06637$h
DB01624,DB01017,15,DB11348$h
DB00353,DB09570,72,DB09135$t
DB00217,DB06403,59,DB08807$h
DB00457,DB01240,59,DB00400$h
DB00861,DB01222,48,DB00547$h
DB00444,DB00196,46,DB06335$t
DB06176,DB04868,46,DB08957$t
DB09101,DB01072,72,DB08909$t
DB11348,DB08930,74,DB00723$h
DB00724,DB06717,72,DB01576$t
DB00421,DB04743,36,DB00657$t
DB00912,DB09245,8,DB06820$h
DB06711,DB00612,24,DB06715$t
DB00297,DB04868,46,DB00449$h
DB00216,DB09291,46,DB00511$t
DB00898,DB00951,46,DB04339$t
DB00187,DB00524,48,DB00484$t
DB00596,DB00214,82,DB09214$t
DB06212,DB00035,69,DB00495$h
DB00281,DB06288,48,DB13142$h
DB01039,DB01232,46,DB06712$t
DB00683,DB09073,72,DB08987$h
DB00343,DB01078,24,DB00914$t
DB00498,DB01406,5,DB00629$h
DB00445,DB00605,71,DB01610$h
DB00842,DB00508,48,DB00914$t
DB00370,DB00246,15,DB04272$h
DB01253,DB00773,48,DB00491$h
DB00683,DB06716,48,DB09536$h
DB00252,DB12483,3,DB01400$h
DB00753,DB00892,48,DB08976$t
DB00216,DB01072,46,DB12598$t
DB04861,DB01182,72,DB08865$t
