Drug1_ID,Drug2_ID,Y,Neg samples
DB01045,DB01103,3,DB00368$h
DB00826,DB07615,48,DB06663$h
DB00381,DB00285,46,DB00593$t
DB01050,DB00253,48,DB09101$t
DB04572,DB05521,46,DB00843$t
DB00223,DB09070,72,DB09230$h
DB08918,DB00625,46,DB00351$t
DB00612,DB00866,59,DB03756$t
DB00404,DB00281,48,DB01170$h
DB09345,DB01176,48,DB00346$h
DB00594,DB01115,48,DB00195$h
DB01283,DB08918,52,DB00873$h
DB01624,DB00582,72,DB00952$h
DB08931,DB05521,72,DB00908$t
DB00590,DB00841,4,DB00319$h
DB00892,DB01242,48,DB00603$t
DB01023,DB01090,59,DB01245$t
DB01589,DB00934,48,DB02187$t
DB00613,DB00549,72,DB00677$h
DB06707,DB01626,70,DB00014$t
DB06772,DB06791,48,DB00876$t
DB01178,DB09085,48,DB01298$h
DB00091,DB09054,46,DB01319$t
DB00313,DB00215,46,DB00198$t
DB00960,DB00420,46,DB01159$t
DB06772,DB08865,48,DB00254$t
DB06684,DB00476,48,DB00175$t
DB00277,DB09198,46,DB00871$t
DB00404,DB00647,48,DB09342$h
DB00752,DB00273,48,DB01578$t
DB00706,DB01254,72,DB00589$t
DB00734,DB00405,48,DB00602$h
DB01095,DB01072,72,DB00371$t
DB00624,DB00501,46,DB04711$t
DB00936,DB02187,48,DB01579$t
DB00960,DB04552,36,DB12924$h
DB01544,DB04855,46,DB00914$t
DB06702,DB00270,46,DB00692$t
DB00420,DB05246,48,DB01035$t
DB01082,DB08991,71,DB12278$h
DB08918,DB00697,84,DB00163$t
DB08971,DB01118,72,DB09020$h
DB01236,DB00224,46,DB01022$h
DB09280,DB06595,3,DB06148$t
DB01175,DB06702,76,DB06603$t
DB01580,DB01024,36,DB00635$t
DB00889,DB00289,19,DB08947$h
DB00956,DB01072,72,DB00643$h
DB00436,DB01120,69,DB00688$t
DB01035,DB00691,19,DB00852$t
DB00521,DB05676,36,DB00146$t
DB09124,DB00266,69,DB06267$h
DB05109,DB01241,46,DB01601$t
DB00818,DB05521,46,DB00841$t
DB01118,DB06402,19,DB00177$h
DB00633,DB00571,24,DB01069$t
DB01576,DB00477,46,DB00163$t
DB04574,DB00903,82,DB11363$h
DB01551,DB04946,48,DB01252$t
DB01577,DB01623,60,DB00288$h
DB09204,DB01020,48,DB00211$t
DB01264,DB06717,72,DB00719$t
DB00615,DB00230,74,DB11121$h
DB00795,DB01600,48,DB00459$t
DB00755,DB01589,72,DB01348$t
DB00252,DB06237,3,DB00653$h
DB01008,DB06697,72,DB00298$h
DB01248,DB09078,48,DB09080$t
DB00454,DB00834,72,DB06715$h
DB00446,DB01241,46,DB04946$t
DB01165,DB00458,19,DB00376$h
DB00356,DB00575,48,DB01211$h
DB00231,DB00363,48,DB01103$h
DB08882,DB00651,74,DB00444$h
DB00898,DB00371,15,DB00670$t
DB00741,DB00783,72,DB05039$h
DB01175,DB01551,63,DB01303$t
DB08880,DB06770,74,DB00290$h
DB01013,DB01601,72,DB01110$t
DB01609,DB00401,74,DB00991$h
DB01054,DB01115,48,DB09138$t
DB00953,DB01626,46,DB00150$t
DB00726,DB00279,81,DB00512$t
DB00228,DB00697,48,DB11106$h
DB00296,DB01104,46,DB06217$t
DB00188,DB04861,48,DB03128$h
DB01174,DB00643,3,DB00919$h
DB00412,DB01247,8,DB11699$t
DB01255,DB00593,69,DB01553$t
DB13872,DB05246,48,DB01275$t
DB00679,DB01390,66,DB06817$t
DB11560,DB00205,46,DB00253$t
DB08918,DB01622,48,DB01325$h
DB00620,DB08909,69,DB11699$t
DB00589,DB01321,48,DB13747$t
DB11609,DB00232,48,DB00663$h
DB00178,DB01197,48,DB01083$t
DB13450,DB00798,39,DB00552$h
DB00338,DB01263,74,DB00289$h
DB00703,DB00252,48,DB01099$h
DB09220,DB00899,59,DB08903$h
DB01589,DB09225,48,DB00968$t
DB13025,DB00575,48,DB00601$h
DB06697,DB00582,46,DB00420$t
DB00454,DB05271,31,DB00359$t
DB00287,DB00880,59,DB00808$h
DB01195,DB00705,46,DB04967$t
DB00490,DB01353,48,DB00346$t
DB00346,DB01072,72,DB01298$t
DB06212,DB00343,72,DB00387$t
DB00843,DB00387,69,DB04946$t
DB08931,DB08932,59,DB01253$h
DB00475,DB00540,48,DB00908$h
DB01220,DB01234,72,DB00540$t
DB00700,DB01162,48,DB01390$h
DB00559,DB00246,72,DB01348$h
DB00474,DB08910,48,DB06816$t
DB04871,DB01063,48,DB01296$h
DB13158,DB09054,72,DB00276$h
DB00222,DB00582,72,DB00931$h
DB06716,DB00321,48,DB00806$h
DB01433,DB00455,48,DB01203$h
DB00569,DB00461,5,DB00620$h
DB01397,DB00487,74,DB01296$h
DB00569,DB05676,5,DB00658$h
DB00540,DB05521,46,DB00842$t
DB06777,DB00320,46,DB00763$t
DB00436,DB01143,59,DB01273$h
DB00397,DB00808,82,DB08881$t
DB00498,DB00624,5,DB13878$t
DB12364,DB00963,65,DB00717$h
DB01029,DB00196,46,DB08889$h
DB00732,DB06696,39,DB09117$h
DB09245,DB01356,48,DB01340$t
DB00960,DB00688,36,DB00753$t
DB00646,DB09235,48,DB00415$h
DB01200,DB01214,18,DB06739$t
DB06154,DB09218,5,DB01173$t
DB00722,DB00881,48,DB06691$h
DB01267,DB01015,19,DB09296$t
DB00962,DB00366,15,DB00482$t
DB00572,DB01433,48,DB06210$h
DB00275,DB06292,48,DB00935$t
DB00802,DB06716,48,DB01575$h
DB00682,DB00417,5,DB00491$t
DB00975,DB00734,59,DB09053$t
DB08860,DB08909,72,DB01214$h
DB00476,DB00705,72,DB00842$h
DB00751,DB00343,46,DB00186$t
DB00280,DB04855,46,DB01017$t
DB01595,DB06204,15,DB00798$h
DB00599,DB06153,48,DB01044$h
DB00697,DB08931,48,DB00415$h
DB01081,DB01324,48,DB06742$h
DB00596,DB00981,48,DB00700$h
DB06201,DB00734,48,DB01122$t
DB00949,DB01104,48,DB01415$h
DB06207,DB00176,72,DB00454$h
DB01024,DB06725,48,DB00468$t
DB00186,DB01618,48,DB09462$h
DB09117,DB00660,15,DB01339$h
DB00615,DB08881,74,DB06695$h
DB01390,DB00180,2,DB00622$h
DB01338,DB01551,48,DB06144$h
DB00564,DB12483,3,DB01203$h
DB01247,DB00657,59,DB00424$t
DB00317,DB01319,46,DB00966$h
DB00990,DB06636,46,DB00497$h
DB00275,DB09238,59,DB00284$t
DB01114,DB08820,72,DB11135$h
DB00239,DB01074,48,DB00711$h
DB09280,DB01242,74,DB11610$h
DB08874,DB00175,48,DB00661$t
DB06203,DB06636,46,DB01586$t
DB00559,DB00153,74,DB01239$h
DB00425,DB08893,46,DB00993$h
DB01283,DB00214,28,DB00876$t
DB01377,DB01026,74,DB06155$h
DB00363,DB05219,46,DB01059$h
DB00292,DB08922,48,DB01169$t
DB00318,DB00232,48,DB01349$t
DB06700,DB04868,46,DB01243$t
DB00531,DB09054,14,DB00255$h
DB00869,DB09073,72,DB01244$h
DB01283,DB08981,48,DB09209$t
DB08875,DB00177,46,DB09120$h
DB00727,DB00968,48,DB01015$h
DB00292,DB00575,48,DB00607$t
DB00435,DB00661,48,DB00274$t
DB06292,DB05521,46,DB00554$t
DB00498,DB00482,5,DB01094$h
DB01189,DB01202,48,DB06826$t
DB00318,DB01365,68,DB00806$t
DB00296,DB01114,48,DB09075$h
DB00402,DB01215,48,DB00035$t
DB00788,DB01384,48,DB00471$h
DB00749,DB00035,48,DB00993$t
DB01255,DB07615,75,DB00035$h
DB00458,DB06704,69,DB13158$t
DB01359,DB01102,13,DB04574$t
DB00468,DB00310,59,DB02709$t
DB00169,DB05521,46,DB09034$h
DB01367,DB00374,59,DB04573$h
DB00315,DB00571,72,DB00280$t
DB01409,DB00289,46,DB00703$h
DB00543,DB00238,46,DB00326$t
DB12598,DB09138,48,DB01019$t
DB01192,DB00976,46,DB00449$h
DB09075,DB01595,72,DB12364$t
DB08992,DB01076,48,DB08814$h
DB08881,DB00835,74,DB00864$h
DB06480,DB01232,72,DB00142$t
DB09280,DB06710,74,DB00844$h
DB00341,DB00909,48,DB09288$h
DB00805,DB01136,53,DB00370$h
DB00295,DB00268,31,DB11828$t
DB09128,DB00331,69,DB01017$t
DB01297,DB01273,48,DB00323$t
DB00647,DB08922,48,DB09135$t
DB00564,DB00757,3,DB06767$h
DB00875,DB00980,48,DB00991$t
DB01222,DB08820,72,DB00146$t
DB01069,DB05246,48,DB00936$h
DB02659,DB00091,71,DB00876$t
DB06716,DB00747,48,DB00227$h
DB08883,DB01072,46,DB00932$h
DB00588,DB00467,48,DB00263$h
DB01030,DB00643,72,DB01087$h
DB00241,DB00455,48,DB00293$t
DB00530,DB00582,72,DB00770$h
DB00328,DB00736,46,DB00339$t
DB00359,DB04876,8,DB08943$h
DB01359,DB00179,36,DB08912$t
DB01588,DB09017,48,DB06704$h
DB09049,DB12001,72,DB06712$h
DB00784,DB01129,46,DB00691$t
DB00305,DB00363,48,DB09075$h
DB01576,DB00268,46,DB00526$t
DB00751,DB00268,46,DB08943$t
DB08893,DB00203,46,DB00529$h
DB01297,DB00814,36,DB01349$h
DB00325,DB01018,48,DB01015$h
DB09082,DB09063,72,DB11619$h
DB00641,DB00763,72,DB09291$h
DB01399,DB00655,48,DB00528$t
DB00252,DB01435,3,DB00823$h
DB00531,DB00665,14,DB09034$h
DB00489,DB12598,36,DB01004$h
DB00091,DB06196,56,DB08992$t
DB00656,DB01149,46,DB00556$t
DB01174,DB09279,59,DB13450$h
DB01320,DB00656,74,DB00391$h
DB00344,DB01102,48,DB09477$t
DB09225,DB13025,48,DB00323$h
DB01107,DB00679,46,DB00227$t
DB00555,DB01095,48,DB09238$t
DB00195,DB00221,13,DB01243$h
DB00201,DB04855,46,DB00637$t
DB01100,DB00915,19,DB00452$t
DB00796,DB01324,55,DB00152$h
DB00182,DB06794,75,DB00841$h
DB00989,DB01339,69,DB13873$t
DB00999,DB01143,59,DB00872$h
DB00887,DB00437,48,DB00500$t
DB00655,DB01026,46,DB00499$t
DB09232,DB00521,48,DB01618$h
DB00618,DB00948,69,DB08967$t
DB01261,DB01250,8,DB09102$t
DB01156,DB00472,48,DB01590$h
DB00370,DB01189,15,DB00477$h
DB09281,DB00663,2,DB00512$h
DB05271,DB00960,48,DB09242$h
DB00672,DB00208,46,DB00219$h
DB06725,DB00177,46,DB00438$t
DB06016,DB01167,46,DB11575$t
DB01062,DB01601,72,DB01333$h
DB01394,DB00915,72,DB00310$h
DB09119,DB01238,74,DB00814$h
DB00648,DB00842,74,DB00498$h
DB00539,DB00656,19,DB00490$h
DB00490,DB00813,48,DB00212$t
DB00569,DB08816,5,DB01128$h
DB01098,DB13874,72,DB00542$h
DB00186,DB01433,48,DB00990$t
DB09279,DB04920,48,DB11256$t
DB00588,DB00843,48,DB06795$h
DB00344,DB00349,46,DB05265$t
DB06267,DB01021,9,DB08895$h
DB00996,DB08922,48,DB00307$t
DB00353,DB04946,48,DB06813$h
DB01297,DB00945,36,DB01708$t
DB00296,DB00801,48,DB00873$t
DB06789,DB01396,57,DB00778$h
DB00469,DB00705,46,DB09061$h
DB01198,DB00967,48,DB01274$h
DB00177,DB00790,48,DB01198$t
DB00371,DB00625,48,DB00230$t
DB09049,DB04855,72,DB01264$h
DB01200,DB09477,48,DB00136$t
DB00642,DB00511,57,DB00946$t
DB06595,DB06636,46,DB00666$h
DB01200,DB00409,48,DB12001$t
DB00633,DB01618,48,DB01435$h
DB00972,DB01114,15,DB00451$t
DB06701,DB06603,72,DB01039$h
DB08860,DB00959,72,DB01066$t
DB00298,DB00747,48,DB09283$h
DB00280,DB00521,53,DB01214$h
DB00615,DB00468,3,DB00747$h
DB00841,DB00852,48,DB09076$t
DB00916,DB09073,72,DB09267$t
DB09095,DB00436,82,DB06767$t
DB00327,DB00285,46,DB01424$t
DB00224,DB01357,74,DB00308$h
DB01067,DB05219,46,DB11610$h
DB04861,DB06292,48,DB05246$t
DB00185,DB01601,46,DB01656$h
DB01226,DB01035,20,DB00205$h
DB00946,DB13167,5,DB01353$h
DB00398,DB00270,46,DB00771$t
DB00390,DB00389,72,DB08967$h
DB00838,DB01324,82,DB00326$h
DB00924,DB00962,48,DB00869$h
DB01194,DB00794,48,DB01256$h
DB00962,DB04868,46,DB00545$h
DB00398,DB01254,72,DB08916$t
DB00657,DB04846,59,DB09183$h
DB01142,DB00188,46,DB01365$h
DB00482,DB00821,48,DB08941$t
DB01221,DB06290,72,DB12364$h
DB00744,DB00270,46,DB08806$t
DB00250,DB00622,46,DB00584$t
DB01320,DB00322,72,DB01178$t
DB00313,DB00967,48,DB00529$t
DB09282,DB00960,59,DB04573$t
DB01576,DB00502,46,DB00968$t
DB09215,DB00846,48,DB00153$t
DB09282,DB00275,59,DB00517$h
DB12161,DB04868,46,DB01333$h
DB00604,DB00374,19,DB00928$t
DB08911,DB01078,57,DB00561$t
DB01397,DB00846,48,DB00885$t
DB01359,DB01064,13,DB00973$h
DB08877,DB09054,72,DB00842$h
DB01437,DB13323,48,DB00614$t
DB09204,DB00363,48,DB00424$t
DB09214,DB05676,48,DB06771$t
DB00647,DB09286,48,DB01011$t
DB05676,DB13167,48,DB06738$t
DB01170,DB09477,59,DB00753$h
DB09147,DB09275,66,DB00290$t
DB00983,DB06413,46,DB06207$t
DB08907,DB01208,8,DB09352$h
DB13323,DB01149,48,DB00461$h
DB00321,DB00178,72,DB13450$t
DB08816,DB01254,72,DB01149$h
DB06216,DB08872,48,DB00855$t
DB00166,DB09147,66,DB01073$t
DB00307,DB00622,46,DB00438$t
DB00986,DB00979,1,DB00774$h
DB00737,DB00476,48,DB00811$t
DB00818,DB01440,48,DB01047$h
DB00814,DB00622,46,DB00657$t
DB00972,DB00854,15,DB00631$t
DB08820,DB00283,72,DB00904$h
DB01041,DB01106,15,DB13142$t
DB00872,DB01037,72,DB06769$t
DB02709,DB00443,48,DB09235$t
DB00327,DB00875,48,DB00938$h
DB06684,DB01069,48,DB06764$t
DB00958,DB00684,6,DB00496$h
DB01159,DB00482,46,DB00959$h
DB09082,DB00673,72,DB00276$h
DB00251,DB09270,48,DB06724$t
DB00679,DB01440,48,DB01326$t
DB01045,DB09198,46,DB01071$t
DB00531,DB00428,14,DB01262$h
DB01567,DB04908,48,DB00602$t
DB00325,DB00657,48,DB01297$h
DB00477,DB11609,48,DB01102$t
DB01587,DB00934,48,DB00960$h
DB01353,DB00588,48,DB06262$h
DB01115,DB00379,46,DB00650$t
DB01131,DB09238,46,DB06287$t
DB01615,DB00794,48,DB00912$h
DB01244,DB00604,19,DB09244$h
DB00292,DB01587,48,DB06228$t
DB06605,DB00472,46,DB00637$t
DB00892,DB01219,48,DB01026$h
DB00628,DB00227,46,DB09084$h
DB01159,DB08873,46,DB00428$t
DB00191,DB01168,48,DB00809$t
DB00651,DB04573,72,DB11126$t
DB00508,DB00961,48,DB00370$t
DB01601,DB04876,69,DB06228$t
DB00808,DB01340,48,DB04908$h
DB01062,DB01076,48,DB06769$h
DB00436,DB00692,59,DB00812$t
DB01167,DB00996,48,DB00373$h
DB11574,DB00176,46,DB01357$t
DB00589,DB00481,48,DB01103$h
DB00575,DB00208,46,DB01580$t
DB00232,DB01337,72,DB00606$t
DB01355,DB00603,69,DB00576$t
DB01466,DB00169,46,DB06715$h
DB01359,DB06218,24,DB04845$h
DB00921,DB05246,15,DB11363$h
DB01233,DB09291,46,DB00972$t
DB01320,DB08815,74,DB09282$h
DB01154,DB01054,3,DB06769$h
DB00203,DB09054,72,DB00908$t
DB00788,DB01133,48,DB06813$h
DB01193,DB00179,36,DB06782$t
DB00392,DB00979,48,DB01061$h
DB00216,DB02703,72,DB01111$h
DB01193,DB09063,53,DB01143$t
DB01136,DB00816,4,DB00374$h
DB00433,DB01069,48,DB01244$h
DB00266,DB00465,5,DB00181$h
DB00252,DB00477,3,DB00267$h
DB00598,DB01403,46,DB00488$t
DB01296,DB00951,46,DB09135$t
DB09241,DB06712,59,DB00918$h
DB00295,DB00434,48,DB00734$t
DB06700,DB09000,48,DB01324$h
DB00334,DB00349,46,DB00443$h
DB00476,DB01366,84,DB00788$h
DB01154,DB09289,3,DB00758$h
DB00469,DB00035,48,DB09543$h
DB00379,DB01589,72,DB00260$t
DB06595,DB08933,72,DB01092$h
DB00222,DB00622,46,DB11699$t
DB00608,DB01260,48,DB06696$t
DB09289,DB01064,48,DB00804$t
DB00652,DB09015,48,DB06262$h
DB00285,DB04871,48,DB01613$t
DB01101,DB08895,33,DB09414$h
DB06206,DB00304,74,DB09095$h
DB00575,DB00869,59,DB01024$t
DB00528,DB01089,59,DB01223$t
DB01232,DB01087,19,DB09137$h
DB00521,DB00691,48,DB00642$t
DB01044,DB00658,66,DB01192$t
DB01380,DB00285,46,DB00495$t
DB06480,DB09054,72,DB09104$h
DB00972,DB01133,48,DB00301$t
DB01105,DB08873,46,DB00949$t
DB01201,DB06697,3,DB00850$h
DB00356,DB00199,46,DB04841$t
DB00783,DB08907,69,DB01226$t
DB00589,DB01626,46,DB09273$t
DB00628,DB01178,48,DB01232$h
DB04876,DB01048,74,DB01248$h
DB00968,DB01214,48,DB00782$h
DB00248,DB06204,48,DB00866$h
DB00381,DB01254,72,DB01605$t
DB00408,DB01159,48,DB01418$t
DB00443,DB01251,69,DB06799$t
DB00657,DB00797,59,DB00850$h
DB09238,DB06403,59,DB00819$h
DB00836,DB09290,38,DB13879$t
DB01359,DB06826,59,DB00864$h
DB01174,DB00543,3,DB01413$h
DB00575,DB06282,48,DB08918$t
DB00191,DB00816,48,DB00343$t
DB09083,DB01167,72,DB09289$h
DB00318,DB00402,48,DB09017$h
DB06144,DB00477,46,DB00919$t
DB00851,DB00207,46,DB01179$h
DB00227,DB01254,72,DB00559$t
DB00860,DB08873,72,DB00213$t
DB13231,DB01325,71,DB01220$t
DB00486,DB00571,48,DB00179$t
DB01624,DB00241,48,DB04898$h
DB00875,DB01069,19,DB00503$h
DB00359,DB00976,46,DB00974$h
DB00794,DB00377,3,DB00261$h
DB00768,DB00413,31,DB00246$t
DB00755,DB00976,46,DB00250$t
DB01466,DB00950,48,DB01423$t
DB01232,DB01048,74,DB09225$h
DB00977,DB00284,69,DB01320$t
DB00334,DB01227,48,DB01427$h
DB01029,DB06826,59,DB09082$t
DB01002,DB04920,48,DB06637$t
DB11817,DB06636,46,DB09030$h
DB01151,DB08918,48,DB00749$h
DB00296,DB08987,48,DB08824$t
DB05271,DB09048,72,DB01029$h
DB01206,DB00932,46,DB01452$h
DB06737,DB09198,46,DB01220$h
DB00870,DB00630,48,DB00794$h
DB00281,DB00285,46,DB01609$t
DB01002,DB01232,72,DB06663$t
DB09212,DB08964,69,DB00210$t
DB00950,DB00985,48,DB01176$h
DB08899,DB00907,74,DB01220$h
DB00802,DB09342,48,DB00385$h
DB01002,DB08872,48,DB01613$h
DB00738,DB09227,48,DB06825$t
DB00296,DB00967,48,DB13873$t
DB06335,DB00722,48,DB09015$t
DB00987,DB00705,46,DB09275$t
DB01591,DB09118,72,DB06217$t
DB00695,DB00734,48,DB00442$h
DB01440,DB04908,48,DB00979$h
DB08820,DB00254,72,DB01620$t
DB00586,DB09119,46,DB00910$t
DB01041,DB00277,46,DB01612$h
DB00475,DB00555,48,DB00126$h
DB00187,DB00390,53,DB00523$t
DB09053,DB01075,46,DB05521$h
DB09085,DB00252,48,DB00870$t
DB00979,DB01338,48,DB01169$t
DB08881,DB01098,74,DB00433$h
DB00862,DB00966,9,DB00206$h
DB00252,DB00793,72,DB01133$t
DB00598,DB09039,46,DB00274$h
DB00187,DB00511,53,DB01390$t
DB00445,DB00469,71,DB01222$t
DB00615,DB00495,74,DB00590$t
DB00296,DB00176,72,DB11630$t
DB00875,DB01182,19,DB00788$t
DB09281,DB01197,74,DB01619$t
DB06725,DB00846,48,DB00890$t
DB00489,DB06737,36,DB06663$t
DB01407,DB00238,46,DB01149$h
DB01173,DB00246,15,DB08807$h
DB00327,DB00474,48,DB00601$t
DB00586,DB01208,26,DB08992$t
DB01431,DB00220,46,DB00319$t
DB00564,DB01264,72,DB00394$t
DB00216,DB01356,48,DB01186$h
DB13872,DB00405,48,DB00589$t
DB00246,DB00726,19,DB09095$t
DB00278,DB01401,5,DB09090$h
DB00800,DB01170,59,DB01012$t
DB01418,DB00458,5,DB01159$h
DB00772,DB00496,69,DB01578$t
DB00783,DB00549,46,DB09117$h
DB00694,DB00788,71,DB12483$h
DB08815,DB01132,69,DB00461$h
DB01215,DB00705,46,DB01623$h
DB00390,DB08873,72,DB11619$t
DB01244,DB01264,72,DB11231$h
DB00498,DB01016,5,DB09104$h
DB00956,DB01356,15,DB00006$t
DB00252,DB11737,3,DB00877$h
DB01165,DB00949,19,DB00146$h
DB09245,DB06262,48,DB12483$h
DB00214,DB01336,16,DB00606$t
DB01029,DB01401,48,DB00327$h
DB01238,DB00985,48,DB00290$t
DB00637,DB08873,72,DB00537$t
DB00396,DB00331,69,DB00990$h
DB00196,DB00364,66,DB00991$t
DB00862,DB00343,9,DB00640$h
DB08881,DB00220,72,DB11560$t
DB00648,DB00908,74,DB00551$t
DB00313,DB00341,48,DB00670$t
DB06690,DB04953,48,DB09020$t
DB09082,DB01324,82,DB09209$h
DB00356,DB08883,15,DB06335$t
DB01239,DB00494,48,DB01356$t
DB00722,DB00255,74,DB09123$h
DB04898,DB00861,5,DB11362$h
DB04861,DB00210,36,DB06792$t
DB00502,DB00215,46,DB01011$t
DB00280,DB01137,8,DB01589$h
DB08901,DB00752,46,DB06155$t
DB00280,DB00233,8,DB01006$h
DB00969,DB00176,46,DB01656$h
DB00794,DB00635,74,DB01024$h
DB00599,DB00232,29,DB00325$h
DB00206,DB00628,48,DB01607$h
DB01189,DB00268,31,DB01440$t
DB00512,DB08984,72,DB00730$h
DB00599,DB00960,59,DB00550$t
DB01395,DB00210,67,DB00690$h
DB01243,DB00568,48,DB01088$h
DB00457,DB09070,59,DB06737$t
DB00469,DB00880,69,DB00488$h
DB13231,DB00381,69,DB00601$h
DB09017,DB09345,48,DB00955$t
DB00490,DB13323,48,DB08869$h
DB00496,DB06290,72,DB00331$t
DB01155,DB00289,19,DB00755$h
DB04552,DB08439,48,DB01329$h
DB00647,DB00188,46,DB01251$t
DB01098,DB01321,72,DB11156$t
DB00764,DB00695,82,DB09291$h
DB00768,DB00770,69,DB00875$h
DB00709,DB08881,72,DB00461$t
DB08864,DB08882,72,DB00757$t
DB00678,DB00903,48,DB00685$t
DB08901,DB01092,57,DB01167$t
DB00977,DB00343,46,DB01362$t
DB00344,DB00748,48,DB00857$t
DB00615,DB00153,3,DB04842$h
DB01234,DB08933,72,DB01614$t
DB08912,DB00745,74,DB00279$h
DB00690,DB00228,48,DB00377$t
DB01437,DB00344,48,DB09119$t
DB00624,DB01238,74,DB01181$t
DB08912,DB13874,74,DB08797$h
DB00341,DB01235,48,DB06708$h
DB01035,DB00501,72,DB01377$h
DB00753,DB09009,48,DB00771$h
DB08439,DB13167,48,DB01138$t
DB01081,DB01580,48,DB06209$t
DB00976,DB00556,19,DB00615$t
DB00679,DB00996,48,DB06824$h
DB01201,DB00619,74,DB00476$h
DB00802,DB01466,48,DB01359$t
DB00231,DB00934,48,DB00357$t
DB00924,DB09128,48,DB00936$h
DB00232,DB00284,69,DB00623$h
DB09030,DB01232,72,DB00281$t
DB00996,DB00427,48,DB00879$t
DB00943,DB00343,46,DB09462$h
DB00491,DB00780,8,DB01021$h
DB01393,DB00224,46,DB00724$t
DB01365,DB00298,60,DB00609$h
DB04841,DB01029,46,DB09218$t
DB01435,DB01015,46,DB06709$t
DB01118,DB09477,48,DB00434$h
DB00631,DB00542,48,DB00136$h
DB09009,DB09225,48,DB01418$h
DB00708,DB01254,72,DB00792$t
DB00498,DB00321,5,DB00741$t
DB00237,DB06738,48,DB00668$h
DB00933,DB00961,48,DB00418$t
DB01151,DB00211,83,DB13595$h
DB01071,DB04871,46,DB00845$t
DB00814,DB00196,46,DB00633$t
DB01136,DB00821,36,DB04920$h
DB01158,DB08941,48,DB09063$t
DB00454,DB00980,48,DB06412$t
DB00226,DB09220,59,DB09244$t
DB01107,DB00908,46,DB04876$t
DB06237,DB00254,72,DB05381$h
DB01435,DB00196,46,DB09143$t
DB00214,DB00790,48,DB01206$t
DB00483,DB06204,48,DB00748$t
DB00945,DB00817,26,DB00237$t
DB01197,DB00328,48,DB00262$h
DB08800,DB06698,69,DB00681$h
DB01032,DB06819,76,DB08971$t
DB01142,DB06605,72,DB00556$h
DB00813,DB00489,53,DB00364$t
DB09297,DB01254,72,DB00647$t
DB00179,DB08984,48,DB09561$h
DB00623,DB01390,66,DB05528$t
DB06589,DB00501,72,DB01545$h
DB00655,DB09118,72,DB00788$h
DB01151,DB09570,72,DB01179$h
DB00818,DB01106,48,DB00582$t
DB00519,DB01089,59,DB01605$t
DB00470,DB00397,84,DB02703$h
DB01351,DB00590,59,DB01080$t
DB09291,DB01167,46,DB00681$t
DB11613,DB01104,46,DB01121$t
DB00556,DB06663,19,DB06742$h
DB00683,DB00006,72,DB01345$t
DB00468,DB00656,19,DB00689$h
DB00749,DB00929,69,DB01006$t
DB00363,DB01178,48,DB06144$h
DB00543,DB00918,48,DB00357$h
DB00338,DB06335,74,DB00775$t
DB01609,DB00608,74,DB09079$t
DB01580,DB01050,36,DB00253$h
DB01137,DB08868,19,DB01320$t
DB01392,DB00404,69,DB06817$t
DB08864,DB01601,72,DB00750$t
DB02187,DB01122,48,DB00501$t
DB00918,DB00150,63,DB01214$t
DB00849,DB04948,59,DB00686$t
DB00774,DB00975,48,DB00820$h
DB01628,DB00752,46,DB00606$t
DB01320,DB01037,3,DB08954$h
DB00413,DB00727,48,DB01050$h
DB06211,DB01032,72,DB01390$h
DB00628,DB00747,48,DB01133$t
DB00961,DB00768,48,DB01009$t
DB00849,DB01353,48,DB01197$t
DB09345,DB00181,48,DB00430$t
DB01054,DB09292,48,DB00593$h
DB00277,DB08933,72,DB00146$h
DB00946,DB01330,5,DB00563$t
DB00371,DB12532,48,DB00537$t
DB01325,DB01120,69,DB09137$t
DB00379,DB00320,46,DB00669$t
DB00396,DB00491,69,DB00301$t
DB00872,DB09236,48,DB02638$h
DB01174,DB02187,74,DB09324$h
DB01119,DB00374,59,DB00955$h
DB01351,DB01223,74,DB11828$h
DB08971,DB00808,82,DB06216$t
DB00962,DB01151,48,DB04894$t
DB00323,DB01203,48,DB06605$h
DB06737,DB09238,46,DB00210$t
DB01136,DB06595,72,DB06791$t
DB08864,DB00520,72,DB06268$h
DB06204,DB00501,46,DB06663$t
DB12161,DB00907,46,DB00315$t
DB00091,DB00784,56,DB00438$h
DB00924,DB00270,46,DB00014$h
DB00706,DB08941,48,DB01190$h
DB08987,DB01151,48,DB00819$h
DB00458,DB00446,46,DB00583$t
DB00972,DB01002,15,DB01262$t
DB00454,DB08820,72,DB09288$h
DB00682,DB00294,11,DB00919$h
DB00312,DB01021,29,DB00224$h
DB06708,DB00220,72,DB01229$h
DB00448,DB01238,74,DB01011$t
DB00402,DB00924,48,DB00853$h
DB00604,DB00501,72,DB00230$t
DB01016,DB00472,46,DB00104$h
DB09083,DB00808,81,DB00178$h
DB08984,DB01208,26,DB00363$t
DB00337,DB01041,48,DB00503$t
DB00586,DB01708,48,DB01006$h
DB00656,DB01247,48,DB01140$h
DB09225,DB01320,48,DB01384$h
DB00918,DB01614,48,DB01339$h
DB00428,DB01014,71,DB00250$h
DB01023,DB00320,46,DB01234$t
DB00624,DB00322,46,DB00764$t
DB00370,DB01463,15,DB01366$t
DB09292,DB00343,48,DB00205$t
DB01169,DB00540,19,DB09321$h
DB00788,DB01234,48,DB01324$h
DB01247,DB00966,59,DB01392$t
DB01261,DB00779,8,DB06774$t
