Drug1_ID,Drug2_ID,Y
DB00637,DB01115,5
DB09039,DB00678,0
DB09068,DB00625,3
DB00905,DB00500,6
DB01182,DB00195,2
DB00593,DB06203,17
DB12093,DB00608,5
DB13879,DB00957,4
DB00458,DB04839,3
DB04574,DB09244,1
DB09229,DB01612,54
DB00335,DB06216,27
DB00842,DB09082,1
DB12147,DB01029,0
DB09090,DB12245,5
DB09231,DB00776,3
DB01100,DB00204,0
DB04630,DB01200,19
DB00831,DB04552,9
DB01028,DB01105,2
DB00810,DB00915,2
DB00633,DB00889,2
DB00582,DB00603,0
DB09061,DB03756,0
DB01408,DB13783,9
DB01072,DB14539,3
DB09061,DB00178,8
DB00035,DB00871,1
DB11757,DB00446,0
DB00540,DB09166,2
DB01645,DB00461,0
DB09297,DB00714,0
DB11273,DB01154,3
DB00482,DB12070,0
DB00599,DB01623,2
DB15444,DB14185,0
DB00215,DB00370,41
DB08827,DB01016,0
DB00952,DB00972,7
DB00946,DB01071,0
DB00207,DB04832,0
DB01136,DB00993,0
DB00875,DB06736,9
DB00823,DB11586,11
DB00206,DB00623,2
DB00502,DB11732,29
DB12161,DB00412,0
DB01418,DB01289,12
DB09214,DB00661,1
DB11273,DB01167,0
DB01338,DB09034,7
DB06204,DB00555,7
DB01396,DB13953,3
DB00718,DB08439,57
DB01136,DB00398,0
DB00477,DB01159,2
DB09216,DB00982,1
DB11689,DB01698,0
DB09183,DB00420,0
DB01295,DB11633,0
DB00780,DB00851,1
DB08883,DB06228,0
DB01590,DB00834,4
DB04871,DB04908,2
DB01108,DB00903,35
DB01104,DB09034,7
DB00908,DB04845,4
DB01274,DB00472,4
DB00374,DB06413,0
DB01623,DB11614,5
DB00404,DB00320,0
DB01181,DB03010,0
DB00631,DB14539,2
DB00465,DB01238,9
DB04855,DB01072,0
DB01396,DB04946,5
DB00327,DB00714,2
DB09099,DB04855,0
DB00794,DB01035,6
DB00557,DB01559,7
DB00363,DB00711,6
DB06468,DB00246,5
DB00279,DB00203,16
DB00530,DB04846,0
DB00373,DB11362,13
DB00575,DB00808,24
DB01228,DB01026,0
DB00213,DB06702,1
DB00193,DB00490,21
DB00580,DB06442,0
DB00193,DB00357,3
DB09185,DB13954,1
DB08864,DB00604,0
DB00755,DB00672,0
DB01001,DB00559,8
DB00788,DB01045,3
DB00784,DB00598,8
DB01137,DB12161,5
DB00468,DB01483,2
DB01079,DB06700,21
DB01037,DB01064,2
DB00814,DB00884,32
DB00760,DB08907,10
DB01124,DB08815,6
DB00359,DB06282,1
DB01221,DB01124,0
DB09237,DB00435,4
DB00197,DB12319,1
DB00921,DB00717,0
DB13954,DB01177,0
DB09030,DB04665,26
DB13857,DB00648,3
DB00468,DB01352,2
DB00682,DB06791,4
DB00864,DB00827,5
DB00788,DB04946,9
DB00318,DB04953,2
DB09273,DB01154,11
DB01338,DB08807,20
DB09227,DB09236,13
DB00334,DB00377,2
DB00927,DB00619,5
DB06216,DB06470,2
DB00482,DB09262,1
DB09124,DB01355,11
DB01108,DB01252,19
DB14006,DB00006,18
DB00186,DB00982,1
DB07615,DB00390,14
DB00862,DB05521,0
DB00393,DB00502,5
DB01009,DB00982,1
DB06772,DB00490,0
DB00833,DB00377,1
DB00252,DB00627,12
DB00358,DB00640,5
DB00244,DB01407,9
DB11581,DB00353,0
DB04861,DB00834,12
DB09236,DB00537,5
DB01628,DB00603,1
DB00960,DB06230,1
DB01030,DB01601,4
DB04856,DB00443,3
DB00384,DB01261,1
DB06201,DB00357,3
DB01062,DB00333,2
DB01067,DB09185,1
DB04868,DB00307,3
DB01367,DB00170,3
DB00731,DB12278,1
DB08912,DB11943,1
DB00904,DB00220,0
DB00165,DB00661,1
DB00968,DB01149,64
DB00500,DB00501,1
DB00953,DB06480,1
DB00938,DB05294,5
DB06789,DB08867,6
DB11718,DB11642,11
DB00669,DB04841,2
DB00698,DB00928,1
DB00384,DB14064,15
DB01198,DB01087,0
DB01124,DB00749,49
DB00839,DB04841,17
DB08897,DB11915,1
DB01466,DB01218,0
DB00898,DB00784,23
DB01233,DB00202,42
DB00391,DB08807,20
DB00864,DB00091,59
DB01222,DB04630,2
DB06772,DB01076,0
DB01357,DB00285,0
DB01283,DB00701,0
DB00784,DB09082,1
DB14011,DB00177,0
DB01075,DB09239,5
DB06654,DB09185,2
DB01036,DB00744,0
DB00273,DB04832,2
DB06218,DB00731,0
DB00698,DB00988,1
DB00557,DB01018,7
DB00736,DB00752,0
DB00794,DB01028,2
DB15035,DB00834,3
DB09231,DB06772,0
DB01175,DB00619,4
DB00934,DB09123,1
DB01080,DB01104,2
DB12161,DB00608,0
DB00564,DB11581,0
DB00280,DB11730,5
DB06212,DB05039,4
DB00851,DB01420,1
DB00908,DB06152,14
DB06479,DB00280,0
DB00222,DB08815,6
DB00932,DB00255,1
DB09080,DB14033,0
DB00557,DB00822,5
DB00613,DB11943,5
DB01172,DB00325,1
DB01418,DB00315,0
DB04898,DB01251,0
DB06691,DB11986,5
DB00465,DB00738,57
DB09330,DB00780,0
DB00247,DB00648,3
DB00461,DB00788,2
DB01135,DB11732,2
DB06287,DB06442,3
DB00780,DB00563,0
DB11614,DB00193,0
DB09289,DB08820,0
DB08865,DB01026,4
DB06684,DB04920,0
DB04743,DB13943,1
DB00472,DB06605,56
DB00440,DB00222,0
DB00321,DB00503,0
DB13874,DB12010,0
DB00426,DB00668,0
DB01029,DB00945,33
DB05246,DB09235,14
DB01612,DB00808,2
DB04856,DB01248,0
DB00382,DB01129,3
DB00953,DB01221,2
DB00811,DB08932,1
DB01175,DB00843,6
DB01032,DB04817,1
DB00502,DB14635,4
DB06678,DB00570,0
DB00829,DB00540,7
DB02845,DB09013,20
DB00414,DB06791,6
DB13919,DB00384,15
DB00687,DB09201,19
DB01050,DB01186,9
DB08901,DB00207,0
DB05239,DB11753,4
DB06203,DB11837,0
DB00805,DB00297,27
DB00346,DB00343,0
DB11967,DB00365,0
DB00605,DB00178,33
DB06480,DB01201,3
DB08804,DB00359,28
DB00346,DB01218,5
DB00248,DB00753,2
DB01036,DB01193,5
DB00914,DB01173,0
DB00458,DB06701,4
DB04946,DB04871,0
DB01228,DB06412,0
DB01105,DB01200,2
DB01388,DB01056,14
DB09054,DB06670,4
DB00656,DB09224,5
DB00802,DB01026,0
DB00998,DB00281,0
DB00202,DB01035,0
DB00440,DB09195,1
DB00365,DB01244,5
DB00592,DB00490,0
DB00734,DB00277,0
DB03575,DB09166,2
DB00185,DB00763,0
DB00206,DB00322,1
DB00391,DB00393,5
DB14538,DB00648,11
DB00451,DB01098,0
DB06144,DB01136,0
DB00622,DB01026,0
DB01002,DB06262,1
DB00843,DB01255,0
DB00688,DB00685,11
DB01048,DB00173,0
DB12147,DB00796,0
DB00783,DB01137,0
DB00231,DB04844,77
DB15444,DB01259,0
DB09013,DB00875,27
DB09068,DB00679,0
DB11689,DB00118,0
DB12332,DB00191,0
DB06786,DB09198,19
DB00708,DB09080,9
DB00945,DB01115,1
DB01184,DB00608,0
DB09245,DB00335,13
DB00563,DB00390,1
DB00966,DB06335,94
DB09053,DB00381,0
DB00744,DB00252,0
DB00695,DB01685,10
DB00977,DB14542,3
DB00706,DB00842,1
DB01114,DB01156,0
DB00497,DB14669,3
DB11732,DB00196,4
DB09167,DB00501,0
DB01181,DB01685,0
DB00177,DB00322,0
DB01119,DB00608,10
DB00784,DB08807,8
DB00465,DB00673,0
DB00542,DB14068,15
DB01410,DB00623,0
DB09256,DB01132,0
DB04896,DB06813,1
DB12831,DB00564,18
DB00487,DB00938,5
DB08867,DB00599,11
DB00264,DB00418,11
DB01357,DB14538,4
DB00988,DB01409,1
DB00563,DB08873,0
DB00224,DB00833,1
DB11817,DB12001,16
DB01212,DB01149,1
DB04557,DB00672,0
DB09244,DB01118,27
DB01283,DB00238,0
DB11613,DB00468,4
DB00755,DB04846,13
DB01303,DB00384,0
DB14185,DB01062,0
DB04861,DB00731,12
DB00379,DB06729,0
DB00783,DB00197,0
DB01645,DB00384,0
DB00252,DB11823,2
DB00590,DB00494,0
DB00358,DB09083,5
DB00623,DB09071,2
DB08807,DB01118,12
DB00962,DB06230,1
DB06684,DB05812,0
DB00640,DB04957,14
DB04828,DB00322,1
DB15091,DB00342,0
DB06155,DB11732,2
DB00979,DB01151,2
DB15685,DB00745,4
DB00323,DB00915,1
DB06678,DB00612,8
DB00495,DB01174,3
DB00700,DB00398,0
DB01136,DB04829,48
DB01079,DB00482,0
DB01035,DB01173,0
DB01216,DB09289,9
DB00863,DB01254,30
DB01576,DB00968,8
DB00968,DB00642,1
DB00682,DB00625,3
DB01217,DB06616,0
DB00176,DB00834,0
DB00202,DB06691,2
DB00605,DB00787,1
DB00608,DB06210,0
DB11995,DB00196,4
DB00564,DB01611,6
DB01166,DB09262,1
DB09128,DB00796,8
DB00193,DB02709,0
DB06710,DB00435,0
DB00091,DB00753,9
DB00577,DB08912,16
DB00871,DB00682,1
DB03496,DB00555,3
DB00759,DB09223,1
DB00377,DB00753,2
DB01182,DB00679,0
DB04908,DB08918,2
DB08860,DB01435,0
DB14066,DB01115,14
DB01338,DB08815,2
DB09330,DB11978,4
DB00696,DB00393,24
DB00211,DB09063,20
DB00313,DB00377,2
DB01264,DB00603,6
DB00932,DB11613,4
DB11817,DB01016,1
DB14568,DB14635,0
DB00316,DB01193,0
DB00589,DB00726,2
DB00433,DB00379,0
DB00377,DB00802,2
DB00697,DB11640,5
DB08896,DB01297,20
DB00491,DB00477,6
DB00440,DB04953,1
DB13919,DB00317,0
DB01408,DB11640,2
DB01118,DB01071,0
DB01466,DB00392,2
DB01124,DB06282,1
DB09241,DB00908,0
DB11718,DB04905,3
DB00454,DB00574,2
DB00300,DB06154,1
DB00482,DB12267,0
DB00904,DB00764,3
DB00327,DB01028,2
DB00696,DB09223,2
DB11273,DB01211,4
DB01274,DB00907,5
DB14068,DB01120,17
DB01033,DB06587,0
DB00737,DB00924,29
DB01367,DB01588,2
DB00924,DB04953,29
DB00834,DB09038,17
DB01029,DB06594,0
DB12130,DB06626,0
DB08808,DB00908,14
DB01263,DB01182,4
DB00674,DB01169,5
DB01054,DB00773,0
DB00864,DB00198,1
DB01245,DB06738,2
DB06739,DB00818,0
DB00912,DB01580,12
DB00531,DB01612,55
DB00818,DB09185,2
DB01053,DB01033,16
DB00695,DB00333,6
DB01588,DB01033,6
DB01242,DB08439,1
DB00752,DB04842,2
DB01195,DB04829,0
DB00244,DB09231,15
DB01037,DB06512,2
DB00496,DB09089,2
DB06739,DB14635,0
DB00374,DB08865,5
DB00711,DB09013,20
DB00940,DB06702,2
DB01388,DB04817,6
DB06292,DB00325,10
DB00674,DB00246,5
DB04855,DB01173,0
DB00593,DB06725,15
DB00701,DB01255,0
DB00934,DB00898,7
DB01095,DB00715,0
DB01645,DB01303,0
DB12371,DB00607,3
DB03783,DB13956,0
DB01412,DB01056,0
DB15444,DB06233,0
DB00218,DB14063,5
DB00738,DB00182,1
DB01320,DB00425,7
DB06670,DB08896,4
DB06736,DB00908,1
DB00270,DB08899,1
DB01200,DB00487,12
DB00969,DB01589,2
DB00656,DB04898,18
DB01587,DB11901,1
DB13003,DB00738,19
DB00862,DB05676,3
DB00831,DB09244,74
DB00418,DB00501,1
DB00663,DB01320,11
DB11757,DB00960,0
DB01238,DB08899,3
DB06700,DB00586,32
DB09039,DB00737,0
DB01120,DB00487,12
DB03010,DB01076,2
DB00683,DB00871,1
DB00757,DB06700,2
DB00273,DB00831,2
DB06701,DB06738,2
DB00833,DB00871,1
DB00300,DB08910,1
DB01067,DB13879,0
DB00472,DB08439,32
DB02703,DB04665,18
DB00714,DB00350,2
DB01054,DB11640,5
DB00188,DB00633,0
DB09195,DB00842,42
DB01583,DB00672,53
DB01195,DB01087,0
DB01114,DB00907,5
DB00674,DB00640,5
DB06654,DB00656,41
DB01015,DB00621,0
DB00347,DB01359,25
DB00374,DB09083,5
DB06267,DB00528,34
DB01195,DB05294,5
DB00996,DB01577,2
DB01357,DB00619,0
DB00486,DB00708,7
DB08860,DB00533,0
DB00384,DB14126,59
DB12371,DB00436,8
DB01628,DB00437,1
DB00563,DB00163,3
DB00367,DB01115,3
DB00968,DB00749,6
DB08907,DB00763,10
DB00318,DB00468,0
DB12483,DB01234,3
DB00197,DB00482,73
DB00490,DB06813,1
DB09216,DB00827,38
DB00448,DB00486,0
DB04557,DB00744,0
DB00688,DB00557,0
DB00204,DB06700,0
DB00470,DB01601,0
DB00715,DB00622,0
DB01037,DB00530,0
DB09183,DB01104,0
DB00518,DB09198,0
DB01135,DB06695,1
DB00396,DB01110,0
DB09213,DB08808,8
DB12026,DB00714,0
DB01062,DB00472,0
DB00465,DB01215,1
DB01601,DB00861,1
DB08893,DB01208,5
DB00440,DB06174,0
DB03783,DB00734,0
DB00749,DB01101,0
DB01394,DB00227,0
DB01590,DB01085,0
DB00688,DB01167,0
DB09123,DB00390,1
DB00185,DB01137,1
DB00465,DB06480,1
DB00252,DB01420,12
DB01014,DB00270,1
DB00388,DB06479,2
DB00726,DB00207,5
DB01018,DB01028,2
DB02134,DB13953,0
DB01198,DB00268,46
DB00327,DB01067,1
DB04946,DB00829,0
DB00915,DB01245,6
DB08922,DB09244,2
DB06287,DB00273,3
DB00933,DB01483,2
DB04871,DB01295,0
DB00528,DB01395,15
DB00346,DB12010,0
DB00787,DB12978,16
DB14541,DB00255,4
DB00451,DB13952,3
DB00255,DB01601,11
DB06267,DB00367,0
DB09063,DB11791,4
DB01166,DB14568,5
DB00216,DB08922,2
DB01412,DB00586,0
DB00740,DB09330,11
DB08901,DB00471,0
DB00762,DB00193,0
DB09034,DB13867,3
DB08877,DB01369,0
DB09076,DB08882,4
DB00391,DB01255,84
DB00451,DB00495,3
DB06212,DB06446,15
DB00783,DB00752,0
DB00617,DB04725,0
DB01015,DB00420,5
DB04868,DB00353,0
DB00568,DB04884,0
DB00625,DB04832,2
DB03783,DB00839,0
DB00908,DB13955,3
DB00580,DB00605,2
DB09295,DB00730,1
DB00541,DB06016,51
DB00740,DB01069,2
DB00908,DB00810,0
DB09297,DB01126,0
DB00851,DB08899,1
DB05154,DB11633,4
DB00412,DB00709,1
DB01236,DB00468,5
DB00635,DB00978,43
DB00490,DB01151,0
DB13953,DB06670,0
DB01274,DB01232,5
DB01075,DB00393,5
DB01412,DB00642,0
DB13867,DB09201,19
DB00875,DB08931,8
DB00794,DB06729,0
DB00624,DB00328,0
DB01593,DB00934,6
DB14583,DB00896,3
DB00805,DB01015,28
DB06772,DB01138,0
DB08903,DB00530,5
DB01118,DB06739,3
DB00222,DB00672,17
DB09231,DB01289,17
DB01238,DB00762,0
DB00292,DB09241,2
DB00501,DB08880,16
DB13944,DB00458,0
DB00404,DB01236,2
DB06228,DB14635,0
DB01628,DB01136,8
DB04841,DB00197,0
DB00993,DB00715,0
DB00841,DB09123,1
DB00426,DB06616,0
DB14542,DB05676,3
DB00814,DB06152,15
DB00805,DB00959,6
DB00482,DB09241,1
DB01001,DB00625,5
DB06626,DB09049,0
DB00908,DB00469,0
DB00185,DB11586,0
DB00313,DB01169,5
DB06016,DB00530,0
DB00186,DB01173,7
DB01216,DB13867,0
DB00619,DB00499,0
DB01190,DB00531,3
DB08827,DB00622,0
DB01623,DB00530,5
DB01151,DB00485,3
DB00706,DB00883,2
DB13928,DB08807,12
DB00622,DB00390,14
DB06789,DB04841,3
DB04743,DB09262,1
DB00932,DB01611,0
DB00589,DB06654,0
DB01154,DB01095,0
DB01283,DB09082,1
DB08910,DB11586,4
DB00678,DB01167,5
DB00445,DB01236,18
DB00270,DB11691,1
DB06218,DB01095,0
DB01104,DB00177,0
DB01174,DB00921,7
DB04842,DB12161,2
DB00760,DB00806,1
DB01320,DB12693,2
DB01411,DB01204,0
DB01595,DB01303,6
DB01400,DB04920,37
DB00150,DB00327,2
DB11652,DB01268,0
DB00914,DB08912,6
DB09213,DB09080,0
DB01142,DB14063,5
DB05039,DB00977,3
DB11730,DB00443,0
DB01124,DB01319,6
DB09288,DB05676,3
DB00802,DB01045,3
DB12130,DB11586,3
DB01212,DB04896,1
DB11730,DB09099,0
DB00849,DB00317,0
DB01251,DB01611,12
DB04841,DB00307,0
DB01067,DB06413,0
DB01026,DB01138,1
DB11575,DB01076,16
DB00877,DB09183,4
DB01023,DB00446,0
DB01076,DB00402,0
DB00398,DB09338,10
DB11362,DB01062,0
DB12141,DB11779,0
DB00295,DB01143,2
DB00760,DB09089,1
DB00850,DB00476,0
DB14539,DB00514,0
DB00962,DB00343,0
DB00938,DB01045,3
DB01100,DB06729,0
DB00343,DB01023,14
DB00197,DB13878,0
DB01254,DB01262,2
DB01067,DB13919,0
DB01157,DB01224,1
DB00334,DB00490,21
DB01394,DB04920,0
DB00401,DB00227,0
DB01001,DB09128,6
DB00366,DB00866,7
DB00571,DB01035,14
DB00468,DB01645,0
DB09225,DB06479,0
DB00266,DB00818,0
DB12001,DB11689,1
DB00753,DB01186,2
DB01355,DB08897,7
DB01002,DB00745,3
DB12483,DB00921,0
DB14631,DB00436,75
DB15328,DB06595,4
DB00317,DB06700,0
DB13952,DB00624,1
DB11915,DB00494,0
DB01289,DB00549,0
DB00295,DB00834,4
DB01176,DB01186,2
DB01224,DB06230,1
DB00514,DB00764,3
DB09299,DB06739,3
DB08899,DB01110,0
DB00571,DB01621,4
DB01044,DB00333,5
DB09048,DB00474,3
DB00588,DB01405,43
DB01248,DB00370,0
DB00277,DB00675,3
DB06267,DB00227,0
DB01186,DB04840,8
DB00906,DB04841,2
DB01234,DB00455,10
DB01087,DB01228,0
DB00317,DB00631,1
DB01601,DB09102,0
DB00887,DB01101,10
DB03783,DB01026,0
DB06212,DB00290,10
DB13952,DB11979,0
DB09213,DB01320,0
DB00582,DB00668,0
DB00912,DB08808,12
DB00949,DB01043,2
DB01621,DB09078,0
DB06512,DB09290,2
DB00903,DB00982,1
DB06695,DB00862,4
DB13943,DB00621,0
DB00211,DB00952,9
DB11367,DB00339,1
DB00454,DB00865,12
DB00215,DB00628,2
DB01395,DB14635,0
DB00568,DB00708,20
DB01183,DB00318,6
DB00554,DB00960,8
DB00687,DB08901,2
DB00714,DB09166,2
DB00866,DB01142,7
DB01331,DB00953,1
DB01253,DB00881,8
DB00571,DB09128,27
DB00927,DB00477,5
DB00468,DB00508,5
DB00503,DB00255,11
DB00820,DB00953,1
DB00486,DB01454,7
DB01176,DB06468,5
DB00661,DB00624,0
DB01435,DB06210,0
DB06153,DB00209,7
DB13944,DB01559,0
DB00150,DB08897,7
DB00402,DB00784,0
DB00343,DB01050,6
DB06506,DB00358,0
DB11273,DB06684,48
DB01558,DB04076,6
DB00518,DB04868,0
DB00484,DB00866,34
DB00270,DB00468,5
DB00696,DB05246,24
DB00315,DB00737,2
DB00394,DB11943,43
DB06218,DB00661,0
DB00714,DB01224,5
DB11712,DB11737,3
DB00784,DB01580,8
DB00313,DB09080,0
DB00366,DB00243,5
DB00425,DB06774,3
DB01046,DB09068,1
DB11367,DB00198,1
DB06287,DB00208,0
DB00928,DB08880,2
DB00264,DB06710,1
DB01395,DB00860,4
DB01396,DB13943,3
DB01357,DB04938,2
DB07615,DB11943,3
DB00454,DB00404,2
DB09299,DB01268,0
DB01215,DB01041,7
DB01118,DB00745,3
DB11823,DB00543,9
DB06403,DB01218,0
DB05294,DB01154,3
DB00957,DB11586,11
DB01080,DB09076,7
DB00945,DB00309,18
DB00599,DB06654,0
DB06738,DB00604,0
DB00206,DB01241,1
DB01238,DB06153,39
DB09235,DB00391,5
DB00486,DB08815,7
DB00580,DB01364,9
DB00188,DB06813,2
DB00248,DB13952,3
DB04946,DB00169,0
DB00185,DB00448,0
DB06204,DB00753,7
DB00812,DB06710,1
DB00503,DB06654,4
DB00787,DB13954,1
DB00946,DB14019,0
DB09297,DB01097,1
DB00604,DB00446,0
DB00690,DB09241,2
DB12141,DB00914,2
DB12941,DB09048,4
DB06813,DB00982,1
DB00829,DB08899,3
DB00625,DB01165,5
DB01559,DB08864,0
DB00356,DB00898,7
DB03783,DB01016,0
DB00688,DB00398,0
DB00829,DB00796,0
DB14542,DB00780,0
DB00531,DB00621,0
DB01408,DB01364,37
DB00794,DB00904,2
DB00843,DB04856,0
DB00909,DB00679,5
DB00246,DB06774,0
DB00701,DB01218,0
DB08877,DB00683,0
DB14185,DB13956,3
DB01466,DB05812,0
DB00993,DB00982,1
DB00563,DB00842,1
DB00373,DB00857,0
DB01204,DB11817,2
DB01184,DB00482,0
DB00339,DB00603,1
DB00582,DB06152,12
DB00518,DB11586,3
DB09128,DB09555,0
DB00451,DB01045,3
DB09128,DB00705,0
DB01069,DB09071,2
DB00916,DB00398,0
DB00313,DB06700,2
DB05294,DB00468,3
DB06267,DB00679,61
DB13997,DB01544,0
DB04725,DB00304,0
DB00571,DB01349,15
DB00921,DB03496,1
DB00153,DB08906,6
DB01023,DB12093,14
DB01410,DB00717,4
DB06713,DB00741,4
DB01174,DB00585,6
DB01289,DB00818,0
DB01076,DB11753,0
DB00755,DB01116,13
DB00780,DB00633,27
DB00697,DB00195,6
DB01080,DB01598,6
DB06414,DB00503,11
DB11827,DB01222,19
DB01238,DB00745,3
DB00202,DB01215,2
DB00805,DB00185,0
DB00377,DB00603,1
DB11757,DB06470,0
DB06148,DB01234,3
DB13003,DB00252,11
DB00805,DB11855,7
DB00035,DB00669,1
DB01228,DB01104,0
DB09183,DB06678,0
DB01245,DB12537,2
DB00484,DB00960,34
DB00982,DB01229,22
DB00328,DB08906,23
DB01037,DB12141,6
DB06153,DB13783,9
DB00849,DB04946,2
DB00780,DB08804,0
DB00472,DB02845,6
DB04557,DB04856,0
DB00451,DB09013,6
DB09013,DB00317,0
DB06287,DB01275,0
DB00482,DB01193,8
DB00726,DB00640,5
DB00327,DB06148,2
DB00484,DB04946,7
DB00432,DB01105,1
DB00674,DB14541,6
DB09351,DB00608,0
DB04076,DB00783,0
DB12130,DB14538,0
DB06725,DB09118,1
DB00819,DB00158,10
DB00187,DB01412,2
DB01059,DB09078,5
DB13952,DB01259,0
DB00598,DB00905,13
DB08895,DB09090,20
DB00465,DB00897,1
DB09071,DB14512,3
DB00425,DB12161,77
DB06691,DB01087,5
DB00582,DB08933,4
DB05676,DB11837,3
DB04908,DB11730,0
DB01224,DB00425,7
DB00863,DB00962,1
DB09214,DB00263,2
DB11757,DB00470,0
DB04829,DB00315,48
DB14185,DB08838,24
DB00289,DB00365,5
DB01253,DB08807,6
DB00934,DB00476,0
DB13953,DB00446,0
DB00422,DB00851,1
DB00802,DB00546,2
DB06209,DB00621,0
DB12147,DB05541,0
DB01212,DB06736,1
DB01590,DB01030,0
DB01544,DB00576,0
DB13944,DB14033,0
DB00962,DB01114,2
DB00669,DB00909,0
DB00678,DB05676,3
DB00814,DB09123,1
DB00395,DB08899,3
DB00201,DB12612,1
DB01242,DB00745,0
DB08865,DB01200,0
DB00328,DB09216,2
DB01289,DB08881,0
DB00472,DB00683,4
DB00683,DB12161,77
DB00631,DB00709,1
DB01624,DB00675,0
DB01067,DB09216,49
DB01035,DB00933,0
DB00904,DB09039,5
DB01184,DB00647,0
DB00605,DB00962,1
DB09123,DB01011,3
DB00672,DB01137,12
DB00358,DB12161,5
DB01483,DB01224,7
DB08846,DB00500,16
DB00246,DB00705,0
DB12825,DB09080,40
DB00273,DB13943,1
DB01268,DB01201,3
DB00755,DB01320,0
DB01359,DB01116,13
DB12130,DB00220,0
DB08875,DB00448,0
DB00861,DB00499,1
DB01177,DB00216,0
DB09231,DB00783,0
DB09295,DB06702,1
DB00277,DB00864,0
DB01623,DB00852,84
DB04725,DB00866,8
DB01228,DB13174,0
DB00996,DB01174,2
DB08882,DB00467,12
DB01255,DB09225,21
DB00471,DB04868,0
DB00180,DB08907,19
DB06479,DB01118,0
DB01394,DB01267,4
DB00540,DB00468,0
DB06605,DB01174,3
DB00738,DB01030,1
DB00571,DB01580,14
DB11855,DB00381,0
DB00349,DB05541,2
DB06144,DB00792,0
DB09262,DB06210,0
DB06155,DB00377,2
DB00593,DB01182,25
DB13345,DB01204,0
DB00520,DB00412,16
DB01184,DB01036,6
DB00188,DB00604,0
DB00451,DB06480,0
DB01418,DB00518,0
DB00811,DB00842,1
DB00527,DB01222,6
DB01036,DB12693,0
DB00978,DB00467,0
DB05039,DB08881,4
DB00334,DB01218,0
DB00641,DB01087,0
DB00594,DB00813,10
DB00391,DB01405,5
DB01015,DB01183,1
DB00420,DB00673,0
DB00188,DB05812,4
DB01349,DB09204,15
DB08911,DB00476,3
DB09076,DB00608,0
DB13139,DB00264,6
DB00182,DB00268,46
DB08882,DB00625,0
DB00864,DB01097,36
DB01410,DB09216,23
DB00422,DB00432,1
DB00289,DB06595,0
DB06144,DB12278,7
DB00182,DB09167,58
DB08865,DB00836,0
DB00470,DB01199,7
DB00794,DB01119,13
DB01274,DB08877,1
DB00741,DB01873,4
DB06603,DB00227,0
DB00285,DB00673,0
DB00672,DB01119,12
DB01409,DB00436,10
DB01275,DB11090,1
DB11827,DB00669,12
DB00908,DB06729,0
DB11732,DB00528,20
DB12887,DB13946,3
DB00537,DB06700,1
DB14583,DB00477,3
DB01224,DB11901,3
DB00312,DB00631,13
DB00906,DB00280,7
DB06201,DB00604,2
DB04552,DB00182,1
DB00307,DB00635,2
DB00849,DB09119,2
DB01050,DB00173,0
DB00709,DB09262,1
DB00421,DB00665,10
DB00264,DB00169,0
DB01172,DB00292,1
DB00912,DB00418,3
DB00177,DB00621,0
DB00333,DB00741,3
DB11855,DB00792,0
DB00508,DB11921,6
DB01283,DB00476,32
DB04839,DB01011,3
DB06292,DB14126,10
DB00379,DB00313,0
DB00790,DB00177,92
DB09238,DB01283,6
DB01380,DB13003,2
DB00563,DB08895,2
DB00277,DB09063,0
DB01154,DB00940,7
DB06726,DB01233,0
DB00592,DB09049,0
DB00598,DB05928,0
DB06589,DB08893,4
DB00471,DB12245,0
DB06480,DB00857,3
DB11855,DB00780,0
DB01429,DB00476,0
DB08896,DB00624,1
DB00613,DB00199,5
DB00377,DB06637,1
DB09061,DB09054,1
DB00379,DB00571,14
DB00313,DB09297,0
DB01210,DB00763,16
DB01198,DB01101,0
DB00465,DB00381,8
DB00285,DB00683,2
DB14126,DB01169,1
DB00780,DB00208,26
DB00514,DB11837,0
DB00474,DB09166,2
DB06726,DB06791,20
DB01118,DB08922,0
DB03783,DB00321,0
DB01156,DB00439,3
DB08899,DB06654,0
DB08828,DB09330,1
DB14541,DB00694,3
DB01176,DB01589,2
DB00432,DB08877,2
DB06144,DB00706,0
DB00697,DB00461,0
DB06210,DB05812,4
DB09256,DB00951,0
DB01355,DB00727,13
DB01429,DB01075,0
DB00938,DB11730,0
DB00530,DB00631,1
DB00701,DB00617,0
DB00762,DB04552,0
DB01252,DB09201,17
DB04855,DB01295,20
DB06506,DB00633,0
DB00436,DB06726,20
DB00414,DB00834,6
DB00289,DB09076,7
DB01190,DB11753,3
DB00243,DB11779,0
DB01384,DB01155,43
DB01418,DB06663,4
DB00294,DB00633,1
DB03783,DB00176,0
DB00209,DB00810,31
DB00909,DB00367,3
DB00502,DB09166,29
DB01254,DB00418,3
DB01012,DB00607,3
DB00211,DB00244,9
DB09224,DB00379,14
DB00575,DB00280,0
DB00598,DB13952,1
DB00035,DB04871,1
DB13857,DB09101,11
DB01392,DB11951,2
DB12483,DB12457,4
DB00296,DB09205,1
DB00508,DB00764,6
DB09080,DB01023,0
DB00714,DB00881,2
DB06695,DB00295,4
DB11652,DB00907,0
DB00962,DB09555,6
DB09213,DB01394,1
DB00325,DB00978,30
DB08896,DB13944,1
DB12070,DB01074,0
DB00323,DB01466,2
DB00945,DB09223,1
DB09101,DB01234,11
DB11967,DB01129,3
DB01466,DB00349,2
DB01364,DB01224,6
