Drug1_ID,Drug2_ID,Y
DB14126,DB00591,1
DB13946,DB00687,52
DB09201,DB00347,0
DB09123,DB00316,3
DB01396,DB14568,4
DB00842,DB12093,2
DB00158,DB01018,1
DB09183,DB00656,0
DB09053,DB08864,0
DB00852,DB00270,8
DB12978,DB01154,3
DB01177,DB09241,0
DB08865,DB01275,0
DB00461,DB09198,0
DB01583,DB01200,53
DB01254,DB11779,0
DB01367,DB00682,1
DB00184,DB11837,0
DB00669,DB09238,8
DB09351,DB00398,0
DB00806,DB13179,0
DB13783,DB14066,15
DB08808,DB06204,0
DB00819,DB00665,10
DB01101,DB01137,1
DB00641,DB04868,0
DB12161,DB06730,0
DB00342,DB13955,3
DB08502,DB00501,0
DB06468,DB00685,5
DB08875,DB00904,0
DB05271,DB00863,0
DB00433,DB01105,2
DB11943,DB11827,0
DB00829,DB09166,2
DB01623,DB04825,5
DB01395,DB00444,0
DB00738,DB00829,1
DB11823,DB00307,0
DB00451,DB00656,6
DB01228,DB01405,5
DB06292,DB12245,0
DB09048,DB00246,0
DB01418,DB00338,3
DB01024,DB01030,2
DB04552,DB00908,1
DB11652,DB01248,0
DB01001,DB00468,5
DB01268,DB01698,0
DB00696,DB00623,2
DB01396,DB14185,5
DB00448,DB00486,0
DB12015,DB00668,0
DB00633,DB06335,1
DB08439,DB01156,1
DB00323,DB00988,1
DB09082,DB00333,5
DB00242,DB14538,2
DB00672,DB06154,1
DB01403,DB01211,5
DB01255,DB15685,9
DB01067,DB04856,0
DB01267,DB09123,1
DB00333,DB01224,2
DB09235,DB00390,14
DB01157,DB06230,1
DB00776,DB01245,2
DB00197,DB04552,0
DB00246,DB01764,0
DB00683,DB00425,7
DB00227,DB00822,1
DB00204,DB00619,0
DB00945,DB00418,1
DB08932,DB01143,13
DB01412,DB00401,10
DB06209,DB01251,0
DB08883,DB01224,7
DB00202,DB14066,15
DB00818,DB00588,0
DB09213,DB00255,0
DB00613,DB11640,5
DB00412,DB00502,4
DB00227,DB01201,3
DB12070,DB00317,1
DB00966,DB08932,13
DB01041,DB01116,13
DB00862,DB00252,3
DB00730,DB08880,11
DB00216,DB12093,2
DB00753,DB00952,2
DB09204,DB00474,11
DB14126,DB11978,4
DB00936,DB04725,2
DB04743,DB01002,1
DB00211,DB01407,2
DB06217,DB01129,0
DB00203,DB09102,4
DB00484,DB00494,7
DB01224,DB01098,0
DB00612,DB00842,1
DB01190,DB01041,3
DB00312,DB00863,1
DB00672,DB13874,0
DB06663,DB00215,5
DB01254,DB00776,3
DB05246,DB00342,5
DB00334,DB02845,6
DB00996,DB01223,6
DB00530,DB00353,0
DB00864,DB04948,1
DB00912,DB01252,17
DB08901,DB00668,0
DB00842,DB01175,2
DB11614,DB00951,0
DB00737,DB01224,2
DB01229,DB08864,0
DB01656,DB05541,1
DB00568,DB06442,0
DB00356,DB11817,1
DB01242,DB01357,4
DB01435,DB00198,1
DB01076,DB04896,0
DB00384,DB09330,11
DB00918,DB09026,8
DB00247,DB00850,2
DB09223,DB01175,21
DB09299,DB12161,1
DB00773,DB14019,0
DB00787,DB00591,1
DB09225,DB09078,0
DB00207,DB00946,2
DB00176,DB09245,41
DB00328,DB01169,2
DB12161,DB12161,95
DB00557,DB00753,5
DB01589,DB00214,0
DB00577,DB00709,1
DB01229,DB04894,0
DB12332,DB01012,0
DB00968,DB08899,1
DB01018,DB06216,2
DB00972,DB00764,0
DB06210,DB01097,11
DB00349,DB00909,4
DB00624,DB00806,1
DB01410,DB09371,4
DB00496,DB01388,0
DB00543,DB09239,39
DB00540,DB00196,4
DB09216,DB13955,1
DB01080,DB09245,2
DB00091,DB00420,0
DB00396,DB12319,1
DB07615,DB01065,6
DB11586,DB01050,0
DB00228,DB00983,14
DB00392,DB14011,82
DB00568,DB00404,0
DB00788,DB14066,15
DB00822,DB00398,0
DB00586,DB00264,8
DB09290,DB11823,2
DB00887,DB06230,10
DB06155,DB00852,31
DB00695,DB13879,0
DB01062,DB00528,0
DB09053,DB00474,3
DB06605,DB13919,0
DB09216,DB00683,1
DB05239,DB01030,3
DB01075,DB00810,0
DB00669,DB06594,2
DB00977,DB06695,50
DB06480,DB00637,0
DB00952,DB00392,7
DB00313,DB01177,0
DB01135,DB01227,2
DB01159,DB01176,2
DB12141,DB00615,3
DB06290,DB00184,2
DB09204,DB11090,70
DB00186,DB00952,2
DB00861,DB09185,1
DB09297,DB11732,4
DB01173,DB14185,7
DB11901,DB00764,0
DB00185,DB01233,0
DB11614,DB01621,0
DB00617,DB00227,0
DB05095,DB04896,32
DB11273,DB01015,0
DB12093,DB01264,4
DB00866,DB09351,15
DB00907,DB06152,31
DB00461,DB00918,1
DB00541,DB01033,2
DB01039,DB00602,3
DB01355,DB09262,7
DB00727,DB00203,24
DB01558,DB04948,12
DB12001,DB13879,1
DB00421,DB06203,10
DB00482,DB09185,1
DB00180,DB01167,0
DB09080,DB00549,0
DB09232,DB00834,17
DB01232,DB00295,4
DB00501,DB00690,4
DB04957,DB01098,0
DB12130,DB00482,0
DB00603,DB01001,1
DB09054,DB00752,0
DB01097,DB00323,0
DB00489,DB01124,17
DB00960,DB08807,15
DB00482,DB00327,1
DB01593,DB00921,6
DB00879,DB00537,16
DB01229,DB08860,0
DB00397,DB00727,8
DB00683,DB01215,2
DB01580,DB01587,2
DB11273,DB01062,0
DB00740,DB00629,0
DB12001,DB12332,16
DB00788,DB01327,57
DB00625,DB09244,2
DB15233,DB01176,0
DB00678,DB09285,33
DB09245,DB00810,7
DB08439,DB06282,1
DB11652,DB11730,0
DB00290,DB00760,1
DB00726,DB00641,0
DB00631,DB00731,1
DB01154,DB00206,13
DB00877,DB01611,2
DB00115,DB00806,1
DB12147,DB01248,0
DB00677,DB01295,20
DB00960,DB01454,6
DB01380,DB00091,36
DB00549,DB00220,0
DB00857,DB00469,0
DB00325,DB14006,1
DB00247,DB00193,29
DB00500,DB01418,26
DB00921,DB00668,0
DB13345,DB00292,45
DB09048,DB06726,0
DB09048,DB13919,0
DB00908,DB00554,0
DB01136,DB01114,0
DB01367,DB00555,6
DB06446,DB01065,6
DB06725,DB00564,1
DB00373,DB09118,0
DB00953,DB04884,2
DB04829,DB00668,45
DB01142,DB12278,39
DB06678,DB00590,0
DB12026,DB01418,0
DB01393,DB00266,18
DB00461,DB00312,1
DB00682,DB00402,11
DB13953,DB00834,4
DB06736,DB00422,1
DB00734,DB00834,5
DB01260,DB09198,19
DB14068,DB09285,6
DB01595,DB11859,2
DB01229,DB14631,3
DB01039,DB13139,1
DB09061,DB09235,8
DB01388,DB00794,3
DB01234,DB06725,23
DB01483,DB01104,2
DB00744,DB06210,0
DB00207,DB09101,0
DB00436,DB08868,20
DB00296,DB00187,2
DB00706,DB09128,39
DB00841,DB01020,1
DB00335,DB00334,27
DB01303,DB00537,4
DB00591,DB00477,6
DB09039,DB00481,0
DB00871,DB00588,6
DB00683,DB04839,4
DB00933,DB06729,0
DB08865,DB01167,4
DB01036,DB09068,7
DB12161,DB11642,11
DB00367,DB01026,0
DB01198,DB01685,0
DB00320,DB00915,21
DB00682,DB08864,4
DB00706,DB00907,0
DB00973,DB00468,16
DB00997,DB12500,4
DB00182,DB00757,2
DB00977,DB00494,0
DB08907,DB09205,10
DB06506,DB00627,0
DB08893,DB09229,5
DB00091,DB09270,22
DB00879,DB09205,1
DB06287,DB08911,3
DB00514,DB01101,0
DB13953,DB00603,0
DB04855,DB13955,3
DB00343,DB00322,0
DB05018,DB13944,1
DB01200,DB00218,12
DB00165,DB01242,1
DB00851,DB14635,0
DB00541,DB06442,3
DB00571,DB01068,1
DB00409,DB01409,7
DB00321,DB08912,11
DB00458,DB01183,1
DB00706,DB00921,0
DB04630,DB04828,23
DB01119,DB11560,10
DB09034,DB04817,3
DB01395,DB00176,0
DB00518,DB01394,3
DB06670,DB01590,4
DB00401,DB01261,17
DB00912,DB00866,12
DB05246,DB00203,0
DB00903,DB00966,2
DB00910,DB00180,6
DB11757,DB00726,0
DB00678,DB06152,14
DB14512,DB01252,19
DB01254,DB00444,0
DB00687,DB09213,23
DB00214,DB00421,0
DB08910,DB09102,4
DB00316,DB06211,1
DB00635,DB01418,44
DB01297,DB00757,0
DB01012,DB00661,0
DB09074,DB11689,1
DB01628,DB01587,1
DB09288,DB04817,2
DB00889,DB00933,5
DB01256,DB00599,0
DB06756,DB01135,37
DB08901,DB09555,0
DB00865,DB01069,58
DB01263,DB00528,12
DB09241,DB00755,27
DB00197,DB00334,6
DB00198,DB00321,1
DB06589,DB00486,0
DB01331,DB00351,1
DB00321,DB00762,83
DB00414,DB11995,3
DB09080,DB00588,0
DB00242,DB01280,2
DB00622,DB00590,0
DB00328,DB01002,1
DB00694,DB09119,3
DB00273,DB00292,2
DB09288,DB00580,2
DB01429,DB00623,0
DB02845,DB00335,20
DB01072,DB01623,5
DB00441,DB01410,2
DB01454,DB00881,8
DB01253,DB09351,6
DB00647,DB06700,21
DB00758,DB00817,0
DB00321,DB06217,0
DB01100,DB14019,0
DB00361,DB09082,2
DB00675,DB00400,3
DB00313,DB00679,5
DB00928,DB01169,2
DB00605,DB08893,1
DB01151,DB00349,0
DB09213,DB00412,1
DB00339,DB01359,1
DB12457,DB09288,3
DB00202,DB01215,2
DB01215,DB08911,1
DB13955,DB00575,0
DB00315,DB01359,2
DB00590,DB13953,3
DB06626,DB05990,0
DB09212,DB01044,38
DB04841,DB09235,14
DB06282,DB06678,2
DB01037,DB01208,0
DB00325,DB05095,6
DB00946,DB01333,3
DB04871,DB01173,7
DB00783,DB00454,3
DB00604,DB00358,0
DB01303,DB00908,4
DB06772,DB09102,4
DB01454,DB01388,0
DB00881,DB00909,15
DB01411,DB06791,0
DB00721,DB06216,2
DB00966,DB04846,15
DB06267,DB00542,34
DB09213,DB09013,8
DB04557,DB00250,0
DB00227,DB01165,22
DB00320,DB06512,2
DB00296,DB01612,2
DB00718,DB00784,57
DB00373,DB00628,1
DB01076,DB12319,1
DB00737,DB01483,2
DB00780,DB06154,1
DB00555,DB00261,5
DB00752,DB04665,26
DB00349,DB06211,1
DB01159,DB00613,0
DB00398,DB01079,0
DB09068,DB08860,0
DB06702,DB12161,1
DB13345,DB01764,0
DB00543,DB11837,0
DB11951,DB11978,4
DB00363,DB00296,0
DB06211,DB11156,1
DB00091,DB06684,0
DB00428,DB01206,2
DB00790,DB00851,1
DB01359,DB00863,0
DB00349,DB09089,7
DB04868,DB00957,3
DB00448,DB00446,0
DB11575,DB05015,4
DB00624,DB01708,4
DB00863,DB06693,22
DB01410,DB00209,0
DB00136,DB01410,6
DB00263,DB00539,5
DB00700,DB00178,70
DB00574,DB01075,2
DB01228,DB00575,0
DB08893,DB01392,0
DB14011,DB00365,0
DB00694,DB06813,2
DB00540,DB06148,60
DB01388,DB11640,5
DB00577,DB00435,1
DB00528,DB00537,22
DB00969,DB00904,0
DB06736,DB07615,18
DB11273,DB00588,0
DB11581,DB00752,0
DB09289,DB01764,0
DB01195,DB04884,0
DB04846,DB00182,6
DB01169,DB13955,1
DB01412,DB01227,6
DB00250,DB11921,3
DB00359,DB01685,0
DB00968,DB14066,20
DB06725,DB09241,1
DB09167,DB09231,5
DB01213,DB08877,1
DB00420,DB06589,5
DB00255,DB11952,1
DB09371,DB08881,3
DB00860,DB00817,43
DB00227,DB01220,3
DB00481,DB11791,4
DB08827,DB01764,0
DB00404,DB09225,2
DB00731,DB00557,0
DB04076,DB02134,0
DB06155,DB00776,2
DB06335,DB11943,12
DB09216,DB14063,14
DB01216,DB00381,8
DB00207,DB06174,0
DB06267,DB00714,0
DB04552,DB08807,8
DB14541,DB00668,35
DB01018,DB01064,9
DB01166,DB06282,5
DB01234,DB00698,10
DB01233,DB09119,42
DB00202,DB00903,12
DB06510,DB05015,0
DB01233,DB14006,1
DB00195,DB06212,15
DB00444,DB02703,0
DB09295,DB01155,38
DB08815,DB08903,5
DB11921,DB00436,75
DB00718,DB00780,1
DB00353,DB04552,9
DB09288,DB01611,0
DB04216,DB08934,1
DB00530,DB00487,0
DB00491,DB00912,17
DB00490,DB04946,21
DB00292,DB01224,2
DB00903,DB00661,1
DB11641,DB09330,3
DB00185,DB01685,1
DB01628,DB00437,1
DB01159,DB06442,0
DB04552,DB00642,1
DB01192,DB00176,21
DB06148,DB00914,0
DB00936,DB00760,1
DB13952,DB01171,0
DB13954,DB00564,11
DB09068,DB01221,0
DB00571,DB13867,0
DB00598,DB01403,39
DB01039,DB09235,0
DB00717,DB00661,0
DB09205,DB08931,8
DB00363,DB06756,6
DB00605,DB01026,15
DB01403,DB00763,0
DB11586,DB00323,0
DB00571,DB01167,0
DB08820,DB00822,0
DB00540,DB01036,7
DB06605,DB00813,0
DB01396,DB11855,4
DB00759,DB01142,1
DB04946,DB08811,0
DB00808,DB12161,5
DB01437,DB01454,2
DB04846,DB00318,0
DB00960,DB00247,48
DB00881,DB12070,16
DB08880,DB03496,1
DB12329,DB00294,11
DB09076,DB00592,0
DB00343,DB00500,6
DB05541,DB01184,0
DB01101,DB12371,2
DB00940,DB08897,2
DB01558,DB00661,0
DB06480,DB07348,4
DB09030,DB00266,26
DB00915,DB08899,1
DB00628,DB06594,2
DB00422,DB11156,1
DB01407,DB01267,6
DB15444,DB00180,3
DB09213,DB01229,0
DB01014,DB00440,1
DB01234,DB00421,10
DB11915,DB13179,0
DB00718,DB01274,1
DB00904,DB01142,7
DB00495,DB00625,0
DB12015,DB04794,0
DB00489,DB01169,5
DB09039,DB00872,0
DB06470,DB09118,2
DB01259,DB00426,0
DB15233,DB13874,0
DB00206,DB00973,1
DB00297,DB08931,2
DB00684,DB09118,1
DB00281,DB09013,4
DB00749,DB01357,76
DB01595,DB09223,2
DB00682,DB00440,1
DB00852,DB00295,72
DB01174,DB00590,3
DB00594,DB09205,10
DB00469,DB05676,3
DB00593,DB00861,15
DB00833,DB08918,1
DB01079,DB08899,4
DB05351,DB00503,4
DB00409,DB01235,2
DB01175,DB06700,21
DB00822,DB00313,5
DB08860,DB13174,0
DB00370,DB01165,5
DB05521,DB00764,3
DB00983,DB00494,0
DB01224,DB04838,24
DB00343,DB14006,18
DB06335,DB08808,12
DB09183,DB00497,0
DB01151,DB01216,9
DB00091,DB09183,0
DB00316,DB01023,0
DB01054,DB00629,8
DB00568,DB01224,5
DB01024,DB01053,11
DB00956,DB00794,3
DB00695,DB04953,10
DB00933,DB11978,5
DB00851,DB00472,0
DB00530,DB04884,0
DB13956,DB00891,0
DB00877,DB08901,4
DB00972,DB11703,0
DB00213,DB01041,0
DB01396,DB08815,5
DB01274,DB11642,40
DB00753,DB00758,0
DB01095,DB01101,0
DB06204,DB08910,7
DB01095,DB01110,0
DB00690,DB01267,2
DB01244,DB09083,20
DB00528,DB01120,17
DB00953,DB00266,2
DB11586,DB00615,3
DB00903,DB00956,6
DB01186,DB00841,45
DB13003,DB01016,19
DB04574,DB04665,50
DB01159,DB00749,0
DB01357,DB00316,3
DB00309,DB11753,3
DB14840,DB04855,4
DB01142,DB00843,6
DB01409,DB06154,1
DB00315,DB14068,8
DB00872,DB09026,2
DB01156,DB00701,4
DB09167,DB00790,6
DB09034,DB09101,0
DB06670,DB01029,0
DB00211,DB06791,20
DB06468,DB01580,14
DB00397,DB06262,12
DB11952,DB00418,3
DB00402,DB01032,11
DB01021,DB01068,10
DB01041,DB14538,2
DB01320,DB09198,0
DB00695,DB01183,10
DB06470,DB01142,7
DB01105,DB06216,2
DB06616,DB13179,0
DB00469,DB00718,57
DB00806,DB00879,1
DB01268,DB00559,3
DB09296,DB01221,0
DB01242,DB00448,0
DB00778,DB00875,5
DB00470,DB00574,7
DB00717,DB00688,11
DB06605,DB01238,0
DB00762,DB08880,2
DB13783,DB00339,1
DB01036,DB01611,0
DB14011,DB06216,2
DB00738,DB00792,0
DB00270,DB00434,5
DB00391,DB09204,20
DB09079,DB00320,0
DB00575,DB09262,7
DB00115,DB09256,1
DB01454,DB01119,8
DB00394,DB01407,35
DB06702,DB00582,0
DB00814,DB00489,8
DB01418,DB01120,12
DB09280,DB11779,4
DB01173,DB00193,0
DB13783,DB09204,8
DB09054,DB08811,0
DB00790,DB14063,15
DB06287,DB13952,3
DB01009,DB04817,2
DB00814,DB01283,2
DB05039,DB08932,8
DB00477,DB01174,3
DB01177,DB09063,0
DB00864,DB09074,4
DB14568,DB01059,0
DB09073,DB06739,3
DB08827,DB01248,0
DB06228,DB08895,18
DB06786,DB13928,19
DB01558,DB00499,0
DB01154,DB00176,2
DB01126,DB00619,0
DB09128,DB01087,0
DB00158,DB06228,1
DB00918,DB09089,7
DB01580,DB00169,0
DB04839,DB00635,4
DB00903,DB00300,59
DB00714,DB00927,5
DB02703,DB06817,22
DB09183,DB00531,3
DB01175,DB11963,4
DB01403,DB08922,7
DB06594,DB00818,0
DB00401,DB01015,17
DB00215,DB08933,4
DB00514,DB00776,3
DB09079,DB00620,3
DB00185,DB09078,0
DB00528,DB01014,6
DB01331,DB00316,1
DB09195,DB12093,2
DB00295,DB01698,0
DB00342,DB11703,0
DB00359,DB01612,55
DB00608,DB06603,0
DB01331,DB01242,1
DB01407,DB00695,35
DB11855,DB09076,2
DB01621,DB00675,0
DB00281,DB00224,0
DB00243,DB05541,1
DB00187,DB01062,0
DB06728,DB01115,0
DB09351,DB00227,0
DB01105,DB08907,10
DB09128,DB04665,2
DB01024,DB12161,1
DB04832,DB11823,2
DB01184,DB11837,0
DB01054,DB08882,17
DB14011,DB01136,0
DB00420,DB00502,5
DB01320,DB01054,4
DB00897,DB04948,12
DB00721,DB04840,13
DB00841,DB01303,2
DB01215,DB06230,1
DB06506,DB04846,0
DB01016,DB09204,12
DB01120,DB00887,12
DB00956,DB00762,0
DB06789,DB00313,3
DB00633,DB00794,2
DB09061,DB01611,6
DB00541,DB00446,0
DB01283,DB01275,8
DB09173,DB00918,0
DB00857,DB06595,3
DB06774,DB05676,3
DB06663,DB09013,20
DB09143,DB01411,0
DB00780,DB00842,2
DB00695,DB00629,8
DB00202,DB04630,78
DB00193,DB09054,0
DB00669,DB06144,2
DB01168,DB00436,13
DB00603,DB00871,1
DB00349,DB09244,2
DB00441,DB00608,1
DB00590,DB00238,0
DB08502,DB05676,3
DB04905,DB00863,0
DB00238,DB01011,0
DB00909,DB00268,46
DB00784,DB14126,59
DB01587,DB08815,2
DB06212,DB09216,15
DB01435,DB11586,0
DB12267,DB09241,0
DB01236,DB00889,5
DB01259,DB00978,5
DB08918,DB00808,87
DB01232,DB06218,0
DB06218,DB09280,11
DB01050,DB00294,1
DB00489,DB00933,0
DB09299,DB08873,0
DB00977,DB09118,3
DB11978,DB00588,0
DB11718,DB00898,3
DB00734,DB05676,3
DB00461,DB01048,1
DB12245,DB11753,3
DB00852,DB00374,8
DB00843,DB00952,2
DB06678,DB00363,0
DB00343,DB00206,3
DB09061,DB00983,0
DB06230,DB09089,1
DB01173,DB00717,0
DB00543,DB00546,2
DB04946,DB01200,0
DB00708,DB01079,21
DB00318,DB00683,2
DB06654,DB07615,26
DB00818,DB00852,9
DB00811,DB00982,1
DB04946,DB09049,0
DB11712,DB00295,4
DB00622,DB00820,34
DB00845,DB00656,5
DB00836,DB00589,0
DB01248,DB00312,3
DB05246,DB11156,2
DB01196,DB01254,2
DB01216,DB06595,3
DB06739,DB00969,0
DB01223,DB00443,3
DB09198,DB00537,12
DB05928,DB01098,1
DB00491,DB01149,17
DB13943,DB01559,0
DB00814,DB00628,1
DB00435,DB01233,55
DB00714,DB01175,21
DB00701,DB01149,0
DB00822,DB01193,5
DB00487,DB00502,5
DB06282,DB09185,2
DB01035,DB14068,14
DB00877,DB06616,0
DB04846,DB06287,0
DB14064,DB00571,25
DB06772,DB00482,1
DB00206,DB00266,2
DB05541,DB00176,2
DB13956,DB00588,4
DB00714,DB09231,5
DB01076,DB00486,0
DB00514,DB11732,21
DB00568,DB01079,0
DB01011,DB08897,1
DB04832,DB00454,21
DB01119,DB00727,13
DB00862,DB00683,0
DB00744,DB01095,0
DB00295,DB00178,2
DB01217,DB00455,0
DB00924,DB00622,7
DB00476,DB00304,0
DB12978,DB01873,0
DB01036,DB08918,7
DB01267,DB09128,39
DB01396,DB00207,0
DB00290,DB09074,2
DB00912,DB01295,12
DB00412,DB12015,11
DB00467,DB11642,40
DB11978,DB00554,0
DB00726,DB01166,5
DB00428,DB04868,2
DB12457,DB08882,4
DB01001,DB06691,5
DB04861,DB09241,4
DB00279,DB00454,1
DB00243,DB00136,3
DB00266,DB00987,18
DB04957,DB00612,12
DB00752,DB01403,7
DB03783,DB00635,3
DB00936,DB13956,1
DB01069,DB00454,2
DB00296,DB01135,1
DB00216,DB01580,0
DB09048,DB01067,0
DB14538,DB00502,4
DB05239,DB00199,0
DB00501,DB13257,30
DB00315,DB01221,2
DB01235,DB09236,13
DB00946,DB00485,3
DB01068,DB09089,7
DB01115,DB01214,14
DB12070,DB00188,0
DB01037,DB00792,0
DB09225,DB01195,0
DB05239,DB04894,0
DB05095,DB11691,1
DB00242,DB00851,2
DB09195,DB01079,0
DB06663,DB01195,5
DB09198,DB00796,0
DB09195,DB00982,1
DB00381,DB08932,13
DB00588,DB01173,7
DB01589,DB01411,0
DB00550,DB00608,22
DB00709,DB01103,4
DB00780,DB00590,13
DB00757,DB01544,2
DB00864,DB06587,4
DB00397,DB01435,9
DB00905,DB00788,6
DB01198,DB01009,0
DB11967,DB00932,4
DB09068,DB08864,0
DB01586,DB01149,1
DB01039,DB00668,0
DB11712,DB11828,4
DB01590,DB13952,3
DB00334,DB00247,2
DB00806,DB01041,18
DB01072,DB00875,5
DB01024,DB01611,2
DB13955,DB04920,0
DB08912,DB13879,4
DB00201,DB01044,0
DB00904,DB00685,5
DB06212,DB09082,10
DB02709,DB01026,0
DB08883,DB09071,7
DB03783,DB00377,0
DB00945,DB00598,8
DB00842,DB08897,7
DB09297,DB08901,4
DB04665,DB01030,18
DB01544,DB01623,2
DB00433,DB06654,6
DB09080,DB09083,5
DB01224,DB11560,1
DB14011,DB00296,0
DB11730,DB00845,0
DB00470,DB00972,7
DB00315,DB13952,0
DB00404,DB00477,7
DB06616,DB12457,4
DB01172,DB00458,1
DB00203,DB04871,0
DB01172,DB01274,1
DB06218,DB09063,20
DB04817,DB06216,9
DB07615,DB00439,0
DB00435,DB05018,1
DB12483,DB14635,0
DB11718,DB11952,0
DB00315,DB08918,21
DB11652,DB00591,0
DB01268,DB12026,1
DB01289,DB00980,0
DB01275,DB11943,1
DB00409,DB01392,2
DB01126,DB13179,0
DB00465,DB05812,0
DB00665,DB01035,1
DB01054,DB01167,0
DB09204,DB00508,4
DB00541,DB12267,3
DB01095,DB01583,0
DB01071,DB01173,0
DB01175,DB00598,4
DB01198,DB04894,0
DB00201,DB13943,1
DB11915,DB00862,0
DB05271,DB00398,0
DB00875,DB06678,2
DB01195,DB00679,0
DB14583,DB00252,3
DB09082,DB13952,1
DB01037,DB09239,13
DB11963,DB09280,11
DB00557,DB01105,7
DB13867,DB00586,23
DB01166,DB01407,31
DB00184,DB01685,0
DB01056,DB06152,14
DB00500,DB11817,1
DB02134,DB01079,0
DB00313,DB04557,0
DB00546,DB00209,7
DB01039,DB00333,3
DB00684,DB00432,1
DB00813,DB04871,2
DB00624,DB00962,1
DB01198,DB12278,7
DB00590,DB00454,3
DB00273,DB06211,1
DB09227,DB13783,15
DB00244,DB04946,9
DB04825,DB01174,3
DB00957,DB04905,3
DB08807,DB06262,65
DB14541,DB00531,0
DB06589,DB12245,0
DB00564,DB09297,0
DB00185,DB09555,0
DB01352,DB00402,29
DB00883,DB01235,68
DB01035,DB08899,1
DB00252,DB13943,0
DB08883,DB01232,0
DB01394,DB00390,1
DB01333,DB08934,1
DB00414,DB00487,12
DB00629,DB13874,0
DB01297,DB01192,0
DB00247,DB01156,2
DB00622,DB11823,0
DB11641,DB00357,3
DB01236,DB00559,8
DB00794,DB00891,0
DB01173,DB01388,5
DB00242,DB01168,2
DB00193,DB00769,3
DB00695,DB00956,6
DB00700,DB00327,6
DB01357,DB08883,3
DB09195,DB00737,0
DB09167,DB01036,0
DB03783,DB01028,0
DB04889,DB00679,0
DB00865,DB00796,8
DB14723,DB14568,4
DB00620,DB01283,23
DB01466,DB00316,0
DB00390,DB11586,4
DB09256,DB00845,0
DB01172,DB09241,1
DB11614,DB01138,0
DB09204,DB01218,0
DB01126,DB00764,3
DB00675,DB00808,5
DB06152,DB09214,15
DB09285,DB00489,8
DB01100,DB13953,3
DB01129,DB01319,30
DB06203,DB11943,12
DB01018,DB01167,0
DB00796,DB04840,13
DB01395,DB00996,3
DB00612,DB00933,4
DB00252,DB00199,0
DB08868,DB09216,20
DB11718,DB01359,0
DB15598,DB01165,30
DB00211,DB06268,8
DB00451,DB06268,0
DB00203,DB00396,0
DB06153,DB08918,2
DB00619,DB00598,0
DB01190,DB14568,3
DB00195,DB11753,3
DB01098,DB00425,0
DB09173,DB01244,0
DB04898,DB00363,0
DB12825,DB00531,3
DB11581,DB00136,3
DB00436,DB00185,10
DB05018,DB06335,1
DB04552,DB00827,38
DB08899,DB00472,3
DB00918,DB08918,2
DB00726,DB11995,3
DB01186,DB06446,2
DB01483,DB08931,13
DB00300,DB07348,4
DB00247,DB04861,45
DB00969,DB11855,7
DB00697,DB00887,2
DB14539,DB09038,19
DB00669,DB01191,21
DB01357,DB12267,0
DB01192,DB00195,0
DB08912,DB08903,5
DB00316,DB09296,0
DB00216,DB01216,9
DB00277,DB09063,0
DB00833,DB11560,1
DB05246,DB00188,0
DB00091,DB00294,1
DB00857,DB00898,22
DB01072,DB00444,0
DB00398,DB00186,0
DB11689,DB09080,0
DB00871,DB00836,5
DB09167,DB00472,4
DB09244,DB01186,47
DB00367,DB01045,6
DB00755,DB05271,2
DB00543,DB00218,5
DB01267,DB09083,5
DB00656,DB00966,8
DB00543,DB09083,5
DB01227,DB14631,3
DB00972,DB09288,62
DB06713,DB01060,6
DB01001,DB09128,6
DB11633,DB14019,0
DB01254,DB00550,6
DB06480,DB00675,4
DB00263,DB00373,12
DB01409,DB06654,0
DB09079,DB01200,0
DB03783,DB00203,0
DB11586,DB01392,0
DB00248,DB01559,2
DB00818,DB06716,2
DB01558,DB11817,1
DB00433,DB00163,3
DB00887,DB11915,10
DB01056,DB00934,0
DB09225,DB09330,11
DB01175,DB00528,0
DB00861,DB00912,28
DB00180,DB01024,2
DB09241,DB01039,0
DB11921,DB00841,35
DB04884,DB00924,29
DB08875,DB00682,3
DB09048,DB00530,0
DB00682,DB06282,1
DB00402,DB00977,0
DB11652,DB14539,0
DB09099,DB01590,0
DB00469,DB01046,1
DB00788,DB06442,0
DB00490,DB01364,9
DB09048,DB00783,0
DB06282,DB06654,2
DB04844,DB00675,0
DB08502,DB01685,0
DB01182,DB01244,25
DB01589,DB00277,6
DB00363,DB08820,0
DB06287,DB14575,3
DB00248,DB00316,3
DB13125,DB12364,4
DB09013,DB00477,0
DB04832,DB12364,56
DB00927,DB00554,16
DB00353,DB00533,9
DB01142,DB00503,4
DB08906,DB13179,0
DB00672,DB00887,12
DB00983,DB01009,9
DB00404,DB01095,0
DB11689,DB00476,0
DB01177,DB01645,0
DB00962,DB01037,2
DB00708,DB00374,8
DB00243,DB06654,0
DB00502,DB11951,29
DB00690,DB06716,2
DB01242,DB13955,0
DB01656,DB00864,36
DB06207,DB08899,4
DB00484,DB00588,7
DB00708,DB01143,2
DB14631,DB00365,43
DB01412,DB00213,10
DB00897,DB14575,2
DB00346,DB00629,13
DB00227,DB09102,4
DB00247,DB00776,2
DB00347,DB01120,17
DB12483,DB09068,0
DB00549,DB06174,0
DB00248,DB12532,0
DB01221,DB00184,0
DB00333,DB00753,2
DB00669,DB00843,2
DB01251,DB01268,17
DB09167,DB00401,8
DB00484,DB13919,34
